date_time,water_surface_height_above_reference_datum (m)
2016-09-24 21:30:00+00:00,0.314
2016-09-24 21:36:00+00:00,0.32799999999999996
2016-09-24 21:42:00+00:00,0.325
2016-09-24 21:48:00+00:00,0.314
2016-09-24 21:54:00+00:00,0.327
2016-09-24 22:00:00+00:00,0.32
2016-09-24 22:06:00+00:00,0.324
2016-09-24 22:12:00+00:00,0.33399999999999996
2016-09-24 22:18:00+00:00,0.319
2016-09-24 22:24:00+00:00,0.327
2016-09-24 22:30:00+00:00,0.32799999999999996
2016-09-24 22:36:00+00:00,0.32
2016-09-24 22:42:00+00:00,0.319
2016-09-24 22:48:00+00:00,0.313
2016-09-24 22:54:00+00:00,0.31
2016-09-24 23:00:00+00:00,0.311
2016-09-24 23:06:00+00:00,0.309
2016-09-24 23:12:00+00:00,0.298
2016-09-24 23:18:00+00:00,0.31
2016-09-24 23:24:00+00:00,0.292
2016-09-24 23:30:00+00:00,0.292
2016-09-24 23:36:00+00:00,0.297
2016-09-24 23:42:00+00:00,0.282
2016-09-24 23:48:00+00:00,0.29
2016-09-24 23:54:00+00:00,0.281
2016-09-25 00:00:00+00:00,0.27899999999999997
2016-09-25 00:06:00+00:00,0.28300000000000003
2016-09-25 00:12:00+00:00,0.27899999999999997
2016-09-25 00:18:00+00:00,0.278
2016-09-25 00:24:00+00:00,0.281
2016-09-25 00:30:00+00:00,0.271
2016-09-25 00:36:00+00:00,0.26899999999999996
2016-09-25 00:42:00+00:00,0.276
2016-09-25 00:48:00+00:00,0.261
2016-09-25 00:54:00+00:00,0.27
2016-09-25 01:00:00+00:00,0.267
2016-09-25 01:06:00+00:00,0.257
2016-09-25 01:12:00+00:00,0.268
2016-09-25 01:18:00+00:00,0.254
2016-09-25 01:24:00+00:00,0.254
2016-09-25 01:30:00+00:00,0.257
2016-09-25 01:36:00+00:00,0.261
2016-09-25 01:42:00+00:00,0.259
2016-09-25 01:48:00+00:00,0.254
2016-09-25 01:54:00+00:00,0.257
2016-09-25 02:00:00+00:00,0.256
2016-09-25 02:06:00+00:00,0.255
2016-09-25 02:12:00+00:00,0.258
2016-09-25 02:18:00+00:00,0.255
2016-09-25 02:24:00+00:00,0.253
2016-09-25 02:30:00+00:00,0.256
2016-09-25 02:36:00+00:00,0.256
2016-09-25 02:42:00+00:00,0.255
2016-09-25 02:48:00+00:00,0.257
2016-09-25 02:54:00+00:00,0.254
2016-09-25 03:00:00+00:00,0.25
2016-09-25 03:06:00+00:00,0.249
2016-09-25 03:12:00+00:00,0.244
2016-09-25 03:18:00+00:00,0.253
2016-09-25 03:24:00+00:00,0.247
2016-09-25 03:30:00+00:00,0.25
2016-09-25 03:36:00+00:00,0.248
2016-09-25 03:42:00+00:00,0.248
2016-09-25 03:48:00+00:00,0.239
2016-09-25 03:54:00+00:00,0.244
2016-09-25 04:00:00+00:00,0.243
2016-09-25 04:06:00+00:00,0.235
2016-09-25 04:12:00+00:00,0.245
2016-09-25 04:18:00+00:00,0.237
2016-09-25 04:24:00+00:00,0.23800000000000002
2016-09-25 04:30:00+00:00,0.23399999999999999
2016-09-25 04:36:00+00:00,0.23600000000000002
2016-09-25 04:42:00+00:00,0.235
2016-09-25 04:48:00+00:00,0.23199999999999998
2016-09-25 04:54:00+00:00,0.235
2016-09-25 05:00:00+00:00,0.23
2016-09-25 05:06:00+00:00,0.22899999999999998
2016-09-25 05:12:00+00:00,0.23600000000000002
2016-09-25 05:18:00+00:00,0.231
2016-09-25 05:24:00+00:00,0.23
2016-09-25 05:30:00+00:00,0.235
2016-09-25 05:36:00+00:00,0.231
2016-09-25 05:42:00+00:00,0.23199999999999998
2016-09-25 05:48:00+00:00,0.235
2016-09-25 05:54:00+00:00,0.235
2016-09-25 06:00:00+00:00,0.235
2016-09-25 06:06:00+00:00,0.237
2016-09-25 06:12:00+00:00,0.23199999999999998
2016-09-25 06:18:00+00:00,0.23
2016-09-25 06:24:00+00:00,0.23199999999999998
2016-09-25 06:30:00+00:00,0.225
2016-09-25 06:36:00+00:00,0.221
2016-09-25 06:42:00+00:00,0.222
2016-09-25 06:48:00+00:00,0.215
2016-09-25 06:54:00+00:00,0.21100000000000002
2016-09-25 07:00:00+00:00,0.21100000000000002
2016-09-25 07:06:00+00:00,0.20199999999999999
2016-09-25 07:12:00+00:00,0.204
2016-09-25 07:18:00+00:00,0.19699999999999998
2016-09-25 07:24:00+00:00,0.195
2016-09-25 07:30:00+00:00,0.19
2016-09-25 07:36:00+00:00,0.185
2016-09-25 07:42:00+00:00,0.183
2016-09-25 07:48:00+00:00,0.185
2016-09-25 07:54:00+00:00,0.174
2016-09-25 08:00:00+00:00,0.16899999999999998
2016-09-25 08:06:00+00:00,0.17
2016-09-25 08:12:00+00:00,0.16
2016-09-25 08:18:00+00:00,0.165
2016-09-25 08:24:00+00:00,0.155
2016-09-25 08:30:00+00:00,0.158
2016-09-25 08:36:00+00:00,0.152
2016-09-25 08:42:00+00:00,0.147
2016-09-25 08:48:00+00:00,0.149
2016-09-25 08:54:00+00:00,0.147
2016-09-25 09:00:00+00:00,0.136
2016-09-25 09:06:00+00:00,0.138
2016-09-25 09:12:00+00:00,0.134
2016-09-25 09:18:00+00:00,0.129
2016-09-25 09:24:00+00:00,0.133
2016-09-25 09:30:00+00:00,0.126
2016-09-25 09:36:00+00:00,0.129
2016-09-25 09:42:00+00:00,0.13
2016-09-25 09:48:00+00:00,0.126
2016-09-25 09:54:00+00:00,0.128
2016-09-25 10:00:00+00:00,0.125
2016-09-25 10:06:00+00:00,0.12
2016-09-25 10:12:00+00:00,0.126
2016-09-25 10:18:00+00:00,0.11699999999999999
2016-09-25 10:24:00+00:00,0.11599999999999999
2016-09-25 10:30:00+00:00,0.11699999999999999
2016-09-25 10:36:00+00:00,0.11599999999999999
2016-09-25 10:42:00+00:00,0.113
2016-09-25 10:48:00+00:00,0.11599999999999999
2016-09-25 10:54:00+00:00,0.113
2016-09-25 11:00:00+00:00,0.114
2016-09-25 11:06:00+00:00,0.111
2016-09-25 11:12:00+00:00,0.111
2016-09-25 11:18:00+00:00,0.105
2016-09-25 11:24:00+00:00,0.11
2016-09-25 11:30:00+00:00,0.10400000000000001
2016-09-25 11:36:00+00:00,0.095
2016-09-25 11:42:00+00:00,0.105
2016-09-25 11:48:00+00:00,0.095
2016-09-25 11:54:00+00:00,0.092
2016-09-25 12:00:00+00:00,0.11
2016-09-25 12:06:00+00:00,0.095
2016-09-25 12:12:00+00:00,0.096
2016-09-25 12:18:00+00:00,0.10400000000000001
2016-09-25 12:24:00+00:00,0.098
2016-09-25 12:30:00+00:00,0.099
2016-09-25 12:36:00+00:00,0.102
2016-09-25 12:42:00+00:00,0.096
2016-09-25 12:48:00+00:00,0.105
2016-09-25 12:54:00+00:00,0.10800000000000001
2016-09-25 13:00:00+00:00,0.091
2016-09-25 13:06:00+00:00,0.11
2016-09-25 13:12:00+00:00,0.10400000000000001
2016-09-25 13:18:00+00:00,0.11
2016-09-25 13:24:00+00:00,0.11800000000000001
2016-09-25 13:30:00+00:00,0.111
2016-09-25 13:36:00+00:00,0.11800000000000001
2016-09-25 13:42:00+00:00,0.12300000000000001
2016-09-25 13:48:00+00:00,0.121
2016-09-25 13:54:00+00:00,0.127
2016-09-25 14:00:00+00:00,0.127
2016-09-25 14:06:00+00:00,0.127
2016-09-25 14:12:00+00:00,0.136
2016-09-25 14:18:00+00:00,0.128
2016-09-25 14:24:00+00:00,0.13699999999999998
2016-09-25 14:30:00+00:00,0.142
2016-09-25 14:36:00+00:00,0.142
2016-09-25 14:42:00+00:00,0.15
2016-09-25 14:48:00+00:00,0.146
2016-09-25 14:54:00+00:00,0.146
2016-09-25 15:00:00+00:00,0.153
2016-09-25 15:06:00+00:00,0.152
2016-09-25 15:12:00+00:00,0.152
2016-09-25 15:18:00+00:00,0.16399999999999998
2016-09-25 15:24:00+00:00,0.159
2016-09-25 15:30:00+00:00,0.161
2016-09-25 15:36:00+00:00,0.16899999999999998
2016-09-25 15:42:00+00:00,0.16399999999999998
2016-09-25 15:48:00+00:00,0.183
2016-09-25 15:54:00+00:00,0.184
2016-09-25 16:00:00+00:00,0.18100000000000002
2016-09-25 16:06:00+00:00,0.19399999999999998
2016-09-25 16:12:00+00:00,0.188
2016-09-25 16:18:00+00:00,0.188
2016-09-25 16:24:00+00:00,0.198
2016-09-25 16:30:00+00:00,0.198
2016-09-25 16:36:00+00:00,0.207
2016-09-25 16:42:00+00:00,0.215
2016-09-25 16:48:00+00:00,0.207
2016-09-25 16:54:00+00:00,0.226
2016-09-25 17:00:00+00:00,0.21899999999999997
2016-09-25 17:06:00+00:00,0.22399999999999998
2016-09-25 17:12:00+00:00,0.23199999999999998
2016-09-25 17:18:00+00:00,0.233
2016-09-25 17:24:00+00:00,0.24
2016-09-25 17:30:00+00:00,0.24100000000000002
2016-09-25 17:36:00+00:00,0.244
2016-09-25 17:42:00+00:00,0.239
2016-09-25 17:48:00+00:00,0.256
2016-09-25 17:54:00+00:00,0.258
2016-09-25 18:00:00+00:00,0.259
2016-09-25 18:06:00+00:00,0.268
2016-09-25 18:12:00+00:00,0.271
2016-09-25 18:18:00+00:00,0.272
2016-09-25 18:24:00+00:00,0.27899999999999997
2016-09-25 18:30:00+00:00,0.275
2016-09-25 18:36:00+00:00,0.281
2016-09-25 18:42:00+00:00,0.29
2016-09-25 18:48:00+00:00,0.28
2016-09-25 18:54:00+00:00,0.299
2016-09-25 19:00:00+00:00,0.3
2016-09-25 19:06:00+00:00,0.29600000000000004
2016-09-25 19:12:00+00:00,0.309
2016-09-25 19:18:00+00:00,0.305
2016-09-25 19:24:00+00:00,0.301
2016-09-25 19:30:00+00:00,0.314
2016-09-25 19:36:00+00:00,0.304
2016-09-25 19:42:00+00:00,0.31
2016-09-25 19:48:00+00:00,0.316
2016-09-25 19:54:00+00:00,0.307
2016-09-25 20:00:00+00:00,0.317
2016-09-25 20:06:00+00:00,0.322
2016-09-25 20:12:00+00:00,0.307
2016-09-25 20:18:00+00:00,0.315
2016-09-25 20:24:00+00:00,0.315
2016-09-25 20:30:00+00:00,0.312
2016-09-25 20:36:00+00:00,0.318
2016-09-25 20:42:00+00:00,0.306
2016-09-25 20:48:00+00:00,0.311
2016-09-25 20:54:00+00:00,0.309
2016-09-25 21:00:00+00:00,0.312
2016-09-25 21:06:00+00:00,0.314
2016-09-25 21:12:00+00:00,0.315
2016-09-25 21:18:00+00:00,0.318
2016-09-25 21:24:00+00:00,0.318
2016-09-25 21:30:00+00:00,0.314
2016-09-25 21:36:00+00:00,0.313
2016-09-25 21:42:00+00:00,0.322
2016-09-25 21:48:00+00:00,0.308
2016-09-25 21:54:00+00:00,0.318
2016-09-25 22:00:00+00:00,0.325
2016-09-25 22:06:00+00:00,0.318
2016-09-25 22:12:00+00:00,0.32
2016-09-25 22:18:00+00:00,0.318
2016-09-25 22:24:00+00:00,0.33299999999999996
2016-09-25 22:30:00+00:00,0.324
2016-09-25 22:36:00+00:00,0.316
2016-09-25 22:42:00+00:00,0.327
2016-09-25 22:48:00+00:00,0.309
2016-09-25 22:54:00+00:00,0.318
2016-09-25 23:00:00+00:00,0.317
2016-09-25 23:06:00+00:00,0.311
2016-09-25 23:12:00+00:00,0.318
2016-09-25 23:18:00+00:00,0.321
2016-09-25 23:24:00+00:00,0.307
2016-09-25 23:30:00+00:00,0.31
2016-09-25 23:36:00+00:00,0.307
2016-09-25 23:42:00+00:00,0.301
2016-09-25 23:48:00+00:00,0.309
2016-09-25 23:54:00+00:00,0.295
2016-09-26 00:00:00+00:00,0.307
2016-09-26 00:06:00+00:00,0.306
2016-09-26 00:12:00+00:00,0.3
2016-09-26 00:18:00+00:00,0.303
2016-09-26 00:24:00+00:00,0.289
2016-09-26 00:30:00+00:00,0.306
2016-09-26 00:36:00+00:00,0.29
2016-09-26 00:42:00+00:00,0.28800000000000003
2016-09-26 00:48:00+00:00,0.292
2016-09-26 00:54:00+00:00,0.28600000000000003
2016-09-26 01:00:00+00:00,0.287
2016-09-26 01:06:00+00:00,0.289
2016-09-26 01:12:00+00:00,0.28300000000000003
2016-09-26 01:18:00+00:00,0.29
2016-09-26 01:24:00+00:00,0.27899999999999997
2016-09-26 01:30:00+00:00,0.28600000000000003
2016-09-26 01:36:00+00:00,0.284
2016-09-26 01:42:00+00:00,0.27399999999999997
2016-09-26 01:48:00+00:00,0.293
2016-09-26 01:54:00+00:00,0.275
2016-09-26 02:00:00+00:00,0.281
2016-09-26 02:06:00+00:00,0.289
2016-09-26 02:12:00+00:00,0.28
2016-09-26 02:18:00+00:00,0.278
2016-09-26 02:24:00+00:00,0.28600000000000003
2016-09-26 02:30:00+00:00,0.278
2016-09-26 02:36:00+00:00,0.276
2016-09-26 02:42:00+00:00,0.281
2016-09-26 02:48:00+00:00,0.28
2016-09-26 02:54:00+00:00,0.294
2016-09-26 03:00:00+00:00,0.272
2016-09-26 03:06:00+00:00,0.271
2016-09-26 03:12:00+00:00,0.278
2016-09-26 03:18:00+00:00,0.264
2016-09-26 03:24:00+00:00,0.272
2016-09-26 03:30:00+00:00,0.264
2016-09-26 03:36:00+00:00,0.264
2016-09-26 03:42:00+00:00,0.261
2016-09-26 03:48:00+00:00,0.251
2016-09-26 03:54:00+00:00,0.26
2016-09-26 04:00:00+00:00,0.256
2016-09-26 04:06:00+00:00,0.248
2016-09-26 04:12:00+00:00,0.252
2016-09-26 04:18:00+00:00,0.243
2016-09-26 04:24:00+00:00,0.245
2016-09-26 04:30:00+00:00,0.243
2016-09-26 04:36:00+00:00,0.237
2016-09-26 04:42:00+00:00,0.23800000000000002
2016-09-26 04:48:00+00:00,0.23600000000000002
2016-09-26 04:54:00+00:00,0.235
2016-09-26 05:00:00+00:00,0.239
2016-09-26 05:06:00+00:00,0.237
2016-09-26 05:12:00+00:00,0.22899999999999998
2016-09-26 05:18:00+00:00,0.237
2016-09-26 05:24:00+00:00,0.228
2016-09-26 05:30:00+00:00,0.237
2016-09-26 05:36:00+00:00,0.22699999999999998
2016-09-26 05:42:00+00:00,0.23
2016-09-26 05:48:00+00:00,0.231
2016-09-26 05:54:00+00:00,0.228
2016-09-26 06:00:00+00:00,0.223
2016-09-26 06:06:00+00:00,0.226
2016-09-26 06:12:00+00:00,0.22699999999999998
2016-09-26 06:18:00+00:00,0.235
2016-09-26 06:24:00+00:00,0.233
2016-09-26 06:30:00+00:00,0.22399999999999998
2016-09-26 06:36:00+00:00,0.245
2016-09-26 06:42:00+00:00,0.23600000000000002
2016-09-26 06:48:00+00:00,0.243
2016-09-26 06:54:00+00:00,0.24600000000000002
2016-09-26 07:00:00+00:00,0.237
2016-09-26 07:06:00+00:00,0.235
2016-09-26 07:12:00+00:00,0.23800000000000002
2016-09-26 07:18:00+00:00,0.22699999999999998
2016-09-26 07:24:00+00:00,0.22699999999999998
2016-09-26 07:30:00+00:00,0.23
2016-09-26 07:36:00+00:00,0.223
2016-09-26 07:42:00+00:00,0.23199999999999998
2016-09-26 07:48:00+00:00,0.223
2016-09-26 07:54:00+00:00,0.22899999999999998
2016-09-26 08:00:00+00:00,0.22
2016-09-26 08:06:00+00:00,0.21600000000000003
2016-09-26 08:12:00+00:00,0.20600000000000002
2016-09-26 08:18:00+00:00,0.205
2016-09-26 08:24:00+00:00,0.204
2016-09-26 08:30:00+00:00,0.207
2016-09-26 08:36:00+00:00,0.204
2016-09-26 08:42:00+00:00,0.20800000000000002
2016-09-26 08:48:00+00:00,0.201
2016-09-26 08:54:00+00:00,0.19899999999999998
2016-09-26 09:00:00+00:00,0.195
2016-09-26 09:06:00+00:00,0.196
2016-09-26 09:12:00+00:00,0.191
2016-09-26 09:18:00+00:00,0.191
2016-09-26 09:24:00+00:00,0.184
2016-09-26 09:30:00+00:00,0.17600000000000002
2016-09-26 09:36:00+00:00,0.17600000000000002
2016-09-26 09:42:00+00:00,0.171
2016-09-26 09:48:00+00:00,0.16899999999999998
2016-09-26 09:54:00+00:00,0.16899999999999998
2016-09-26 10:00:00+00:00,0.17300000000000001
2016-09-26 10:06:00+00:00,0.155
2016-09-26 10:12:00+00:00,0.16399999999999998
2016-09-26 10:18:00+00:00,0.156
2016-09-26 10:24:00+00:00,0.14800000000000002
2016-09-26 10:30:00+00:00,0.16
2016-09-26 10:36:00+00:00,0.139
2016-09-26 10:42:00+00:00,0.146
2016-09-26 10:48:00+00:00,0.145
2016-09-26 10:54:00+00:00,0.13
2016-09-26 11:00:00+00:00,0.14
2016-09-26 11:06:00+00:00,0.132
2016-09-26 11:12:00+00:00,0.132
2016-09-26 11:18:00+00:00,0.13
2016-09-26 11:24:00+00:00,0.124
2016-09-26 11:30:00+00:00,0.125
2016-09-26 11:36:00+00:00,0.122
2016-09-26 11:42:00+00:00,0.109
2016-09-26 11:48:00+00:00,0.11599999999999999
2016-09-26 11:54:00+00:00,0.122
2016-09-26 12:00:00+00:00,0.109
2016-09-26 12:06:00+00:00,0.113
2016-09-26 12:12:00+00:00,0.10800000000000001
2016-09-26 12:18:00+00:00,0.10099999999999999
2016-09-26 12:24:00+00:00,0.11800000000000001
2016-09-26 12:30:00+00:00,0.1
2016-09-26 12:36:00+00:00,0.105
2016-09-26 12:42:00+00:00,0.11199999999999999
2016-09-26 12:48:00+00:00,0.10300000000000001
2016-09-26 12:54:00+00:00,0.107
2016-09-26 13:00:00+00:00,0.10800000000000001
2016-09-26 13:06:00+00:00,0.10400000000000001
2016-09-26 13:12:00+00:00,0.105
2016-09-26 13:18:00+00:00,0.107
2016-09-26 13:24:00+00:00,0.109
2016-09-26 13:30:00+00:00,0.115
2016-09-26 13:36:00+00:00,0.109
2016-09-26 13:42:00+00:00,0.124
2016-09-26 13:48:00+00:00,0.115
2016-09-26 13:54:00+00:00,0.11699999999999999
2016-09-26 14:00:00+00:00,0.132
2016-09-26 14:06:00+00:00,0.11900000000000001
2016-09-26 14:12:00+00:00,0.128
2016-09-26 14:18:00+00:00,0.132
2016-09-26 14:24:00+00:00,0.135
2016-09-26 14:30:00+00:00,0.134
2016-09-26 14:36:00+00:00,0.138
2016-09-26 14:42:00+00:00,0.134
2016-09-26 14:48:00+00:00,0.147
2016-09-26 14:54:00+00:00,0.139
2016-09-26 15:00:00+00:00,0.142
2016-09-26 15:06:00+00:00,0.147
2016-09-26 15:12:00+00:00,0.152
2016-09-26 15:18:00+00:00,0.154
2016-09-26 15:24:00+00:00,0.158
2016-09-26 15:30:00+00:00,0.162
2016-09-26 15:36:00+00:00,0.157
2016-09-26 15:42:00+00:00,0.157
2016-09-26 15:48:00+00:00,0.171
2016-09-26 15:54:00+00:00,0.16399999999999998
2016-09-26 16:00:00+00:00,0.16699999999999998
2016-09-26 16:06:00+00:00,0.175
2016-09-26 16:12:00+00:00,0.171
2016-09-26 16:18:00+00:00,0.18100000000000002
2016-09-26 16:24:00+00:00,0.19
2016-09-26 16:30:00+00:00,0.179
2016-09-26 16:36:00+00:00,0.187
2016-09-26 16:42:00+00:00,0.195
2016-09-26 16:48:00+00:00,0.195
2016-09-26 16:54:00+00:00,0.201
2016-09-26 17:00:00+00:00,0.21
2016-09-26 17:06:00+00:00,0.205
2016-09-26 17:12:00+00:00,0.212
2016-09-26 17:18:00+00:00,0.22
2016-09-26 17:24:00+00:00,0.218
2016-09-26 17:30:00+00:00,0.225
2016-09-26 17:36:00+00:00,0.225
2016-09-26 17:42:00+00:00,0.23199999999999998
2016-09-26 17:48:00+00:00,0.24
2016-09-26 17:54:00+00:00,0.243
2016-09-26 18:00:00+00:00,0.248
2016-09-26 18:06:00+00:00,0.25
2016-09-26 18:12:00+00:00,0.25
2016-09-26 18:18:00+00:00,0.255
2016-09-26 18:24:00+00:00,0.266
2016-09-26 18:30:00+00:00,0.264
2016-09-26 18:36:00+00:00,0.27
2016-09-26 18:42:00+00:00,0.272
2016-09-26 18:48:00+00:00,0.267
2016-09-26 18:54:00+00:00,0.28800000000000003
2016-09-26 19:00:00+00:00,0.281
2016-09-26 19:06:00+00:00,0.294
2016-09-26 19:12:00+00:00,0.29600000000000004
2016-09-26 19:18:00+00:00,0.297
2016-09-26 19:24:00+00:00,0.306
2016-09-26 19:30:00+00:00,0.299
2016-09-26 19:36:00+00:00,0.307
2016-09-26 19:42:00+00:00,0.307
2016-09-26 19:48:00+00:00,0.313
2016-09-26 19:54:00+00:00,0.304
2016-09-26 20:00:00+00:00,0.321
2016-09-26 20:06:00+00:00,0.306
2016-09-26 20:12:00+00:00,0.31
2016-09-26 20:18:00+00:00,0.317
2016-09-26 20:24:00+00:00,0.301
2016-09-26 20:30:00+00:00,0.32299999999999995
2016-09-26 20:36:00+00:00,0.315
2016-09-26 20:42:00+00:00,0.316
2016-09-26 20:48:00+00:00,0.321
2016-09-26 20:54:00+00:00,0.317
2016-09-26 21:00:00+00:00,0.32
2016-09-26 21:06:00+00:00,0.317
2016-09-26 21:12:00+00:00,0.319
2016-09-26 21:18:00+00:00,0.32
2016-09-26 21:24:00+00:00,0.313
2016-09-26 21:30:00+00:00,0.314
2016-09-26 21:36:00+00:00,0.312
2016-09-26 21:42:00+00:00,0.311
2016-09-26 21:48:00+00:00,0.311
2016-09-26 21:54:00+00:00,0.315
2016-09-26 22:00:00+00:00,0.307
2016-09-26 22:06:00+00:00,0.32
2016-09-26 22:12:00+00:00,0.307
2016-09-26 22:18:00+00:00,0.313
2016-09-26 22:24:00+00:00,0.31
2016-09-26 22:30:00+00:00,0.308
2016-09-26 22:36:00+00:00,0.315
2016-09-26 22:42:00+00:00,0.305
2016-09-26 22:48:00+00:00,0.315
2016-09-26 22:54:00+00:00,0.305
2016-09-26 23:00:00+00:00,0.302
2016-09-26 23:06:00+00:00,0.311
2016-09-26 23:12:00+00:00,0.303
2016-09-26 23:18:00+00:00,0.307
2016-09-26 23:24:00+00:00,0.295
2016-09-26 23:30:00+00:00,0.308
2016-09-26 23:36:00+00:00,0.309
2016-09-26 23:42:00+00:00,0.299
2016-09-26 23:48:00+00:00,0.306
2016-09-26 23:54:00+00:00,0.295
2016-09-27 00:00:00+00:00,0.3
2016-09-27 00:06:00+00:00,0.297
2016-09-27 00:12:00+00:00,0.292
2016-09-27 00:18:00+00:00,0.299
2016-09-27 00:24:00+00:00,0.299
2016-09-27 00:30:00+00:00,0.293
2016-09-27 00:36:00+00:00,0.293
2016-09-27 00:42:00+00:00,0.294
2016-09-27 00:48:00+00:00,0.282
2016-09-27 00:54:00+00:00,0.29100000000000004
2016-09-27 01:00:00+00:00,0.289
2016-09-27 01:06:00+00:00,0.285
2016-09-27 01:12:00+00:00,0.289
2016-09-27 01:18:00+00:00,0.289
2016-09-27 01:24:00+00:00,0.285
2016-09-27 01:30:00+00:00,0.289
2016-09-27 01:36:00+00:00,0.287
2016-09-27 01:42:00+00:00,0.28
2016-09-27 01:48:00+00:00,0.28800000000000003
2016-09-27 01:54:00+00:00,0.27899999999999997
2016-09-27 02:00:00+00:00,0.281
2016-09-27 02:06:00+00:00,0.281
2016-09-27 02:12:00+00:00,0.27699999999999997
2016-09-27 02:18:00+00:00,0.27899999999999997
2016-09-27 02:24:00+00:00,0.28
2016-09-27 02:30:00+00:00,0.28
2016-09-27 02:36:00+00:00,0.28
2016-09-27 02:42:00+00:00,0.287
2016-09-27 02:48:00+00:00,0.28
2016-09-27 02:54:00+00:00,0.275
2016-09-27 03:00:00+00:00,0.287
2016-09-27 03:06:00+00:00,0.26899999999999996
2016-09-27 03:12:00+00:00,0.282
2016-09-27 03:18:00+00:00,0.272
2016-09-27 03:24:00+00:00,0.26899999999999996
2016-09-27 03:30:00+00:00,0.27899999999999997
2016-09-27 03:36:00+00:00,0.265
2016-09-27 03:42:00+00:00,0.27399999999999997
2016-09-27 03:48:00+00:00,0.26899999999999996
2016-09-27 03:54:00+00:00,0.256
2016-09-27 04:00:00+00:00,0.264
2016-09-27 04:06:00+00:00,0.265
2016-09-27 04:12:00+00:00,0.253
2016-09-27 04:18:00+00:00,0.26899999999999996
2016-09-27 04:24:00+00:00,0.255
2016-09-27 04:30:00+00:00,0.249
2016-09-27 04:36:00+00:00,0.26
2016-09-27 04:42:00+00:00,0.248
2016-09-27 04:48:00+00:00,0.259
2016-09-27 04:54:00+00:00,0.251
2016-09-27 05:00:00+00:00,0.251
2016-09-27 05:06:00+00:00,0.255
2016-09-27 05:12:00+00:00,0.245
2016-09-27 05:18:00+00:00,0.255
2016-09-27 05:24:00+00:00,0.249
2016-09-27 05:30:00+00:00,0.25
2016-09-27 05:36:00+00:00,0.252
2016-09-27 05:42:00+00:00,0.25
2016-09-27 05:48:00+00:00,0.249
2016-09-27 05:54:00+00:00,0.255
2016-09-27 06:00:00+00:00,0.245
2016-09-27 06:06:00+00:00,0.25
2016-09-27 06:12:00+00:00,0.254
2016-09-27 06:18:00+00:00,0.267
2016-09-27 06:24:00+00:00,0.255
