,0
lon,-65.832999999999998
station_code,9754228
standard_name,water_surface_height_above_reference_datum
units,meters
depth,
station,urn:ioos:station:NOAA.NOS.CO-OPS:9754228
lat,18.055099999999999
station_name,"Yabucoa Harbor, PR"
sensor,urn:ioos:sensor:NOAA.NOS.CO-OPS:9754228:A1
