date_time,water_surface_height_above_reference_datum (m)
2016-10-06 04:36:00,0.841
2016-10-06 04:42:00,0.824
2016-10-06 04:48:00,0.811
2016-10-06 04:54:00,0.801
2016-10-06 05:00:00,0.788
2016-10-06 05:06:00,0.782
2016-10-06 05:12:00,0.775
2016-10-06 05:18:00,0.763
2016-10-06 05:24:00,0.747
2016-10-06 05:30:00,0.745
2016-10-06 05:36:00,0.724
2016-10-06 05:42:00,0.71
2016-10-06 05:48:00,0.697
2016-10-06 05:54:00,0.682
2016-10-06 06:00:00,0.67
2016-10-06 06:06:00,0.649
2016-10-06 06:12:00,0.637
2016-10-06 06:18:00,0.627
2016-10-06 06:24:00,0.613
2016-10-06 06:30:00,0.596
2016-10-06 06:36:00,0.587
2016-10-06 06:42:00,0.572
2016-10-06 06:48:00,0.561
2016-10-06 06:54:00,0.546
2016-10-06 07:00:00,0.534
2016-10-06 07:06:00,0.524
2016-10-06 07:12:00,0.509
2016-10-06 07:18:00,0.5
2016-10-06 07:24:00,0.49
2016-10-06 07:30:00,0.479
2016-10-06 07:36:00,0.462
2016-10-06 07:42:00,0.455
2016-10-06 07:48:00,0.437
2016-10-06 07:54:00,0.429
2016-10-06 08:00:00,0.415
2016-10-06 08:06:00,0.415
2016-10-06 08:12:00,0.408
2016-10-06 08:18:00,0.393
2016-10-06 08:24:00,0.389
2016-10-06 08:30:00,0.382
2016-10-06 08:36:00,0.379
2016-10-06 08:42:00,0.369
2016-10-06 08:48:00,0.366
2016-10-06 08:54:00,0.365
2016-10-06 09:00:00,0.362
2016-10-06 09:06:00,0.364
2016-10-06 09:12:00,0.363
2016-10-06 09:18:00,0.36
2016-10-06 09:24:00,0.366
2016-10-06 09:30:00,0.367
2016-10-06 09:36:00,0.371
2016-10-06 09:42:00,0.365
2016-10-06 09:48:00,0.375
2016-10-06 09:54:00,0.384
2016-10-06 10:00:00,0.387
2016-10-06 10:06:00,0.39
2016-10-06 10:12:00,0.392
2016-10-06 10:18:00,0.402
2016-10-06 10:24:00,0.408
2016-10-06 10:30:00,0.412
2016-10-06 10:36:00,0.424
2016-10-06 10:42:00,0.433
2016-10-06 10:48:00,0.451
2016-10-06 10:54:00,0.46
2016-10-06 11:00:00,0.468
2016-10-06 11:06:00,0.483
2016-10-06 11:12:00,0.497
2016-10-06 11:18:00,0.509
2016-10-06 11:24:00,0.528
2016-10-06 11:30:00,0.544
2016-10-06 11:36:00,0.557
2016-10-06 11:42:00,0.57
2016-10-06 11:48:00,0.586
2016-10-06 11:54:00,0.599
2016-10-06 12:00:00,0.618
2016-10-06 12:06:00,0.633
2016-10-06 12:12:00,0.647
2016-10-06 12:18:00,0.657
2016-10-06 12:24:00,0.677
2016-10-06 12:30:00,0.687
2016-10-06 12:36:00,0.693
2016-10-06 12:42:00,0.712
2016-10-06 12:48:00,0.732
2016-10-06 12:54:00,0.749
2016-10-06 13:00:00,0.763
2016-10-06 13:06:00,0.779
2016-10-06 13:12:00,0.806
2016-10-06 13:18:00,0.823
2016-10-06 13:24:00,0.838
2016-10-06 13:30:00,0.852
2016-10-06 13:36:00,0.862
2016-10-06 13:42:00,0.878
2016-10-06 13:48:00,0.888
2016-10-06 13:54:00,0.9
2016-10-06 14:00:00,0.907
2016-10-06 14:06:00,0.924
2016-10-06 14:12:00,0.93
2016-10-06 14:18:00,0.94
2016-10-06 14:24:00,0.948
2016-10-06 14:30:00,0.96
2016-10-06 14:36:00,0.966
2016-10-06 14:42:00,0.971
2016-10-06 14:48:00,0.974
2016-10-06 14:54:00,0.98
2016-10-06 15:00:00,0.992
2016-10-06 15:06:00,0.997
2016-10-06 15:12:00,1.003
2016-10-06 15:18:00,1.002
2016-10-06 15:24:00,1.004
2016-10-06 15:30:00,1.004
2016-10-06 15:36:00,1.001
2016-10-06 15:42:00,1.004
2016-10-06 15:48:00,1.008
2016-10-06 15:54:00,1.007
2016-10-06 16:00:00,0.997
2016-10-06 16:06:00,0.999
2016-10-06 16:12:00,0.995
2016-10-06 16:18:00,0.99
2016-10-06 16:24:00,0.984
2016-10-06 16:30:00,0.98
2016-10-06 16:36:00,0.968
2016-10-06 16:42:00,0.963
2016-10-06 16:48:00,0.955
2016-10-06 16:54:00,0.943
2016-10-06 17:00:00,0.935
2016-10-06 17:06:00,0.918
2016-10-06 17:12:00,0.904
2016-10-06 17:18:00,0.895
2016-10-06 17:24:00,0.887
2016-10-06 17:30:00,0.876
2016-10-06 17:36:00,0.861
2016-10-06 17:42:00,0.853
2016-10-06 17:48:00,0.828
2016-10-06 17:54:00,0.82
2016-10-06 18:00:00,0.811
2016-10-06 18:06:00,0.795
2016-10-06 18:12:00,0.777
2016-10-06 18:18:00,0.759
2016-10-06 18:24:00,0.748
2016-10-06 18:30:00,0.729
2016-10-06 18:36:00,0.712
2016-10-06 18:42:00,0.697
2016-10-06 18:48:00,0.672
2016-10-06 18:54:00,0.668
2016-10-06 19:00:00,0.647
2016-10-06 19:06:00,0.63
2016-10-06 19:12:00,0.621
2016-10-06 19:18:00,0.599
2016-10-06 19:24:00,0.584
2016-10-06 19:30:00,0.567
2016-10-06 19:36:00,0.549
2016-10-06 19:42:00,0.534
2016-10-06 19:48:00,0.526
2016-10-06 19:54:00,0.511
2016-10-06 20:00:00,0.502
2016-10-06 20:06:00,0.487
2016-10-06 20:12:00,0.477
2016-10-06 20:18:00,0.465
2016-10-06 20:24:00,0.455
2016-10-06 20:30:00,0.441
2016-10-06 20:36:00,0.423
2016-10-06 20:42:00,0.416
2016-10-06 20:48:00,0.401
2016-10-06 20:54:00,0.39
2016-10-06 21:00:00,0.384
2016-10-06 21:06:00,0.377
2016-10-06 21:12:00,0.375
2016-10-06 21:18:00,0.366
2016-10-06 21:24:00,0.359
2016-10-06 21:30:00,0.354
2016-10-06 21:36:00,0.349
2016-10-06 21:42:00,0.352
2016-10-06 21:48:00,0.347
2016-10-06 21:54:00,0.346
2016-10-06 22:00:00,0.337
2016-10-06 22:06:00,0.342
2016-10-06 22:12:00,0.349
2016-10-06 22:18:00,0.343
2016-10-06 22:24:00,0.347
2016-10-06 22:30:00,0.351
2016-10-06 22:36:00,0.365
2016-10-06 22:42:00,0.371
2016-10-06 22:48:00,0.373
2016-10-06 22:54:00,0.376
2016-10-06 23:00:00,0.378
2016-10-06 23:06:00,0.39
2016-10-06 23:12:00,0.392
2016-10-06 23:18:00,0.405
2016-10-06 23:24:00,0.424
2016-10-06 23:30:00,0.435
2016-10-06 23:36:00,0.444
2016-10-06 23:42:00,0.448
2016-10-06 23:48:00,0.467
2016-10-06 23:54:00,0.475
2016-10-07 00:00:00,0.492
2016-10-07 00:06:00,0.5
2016-10-07 00:12:00,0.505
2016-10-07 00:18:00,0.518
2016-10-07 00:24:00,0.531
2016-10-07 00:30:00,0.542
2016-10-07 00:36:00,0.554
2016-10-07 00:42:00,0.57
2016-10-07 00:48:00,0.584
2016-10-07 00:54:00,0.593
2016-10-07 01:00:00,0.604
2016-10-07 01:06:00,0.617
2016-10-07 01:12:00,0.628
2016-10-07 01:18:00,0.645
2016-10-07 01:24:00,0.658
2016-10-07 01:30:00,0.666
2016-10-07 01:36:00,0.681
2016-10-07 01:42:00,0.691
2016-10-07 01:48:00,0.709
2016-10-07 01:54:00,0.713
2016-10-07 02:00:00,0.738
2016-10-07 02:06:00,0.746
2016-10-07 02:12:00,0.753
2016-10-07 02:18:00,0.758
2016-10-07 02:24:00,0.771
2016-10-07 02:30:00,0.775
2016-10-07 02:36:00,0.786
2016-10-07 02:42:00,0.799
2016-10-07 02:48:00,0.799
2016-10-07 02:54:00,0.813
2016-10-07 03:00:00,0.809
2016-10-07 03:06:00,0.824
2016-10-07 03:12:00,0.829
2016-10-07 03:18:00,0.843
2016-10-07 03:24:00,0.844
2016-10-07 03:30:00,0.843
2016-10-07 03:36:00,0.841
2016-10-07 03:42:00,0.84
2016-10-07 03:48:00,0.845
2016-10-07 03:54:00,0.839
2016-10-07 04:00:00,0.843
2016-10-07 04:06:00,0.833
2016-10-07 04:12:00,0.841
2016-10-07 04:18:00,0.842
2016-10-07 04:24:00,0.842
2016-10-07 04:30:00,0.836
2016-10-07 04:36:00,0.834
2016-10-07 04:42:00,0.823
2016-10-07 04:48:00,0.818
2016-10-07 04:54:00,0.814
2016-10-07 05:00:00,0.806
2016-10-07 05:06:00,0.803
2016-10-07 05:12:00,0.8
2016-10-07 05:18:00,0.792
2016-10-07 05:24:00,0.783
2016-10-07 05:30:00,0.775
2016-10-07 05:36:00,0.764
2016-10-07 05:42:00,0.754
2016-10-07 05:48:00,0.743
2016-10-07 05:54:00,0.731
2016-10-07 06:00:00,0.713
2016-10-07 06:06:00,0.705
2016-10-07 06:12:00,0.694
2016-10-07 06:18:00,0.685
2016-10-07 06:24:00,0.666
2016-10-07 06:30:00,0.664
2016-10-07 06:36:00,0.639
2016-10-07 06:42:00,0.632
2016-10-07 06:48:00,0.625
2016-10-07 06:54:00,0.604
2016-10-07 07:00:00,0.598
2016-10-07 07:06:00,0.581
2016-10-07 07:12:00,0.566
2016-10-07 07:18:00,0.555
2016-10-07 07:24:00,0.547
2016-10-07 07:30:00,0.53
2016-10-07 07:36:00,0.515
2016-10-07 07:42:00,0.515
2016-10-07 07:48:00,0.492
2016-10-07 07:54:00,0.482
2016-10-07 08:00:00,0.477
2016-10-07 08:06:00,0.456
2016-10-07 08:12:00,0.447
2016-10-07 08:18:00,0.434
2016-10-07 08:24:00,0.424
2016-10-07 08:30:00,0.407
2016-10-07 08:36:00,0.406
2016-10-07 08:42:00,0.396
2016-10-07 08:48:00,0.399
2016-10-07 08:54:00,0.378
2016-10-07 09:00:00,0.376
2016-10-07 09:06:00,0.37
2016-10-07 09:12:00,0.361
2016-10-07 09:18:00,0.349
2016-10-07 09:24:00,0.352
2016-10-07 09:30:00,0.355
2016-10-07 09:36:00,0.349
2016-10-07 09:42:00,0.348
2016-10-07 09:48:00,0.355
2016-10-07 09:54:00,0.342
2016-10-07 10:00:00,0.349
2016-10-07 10:06:00,0.349
2016-10-07 10:12:00,0.357
2016-10-07 10:18:00,0.357
2016-10-07 10:24:00,0.354
2016-10-07 10:30:00,0.361
2016-10-07 10:36:00,0.365
2016-10-07 10:42:00,0.374
2016-10-07 10:48:00,0.379
2016-10-07 10:54:00,0.376
2016-10-07 11:00:00,0.391
2016-10-07 11:06:00,0.397
2016-10-07 11:12:00,0.396
2016-10-07 11:18:00,0.402
2016-10-07 11:24:00,0.407
2016-10-07 11:30:00,0.421
2016-10-07 11:36:00,0.435
2016-10-07 11:42:00,0.43
2016-10-07 11:48:00,0.447
2016-10-07 11:54:00,0.465
2016-10-07 12:00:00,0.486
2016-10-07 12:06:00,0.491
2016-10-07 12:12:00,0.513
2016-10-07 12:18:00,0.51
2016-10-07 12:24:00,0.525
2016-10-07 12:30:00,0.537
2016-10-07 12:36:00,0.542
2016-10-07 12:42:00,0.566
2016-10-07 12:48:00,0.57
2016-10-07 12:54:00,0.598
2016-10-07 13:00:00,0.61
2016-10-07 13:06:00,0.628
2016-10-07 13:12:00,0.639
2016-10-07 13:18:00,0.648
2016-10-07 13:24:00,0.672
2016-10-07 13:30:00,0.681
2016-10-07 13:36:00,0.693
2016-10-07 13:42:00,0.714
2016-10-07 13:48:00,0.736
2016-10-07 13:54:00,0.739
2016-10-07 14:00:00,0.753
2016-10-07 14:06:00,0.774
2016-10-07 14:12:00,0.78
2016-10-07 14:18:00,0.794
2016-10-07 14:24:00,0.804
2016-10-07 14:30:00,0.813
2016-10-07 14:36:00,0.822
2016-10-07 14:42:00,0.838
2016-10-07 14:48:00,0.847
2016-10-07 14:54:00,0.855
2016-10-07 15:00:00,0.88
2016-10-07 15:06:00,0.872
2016-10-07 15:12:00,0.891
2016-10-07 15:18:00,0.904
2016-10-07 15:24:00,0.912
2016-10-07 15:30:00,0.916
2016-10-07 15:36:00,0.931
2016-10-07 15:42:00,0.929
2016-10-07 15:48:00,0.917
2016-10-07 15:54:00,0.93
2016-10-07 16:00:00,0.942
2016-10-07 16:06:00,0.932
2016-10-07 16:12:00,0.94
2016-10-07 16:18:00,0.942
2016-10-07 16:24:00,0.948
2016-10-07 16:30:00,0.937
2016-10-07 16:36:00,0.932
2016-10-07 16:42:00,0.938
2016-10-07 16:48:00,0.932
2016-10-07 16:54:00,0.93
2016-10-07 17:00:00,0.929
2016-10-07 17:06:00,0.919
2016-10-07 17:12:00,0.907
2016-10-07 17:18:00,0.912
2016-10-07 17:24:00,0.9
2016-10-07 17:30:00,0.9
2016-10-07 17:36:00,0.886
2016-10-07 17:42:00,0.881
2016-10-07 17:48:00,0.877
2016-10-07 17:54:00,0.85
2016-10-07 18:00:00,0.847
2016-10-07 18:06:00,0.841
2016-10-07 18:12:00,0.839
2016-10-07 18:18:00,0.835
2016-10-07 18:24:00,0.815
2016-10-07 18:30:00,0.804
2016-10-07 18:36:00,0.801
2016-10-07 18:42:00,0.778
2016-10-07 18:48:00,0.771
2016-10-07 18:54:00,0.758
2016-10-07 19:00:00,0.746
2016-10-07 19:06:00,0.729
2016-10-07 19:12:00,0.714
2016-10-07 19:18:00,0.706
2016-10-07 19:24:00,0.679
2016-10-07 19:30:00,0.678
2016-10-07 19:36:00,0.655
2016-10-07 19:42:00,0.642
2016-10-07 19:48:00,0.63
2016-10-07 19:54:00,0.614
2016-10-07 20:00:00,0.6
2016-10-07 20:06:00,0.591
2016-10-07 20:12:00,0.58
2016-10-07 20:18:00,0.557
2016-10-07 20:24:00,0.556
2016-10-07 20:30:00,0.545
2016-10-07 20:36:00,0.52
2016-10-07 20:42:00,0.514
2016-10-07 20:48:00,0.51
2016-10-07 20:54:00,0.492
2016-10-07 21:00:00,0.48
2016-10-07 21:06:00,0.471
2016-10-07 21:12:00,0.464
2016-10-07 21:18:00,0.449
2016-10-07 21:24:00,0.442
2016-10-07 21:30:00,0.429
2016-10-07 21:36:00,0.42
2016-10-07 21:42:00,0.412
2016-10-07 21:48:00,0.41
2016-10-07 21:54:00,0.396
2016-10-07 22:00:00,0.393
2016-10-07 22:06:00,0.393
2016-10-07 22:12:00,0.382
2016-10-07 22:18:00,0.384
2016-10-07 22:24:00,0.385
2016-10-07 22:30:00,0.368
2016-10-07 22:36:00,0.366
2016-10-07 22:42:00,0.367
2016-10-07 22:48:00,0.362
2016-10-07 22:54:00,0.362
2016-10-07 23:00:00,0.353
2016-10-07 23:06:00,0.369
2016-10-07 23:12:00,0.368
2016-10-07 23:18:00,0.371
2016-10-07 23:24:00,0.368
2016-10-07 23:30:00,0.374
2016-10-07 23:36:00,0.387
2016-10-07 23:42:00,0.394
2016-10-07 23:48:00,0.393
2016-10-07 23:54:00,0.396
2016-10-08 00:00:00,0.4
2016-10-08 00:06:00,0.413
2016-10-08 00:12:00,0.426
2016-10-08 00:18:00,0.437
2016-10-08 00:24:00,0.442
2016-10-08 00:30:00,0.451
2016-10-08 00:36:00,0.46
2016-10-08 00:42:00,0.471
2016-10-08 00:48:00,0.475
2016-10-08 00:54:00,0.489
2016-10-08 01:00:00,0.496
2016-10-08 01:06:00,0.512
2016-10-08 01:12:00,0.517
2016-10-08 01:18:00,0.529
2016-10-08 01:24:00,0.544
2016-10-08 01:30:00,0.555
2016-10-08 01:36:00,0.563
2016-10-08 01:42:00,0.578
2016-10-08 01:48:00,0.596
2016-10-08 01:54:00,0.613
2016-10-08 02:00:00,0.616
2016-10-08 02:06:00,0.62
2016-10-08 02:12:00,0.638
2016-10-08 02:18:00,0.656
2016-10-08 02:24:00,0.663
2016-10-08 02:30:00,0.683
2016-10-08 02:36:00,0.686
2016-10-08 02:42:00,0.701
2016-10-08 02:48:00,0.707
2016-10-08 02:54:00,0.717
2016-10-08 03:00:00,0.725
2016-10-08 03:06:00,0.732
2016-10-08 03:12:00,0.751
2016-10-08 03:18:00,0.755
2016-10-08 03:24:00,0.757
2016-10-08 03:30:00,0.765
2016-10-08 03:36:00,0.77
2016-10-08 03:42:00,0.77
2016-10-08 03:48:00,0.778
2016-10-08 03:54:00,0.788
2016-10-08 04:00:00,0.789
2016-10-08 04:06:00,0.795
2016-10-08 04:12:00,0.799
2016-10-08 04:18:00,0.798
2016-10-08 04:24:00,0.812
2016-10-08 04:30:00,0.809
2016-10-08 04:36:00,0.811
2016-10-08 04:42:00,0.811
2016-10-08 04:48:00,0.806
2016-10-08 04:54:00,0.81
2016-10-08 05:00:00,0.813
2016-10-08 05:06:00,0.805
2016-10-08 05:12:00,0.813
2016-10-08 05:18:00,0.801
2016-10-08 05:24:00,0.804
2016-10-08 05:30:00,0.79
2016-10-08 05:36:00,0.799
2016-10-08 05:42:00,0.786
2016-10-08 05:48:00,0.781
2016-10-08 05:54:00,0.778
2016-10-08 06:00:00,0.762
2016-10-08 06:06:00,0.77
2016-10-08 06:12:00,0.764
2016-10-08 06:18:00,0.76
2016-10-08 06:24:00,0.743
2016-10-08 06:30:00,0.731
2016-10-08 06:36:00,0.737
2016-10-08 06:42:00,0.723
2016-10-08 06:48:00,0.718
2016-10-08 06:54:00,0.707
2016-10-08 07:00:00,0.696
2016-10-08 07:06:00,0.684
2016-10-08 07:12:00,0.672
2016-10-08 07:18:00,0.665
2016-10-08 07:24:00,0.644
2016-10-08 07:30:00,0.655
2016-10-08 07:36:00,0.646
2016-10-08 07:42:00,0.62
2016-10-08 07:48:00,0.608
2016-10-08 07:54:00,0.594
2016-10-08 08:00:00,0.579
2016-10-08 08:06:00,0.563
2016-10-08 08:12:00,0.545
2016-10-08 08:18:00,0.537
2016-10-08 08:24:00,0.522
2016-10-08 08:30:00,0.515
2016-10-08 08:36:00,0.511
2016-10-08 08:42:00,0.49
2016-10-08 08:48:00,0.483
2016-10-08 08:54:00,0.468
2016-10-08 09:00:00,0.461
2016-10-08 09:06:00,0.445
2016-10-08 09:12:00,0.448
2016-10-08 09:18:00,0.431
2016-10-08 09:24:00,0.426
2016-10-08 09:30:00,0.424
2016-10-08 09:36:00,0.412
2016-10-08 09:42:00,0.398
2016-10-08 09:48:00,0.397
2016-10-08 09:54:00,0.399
2016-10-08 10:00:00,0.389
2016-10-08 10:06:00,0.385
2016-10-08 10:12:00,0.379
2016-10-08 10:18:00,0.376
2016-10-08 10:24:00,0.378
2016-10-08 10:30:00,0.37
2016-10-08 10:36:00,0.37
2016-10-08 10:42:00,0.364
2016-10-08 10:48:00,0.374
2016-10-08 10:54:00,0.367
2016-10-08 11:00:00,0.372
2016-10-08 11:06:00,0.37
2016-10-08 11:12:00,0.376
2016-10-08 11:18:00,0.378
2016-10-08 11:24:00,0.379
2016-10-08 11:30:00,0.381
2016-10-08 11:36:00,0.393
2016-10-08 11:42:00,0.398
2016-10-08 11:48:00,0.402
2016-10-08 11:54:00,0.399
2016-10-08 12:00:00,0.411
2016-10-08 12:06:00,0.423
2016-10-08 12:12:00,0.43
2016-10-08 12:18:00,0.44
2016-10-08 12:24:00,0.454
2016-10-08 12:30:00,0.461
2016-10-08 12:36:00,0.465
2016-10-08 12:42:00,0.491
2016-10-08 12:48:00,0.498
2016-10-08 12:54:00,0.518
2016-10-08 13:00:00,0.522
2016-10-08 13:06:00,0.532
2016-10-08 13:12:00,0.544
2016-10-08 13:18:00,0.561
2016-10-08 13:24:00,0.577
2016-10-08 13:30:00,0.592
2016-10-08 13:36:00,0.596
2016-10-08 13:42:00,0.616
2016-10-08 13:48:00,0.619
2016-10-08 13:54:00,0.63
2016-10-08 14:00:00,0.645
2016-10-08 14:06:00,0.669
2016-10-08 14:12:00,0.68
2016-10-08 14:18:00,0.697
2016-10-08 14:24:00,0.701
2016-10-08 14:30:00,0.717
2016-10-08 14:36:00,0.734
2016-10-08 14:42:00,0.753
2016-10-08 14:48:00,0.77
2016-10-08 14:54:00,0.775
2016-10-08 15:00:00,0.8
2016-10-08 15:06:00,0.795
2016-10-08 15:12:00,0.811
2016-10-08 15:18:00,0.824
2016-10-08 15:24:00,0.84
2016-10-08 15:30:00,0.848
2016-10-08 15:36:00,0.864
2016-10-08 15:42:00,0.869
2016-10-08 15:48:00,0.876
2016-10-08 15:54:00,0.887
2016-10-08 16:00:00,0.894
2016-10-08 16:06:00,0.899
2016-10-08 16:12:00,0.915
2016-10-08 16:18:00,0.924
2016-10-08 16:24:00,0.919
2016-10-08 16:30:00,0.93
2016-10-08 16:36:00,0.943
2016-10-08 16:42:00,0.953
2016-10-08 16:48:00,0.955
2016-10-08 16:54:00,0.965
2016-10-08 17:00:00,0.963
2016-10-08 17:06:00,0.953
2016-10-08 17:12:00,0.962
2016-10-08 17:18:00,0.959
2016-10-08 17:24:00,0.96
2016-10-08 17:30:00,0.957
2016-10-08 17:36:00,0.96
2016-10-08 17:42:00,0.955
2016-10-08 17:48:00,0.955
2016-10-08 17:54:00,0.938
2016-10-08 18:00:00,0.942
2016-10-08 18:06:00,0.943
2016-10-08 18:12:00,0.939
2016-10-08 18:18:00,0.928
2016-10-08 18:24:00,0.925
2016-10-08 18:30:00,0.908
2016-10-08 18:36:00,0.899
2016-10-08 18:42:00,0.903
2016-10-08 18:48:00,0.903
2016-10-08 18:54:00,0.882
2016-10-08 19:00:00,0.878
2016-10-08 19:06:00,0.864
2016-10-08 19:12:00,0.855
2016-10-08 19:18:00,0.833
2016-10-08 19:24:00,0.83
2016-10-08 19:30:00,0.82
2016-10-08 19:36:00,0.809
2016-10-08 19:42:00,0.792
2016-10-08 19:48:00,0.777
2016-10-08 19:54:00,0.773
2016-10-08 20:00:00,0.76
2016-10-08 20:06:00,0.75
2016-10-08 20:12:00,0.739
2016-10-08 20:18:00,0.728
2016-10-08 20:24:00,0.707
2016-10-08 20:30:00,0.692
2016-10-08 20:36:00,0.681
2016-10-08 20:42:00,0.664
2016-10-08 20:48:00,0.659
2016-10-08 20:54:00,0.642
2016-10-08 21:00:00,0.631
2016-10-08 21:06:00,0.611
2016-10-08 21:12:00,0.596
2016-10-08 21:18:00,0.588
2016-10-08 21:24:00,0.584
2016-10-08 21:30:00,0.567
2016-10-08 21:36:00,0.553
2016-10-08 21:42:00,0.54
2016-10-08 21:48:00,0.532
2016-10-08 21:54:00,0.514
2016-10-08 22:00:00,0.499
2016-10-08 22:06:00,0.492
2016-10-08 22:12:00,0.488
2016-10-08 22:18:00,0.47
2016-10-08 22:24:00,0.475
2016-10-08 22:30:00,0.47
2016-10-08 22:36:00,0.45
2016-10-08 22:42:00,0.451
2016-10-08 22:48:00,0.44
2016-10-08 22:54:00,0.435
2016-10-08 23:00:00,0.434
2016-10-08 23:06:00,0.434
2016-10-08 23:12:00,0.428
2016-10-08 23:18:00,0.41
2016-10-08 23:24:00,0.402
2016-10-08 23:30:00,0.413
2016-10-08 23:36:00,0.409
2016-10-08 23:42:00,0.404
2016-10-08 23:48:00,0.407
2016-10-08 23:54:00,0.419
2016-10-09 00:00:00,0.408
2016-10-09 00:06:00,0.41
2016-10-09 00:12:00,0.413
2016-10-09 00:18:00,0.426
2016-10-09 00:24:00,0.427
2016-10-09 00:30:00,0.424
2016-10-09 00:36:00,0.417
2016-10-09 00:42:00,0.436
2016-10-09 00:48:00,0.448
2016-10-09 00:54:00,0.456
2016-10-09 01:00:00,0.455
2016-10-09 01:06:00,0.466
2016-10-09 01:12:00,0.464
2016-10-09 01:18:00,0.47
2016-10-09 01:24:00,0.482
2016-10-09 01:30:00,0.483
2016-10-09 01:36:00,0.505
2016-10-09 01:42:00,0.513
2016-10-09 01:48:00,0.525
2016-10-09 01:54:00,0.532
2016-10-09 02:00:00,0.543
2016-10-09 02:06:00,0.554
2016-10-09 02:12:00,0.572
2016-10-09 02:18:00,0.575
2016-10-09 02:24:00,0.589
2016-10-09 02:30:00,0.594
2016-10-09 02:36:00,0.614
2016-10-09 02:42:00,0.63
2016-10-09 02:48:00,0.643
2016-10-09 02:54:00,0.645
2016-10-09 03:00:00,0.655
2016-10-09 03:06:00,0.675
2016-10-09 03:12:00,0.682
2016-10-09 03:18:00,0.692
2016-10-09 03:24:00,0.712
2016-10-09 03:30:00,0.72
2016-10-09 03:36:00,0.719
2016-10-09 03:42:00,0.728
2016-10-09 03:48:00,0.738
2016-10-09 03:54:00,0.747
2016-10-09 04:00:00,0.758
2016-10-09 04:06:00,0.768
2016-10-09 04:12:00,0.78
2016-10-09 04:18:00,0.791
2016-10-09 04:24:00,0.795
2016-10-09 04:30:00,0.809
2016-10-09 04:36:00,0.82
2016-10-09 04:42:00,0.822
2016-10-09 04:48:00,0.825
2016-10-09 04:54:00,0.829
2016-10-09 05:00:00,0.827
2016-10-09 05:06:00,0.845
2016-10-09 05:12:00,0.843
2016-10-09 05:18:00,0.864
2016-10-09 05:24:00,0.862
2016-10-09 05:30:00,0.86
2016-10-09 05:36:00,0.864
2016-10-09 05:42:00,0.864
2016-10-09 05:48:00,0.858
2016-10-09 05:54:00,0.855
2016-10-09 06:00:00,0.851
2016-10-09 06:06:00,0.854
2016-10-09 06:12:00,0.842
2016-10-09 06:18:00,0.843
2016-10-09 06:24:00,0.85
2016-10-09 06:30:00,0.848
2016-10-09 06:36:00,0.843
2016-10-09 06:42:00,0.84
2016-10-09 06:48:00,0.828
2016-10-09 06:54:00,0.818
2016-10-09 07:00:00,0.81
2016-10-09 07:06:00,0.805
2016-10-09 07:12:00,0.805
2016-10-09 07:18:00,0.792
2016-10-09 07:24:00,0.796
2016-10-09 07:30:00,0.775
2016-10-09 07:36:00,0.765
2016-10-09 07:42:00,0.755
2016-10-09 07:48:00,0.741
2016-10-09 07:54:00,0.724
2016-10-09 08:00:00,0.714
2016-10-09 08:06:00,0.703
2016-10-09 08:12:00,0.698
2016-10-09 08:18:00,0.677
2016-10-09 08:24:00,0.668
2016-10-09 08:30:00,0.661
2016-10-09 08:36:00,0.648
2016-10-09 08:42:00,0.633
2016-10-09 08:48:00,0.617
2016-10-09 08:54:00,0.613
2016-10-09 09:00:00,0.603
2016-10-09 09:06:00,0.587
2016-10-09 09:12:00,0.591
2016-10-09 09:18:00,0.576
2016-10-09 09:24:00,0.556
2016-10-09 09:30:00,0.553
2016-10-09 09:36:00,0.54
2016-10-09 09:42:00,0.533
2016-10-09 09:48:00,0.516
2016-10-09 09:54:00,0.512
2016-10-09 10:00:00,0.5
2016-10-09 10:06:00,0.491
2016-10-09 10:12:00,0.487
2016-10-09 10:18:00,0.479
2016-10-09 10:24:00,0.461
2016-10-09 10:30:00,0.46
2016-10-09 10:36:00,0.467
2016-10-09 10:42:00,0.456
2016-10-09 10:48:00,0.433
2016-10-09 10:54:00,0.429
2016-10-09 11:00:00,0.423
2016-10-09 11:06:00,0.429
2016-10-09 11:12:00,0.424
2016-10-09 11:18:00,0.42
2016-10-09 11:24:00,0.429
2016-10-09 11:30:00,0.413
2016-10-09 11:36:00,0.414
2016-10-09 11:42:00,0.41
2016-10-09 11:48:00,0.4
2016-10-09 11:54:00,0.406
2016-10-09 12:00:00,0.405
2016-10-09 12:06:00,0.408
2016-10-09 12:12:00,0.399
2016-10-09 12:18:00,0.401
2016-10-09 12:24:00,0.402
2016-10-09 12:30:00,0.434
2016-10-09 12:36:00,0.43
2016-10-09 12:42:00,0.452
2016-10-09 12:48:00,0.454
2016-10-09 12:54:00,0.439
2016-10-09 13:00:00,0.444
2016-10-09 13:06:00,0.453
2016-10-09 13:12:00,0.474
2016-10-09 13:18:00,0.489
2016-10-09 13:24:00,0.494
2016-10-09 13:30:00,0.504
2016-10-09 13:36:00,0.511
2016-10-09 13:42:00,0.523
2016-10-09 13:48:00,0.531
2016-10-09 13:54:00,0.557
2016-10-09 14:00:00,0.573
2016-10-09 14:06:00,0.572
2016-10-09 14:12:00,0.577
2016-10-09 14:18:00,0.597
2016-10-09 14:24:00,0.614
2016-10-09 14:30:00,0.642
2016-10-09 14:36:00,0.652
2016-10-09 14:42:00,0.663
