date_time,wind_from_direction (degree),wind_speed (m/s),wind_speed_of_gust (m/s),upward_air_velocity (m/s)
2016-09-24 15:00:00+00:00,100.0,4.0,5.0,
2016-09-24 15:10:00+00:00,100.0,4.0,5.0,
2016-09-24 15:20:00+00:00,110.0,4.0,5.0,
2016-09-24 15:30:00+00:00,110.0,4.0,5.0,
2016-09-24 15:40:00+00:00,110.0,4.0,5.0,
2016-09-24 15:50:00+00:00,110.0,4.0,6.0,
2016-09-24 16:00:00+00:00,110.0,5.0,5.0,
2016-09-24 16:10:00+00:00,110.0,5.0,6.0,
2016-09-24 16:20:00+00:00,100.0,4.0,6.0,
2016-09-24 16:30:00+00:00,100.0,5.0,6.0,
2016-09-24 16:40:00+00:00,100.0,4.0,6.0,
2016-09-24 16:50:00+00:00,110.0,5.0,6.0,
2016-09-24 17:00:00+00:00,110.0,5.0,6.0,
2016-09-24 17:10:00+00:00,110.0,5.0,6.0,
2016-09-24 17:20:00+00:00,110.0,5.0,6.0,
2016-09-24 17:30:00+00:00,100.0,5.0,6.0,
2016-09-24 17:40:00+00:00,110.0,5.0,6.0,
2016-09-24 17:50:00+00:00,110.0,5.0,6.0,
2016-09-24 18:00:00+00:00,110.0,5.0,6.0,
2016-09-24 18:10:00+00:00,110.0,5.0,6.0,
2016-09-24 18:20:00+00:00,110.0,5.0,6.0,
2016-09-24 18:30:00+00:00,110.0,5.0,6.0,
2016-09-24 18:40:00+00:00,110.0,5.0,6.0,
2016-09-24 18:50:00+00:00,110.0,5.0,6.0,
2016-09-24 19:00:00+00:00,110.0,5.0,6.0,
2016-09-24 19:10:00+00:00,110.0,5.0,6.0,
2016-09-24 19:20:00+00:00,110.0,5.0,6.0,
2016-09-24 19:30:00+00:00,110.0,5.0,6.0,
2016-09-24 19:40:00+00:00,110.0,5.0,6.0,
2016-09-24 19:50:00+00:00,100.0,5.0,6.0,
2016-09-24 20:00:00+00:00,110.0,5.0,6.0,
2016-09-24 20:10:00+00:00,110.0,5.0,6.0,
2016-09-24 20:20:00+00:00,110.0,5.0,6.0,
2016-09-24 20:30:00+00:00,110.0,5.0,6.0,
2016-09-24 20:40:00+00:00,100.0,5.0,6.0,
2016-09-24 20:50:00+00:00,110.0,5.0,6.0,
2016-09-24 21:00:00+00:00,110.0,5.0,5.0,
2016-09-24 21:10:00+00:00,110.0,5.0,6.0,
2016-09-24 21:20:00+00:00,100.0,5.0,6.0,
2016-09-24 21:30:00+00:00,110.0,5.0,6.0,
2016-09-24 21:40:00+00:00,110.0,4.0,6.0,
2016-09-24 21:50:00+00:00,110.0,5.0,5.0,
2016-09-24 22:00:00+00:00,100.0,5.0,6.0,
2016-09-24 22:10:00+00:00,100.0,4.0,6.0,
