date_time,wind_from_direction (degree),wind_speed (m/s),wind_speed_of_gust (m/s),upward_air_velocity (m/s)
2016-09-30 18:00:00+00:00,90.0,3.6,4.6,
2016-09-30 19:00:00+00:00,90.0,6.2,6.7,
2016-09-30 20:00:00+00:00,100.0,4.1,4.6,
2016-09-30 21:00:00+00:00,140.0,3.1,4.1,
2016-09-30 22:00:00+00:00,150.0,2.6,3.1,
2016-09-30 23:00:00+00:00,150.0,2.6,3.1,
2016-10-01 00:00:00+00:00,150.0,2.1,2.1,
2016-10-01 01:00:00+00:00,120.0,1.5,2.1,
2016-10-01 02:00:00+00:00,120.0,3.1,3.6,
2016-10-01 03:00:00+00:00,100.0,5.7,6.2,
2016-10-01 04:00:00+00:00,120.0,4.6,5.7,
2016-10-01 05:00:00+00:00,130.0,4.1,4.6,
2016-10-01 06:00:00+00:00,140.0,2.6,3.1,
2016-10-01 07:00:00+00:00,140.0,2.1,2.6,
2016-10-01 08:00:00+00:00,120.0,0.5,0.5,
2016-10-01 09:00:00+00:00,80.0,3.6,4.1,
2016-10-01 10:00:00+00:00,110.0,4.1,5.1,
2016-10-01 11:00:00+00:00,250.0,5.7,7.2,
2016-10-01 12:00:00+00:00,270.0,14.4,17.0,
2016-10-01 13:00:00+00:00,300.0,4.1,4.6,
2016-10-01 14:00:00+00:00,360.0,2.1,2.6,
2016-10-01 15:00:00+00:00,50.0,4.1,4.6,
2016-10-01 16:00:00+00:00,20.0,8.2,9.3,
2016-10-01 17:00:00+00:00,40.0,9.3,9.8,
2016-10-01 18:00:00+00:00,50.0,5.1,5.7,
2016-10-01 19:00:00+00:00,60.0,7.2,7.7,
2016-10-01 20:00:00+00:00,80.0,8.2,8.8,
2016-10-01 21:00:00+00:00,90.0,9.3,10.3,
2016-10-01 22:00:00+00:00,90.0,6.7,7.2,
2016-10-01 23:00:00+00:00,90.0,9.3,10.3,
2016-10-02 00:00:00+00:00,70.0,9.8,10.3,
2016-10-02 01:00:00+00:00,70.0,8.8,9.8,
2016-10-02 02:00:00+00:00,80.0,7.7,8.2,
2016-10-02 03:00:00+00:00,90.0,6.7,7.7,
2016-10-02 04:00:00+00:00,110.0,5.7,6.2,
2016-10-02 05:00:00+00:00,100.0,5.7,6.7,
2016-10-02 06:00:00+00:00,100.0,5.7,6.2,
2016-10-02 07:00:00+00:00,90.0,5.7,6.7,
2016-10-02 08:00:00+00:00,90.0,4.6,5.7,
2016-10-02 09:00:00+00:00,100.0,3.6,4.6,
2016-10-02 10:00:00+00:00,80.0,4.1,4.6,
2016-10-02 11:00:00+00:00,90.0,4.6,5.1,
2016-10-02 12:00:00+00:00,90.0,4.6,5.1,
2016-10-02 13:00:00+00:00,100.0,5.1,5.7,
2016-10-02 14:00:00+00:00,90.0,4.1,4.6,
2016-10-02 15:00:00+00:00,70.0,4.6,5.1,
2016-10-02 16:00:00+00:00,60.0,3.6,4.1,
2016-10-02 17:00:00+00:00,40.0,3.6,4.1,
2016-10-02 18:00:00+00:00,150.0,5.1,6.7,
2016-10-02 19:00:00+00:00,90.0,3.6,3.6,
2016-10-02 20:00:00+00:00,70.0,5.7,6.2,
2016-10-02 21:00:00+00:00,70.0,7.7,8.8,
2016-10-02 22:00:00+00:00,80.0,8.2,9.3,
2016-10-02 23:00:00+00:00,80.0,6.7,7.2,
2016-10-03 00:00:00+00:00,90.0,6.7,7.7,
2016-10-03 01:00:00+00:00,80.0,6.7,7.2,
2016-10-03 02:00:00+00:00,80.0,7.2,7.7,
2016-10-03 03:00:00+00:00,70.0,7.2,7.7,
2016-10-03 04:00:00+00:00,70.0,5.7,6.2,
2016-10-03 05:00:00+00:00,80.0,5.7,6.2,
2016-10-03 06:00:00+00:00,70.0,5.1,5.7,
2016-10-03 07:00:00+00:00,80.0,4.1,4.6,
2016-10-03 08:00:00+00:00,70.0,6.7,6.7,
2016-10-03 09:00:00+00:00,120.0,5.1,6.2,
2016-10-03 10:00:00+00:00,110.0,6.2,7.2,
2016-10-03 11:00:00+00:00,110.0,7.2,8.2,
2016-10-03 12:00:00+00:00,100.0,6.2,6.7,
2016-10-03 13:00:00+00:00,110.0,6.7,7.2,
2016-10-03 14:00:00+00:00,90.0,5.1,5.7,
2016-10-03 15:00:00+00:00,100.0,5.1,5.7,
2016-10-03 16:00:00+00:00,90.0,5.1,5.7,
2016-10-03 17:00:00+00:00,90.0,3.6,4.6,
2016-10-03 18:00:00+00:00,260.0,1.5,2.6,
2016-10-03 19:00:00+00:00,160.0,8.2,11.3,
2016-10-03 20:00:00+00:00,240.0,3.6,4.1,
2016-10-03 21:00:00+00:00,80.0,7.7,9.3,
2016-10-03 22:00:00+00:00,60.0,3.6,3.6,
2016-10-03 23:00:00+00:00,140.0,2.6,3.6,
2016-10-04 00:00:00+00:00,30.0,3.6,4.1,
2016-10-04 01:00:00+00:00,20.0,6.2,6.7,
2016-10-04 02:00:00+00:00,30.0,8.2,8.8,
2016-10-04 03:00:00+00:00,50.0,4.6,5.1,
2016-10-04 04:00:00+00:00,80.0,4.6,5.1,
2016-10-04 05:00:00+00:00,70.0,7.7,8.8,
2016-10-04 06:00:00+00:00,100.0,6.7,7.7,
2016-10-04 07:00:00+00:00,100.0,6.2,6.7,
2016-10-04 08:00:00+00:00,90.0,6.2,7.2,
2016-10-04 09:00:00+00:00,110.0,6.7,7.7,
2016-10-04 10:00:00+00:00,110.0,5.7,6.7,
2016-10-04 11:00:00+00:00,110.0,7.2,7.7,
2016-10-04 12:00:00+00:00,110.0,4.1,5.1,
2016-10-04 13:00:00+00:00,110.0,4.1,4.6,
2016-10-04 14:00:00+00:00,120.0,4.1,5.1,
2016-10-04 15:00:00+00:00,90.0,3.6,4.1,
2016-10-04 16:00:00+00:00,130.0,4.6,6.2,
2016-10-04 17:00:00+00:00,180.0,4.6,5.7,
2016-10-04 18:00:00+00:00,120.0,4.1,5.1,
2016-10-04 19:00:00+00:00,80.0,3.1,3.6,
2016-10-04 20:00:00+00:00,50.0,3.1,3.6,
2016-10-04 21:00:00+00:00,60.0,3.1,3.6,
2016-10-04 22:00:00+00:00,60.0,3.1,3.6,
2016-10-04 23:00:00+00:00,140.0,3.6,4.1,
2016-10-05 00:00:00+00:00,50.0,4.6,5.1,
2016-10-05 01:00:00+00:00,50.0,4.1,4.6,
2016-10-05 02:00:00+00:00,80.0,4.1,4.6,
2016-10-05 03:00:00+00:00,70.0,4.6,5.1,
2016-10-05 04:00:00+00:00,80.0,6.7,7.7,
2016-10-05 05:00:00+00:00,90.0,6.2,6.7,
2016-10-05 06:00:00+00:00,90.0,6.2,6.2,
2016-10-05 07:00:00+00:00,120.0,2.6,3.6,
2016-10-05 08:00:00+00:00,90.0,4.1,4.6,
2016-10-05 09:00:00+00:00,80.0,5.7,5.7,
2016-10-05 10:00:00+00:00,80.0,4.6,5.1,
2016-10-05 11:00:00+00:00,80.0,5.1,5.7,
2016-10-05 12:00:00+00:00,80.0,5.7,6.2,
2016-10-05 13:00:00+00:00,80.0,6.2,6.7,
2016-10-05 14:00:00+00:00,70.0,7.7,8.8,
2016-10-05 15:00:00+00:00,70.0,6.2,7.2,
2016-10-05 16:00:00+00:00,80.0,6.7,7.7,
2016-10-05 17:00:00+00:00,120.0,7.2,8.2,
2016-10-05 18:00:00+00:00,70.0,5.1,6.2,
2016-10-05 19:00:00+00:00,60.0,7.2,7.7,
2016-10-05 20:00:00+00:00,60.0,7.7,8.8,
2016-10-05 21:00:00+00:00,70.0,8.2,9.3,
2016-10-05 22:00:00+00:00,70.0,8.8,9.8,
2016-10-05 23:00:00+00:00,70.0,9.3,10.3,
2016-10-06 00:00:00+00:00,60.0,8.2,9.3,
2016-10-06 01:00:00+00:00,60.0,9.3,10.3,
2016-10-06 02:00:00+00:00,50.0,10.8,12.4,
2016-10-06 03:00:00+00:00,70.0,8.8,10.3,
2016-10-06 04:00:00+00:00,50.0,10.3,10.8,
2016-10-06 05:00:00+00:00,60.0,10.8,12.4,
2016-10-06 06:00:00+00:00,70.0,10.8,11.8,
2016-10-06 07:00:00+00:00,60.0,11.8,12.4,
2016-10-06 08:00:00+00:00,50.0,11.3,13.4,
2016-10-06 09:00:00+00:00,50.0,12.4,13.4,
2016-10-06 10:00:00+00:00,50.0,11.3,11.8,
2016-10-06 11:00:00+00:00,50.0,12.4,14.9,
2016-10-06 12:00:00+00:00,60.0,13.9,16.0,
2016-10-06 13:00:00+00:00,50.0,14.4,16.5,
2016-10-06 14:00:00+00:00,60.0,14.4,17.0,
2016-10-06 15:00:00+00:00,60.0,17.0,19.0,
2016-10-06 16:00:00+00:00,60.0,17.0,19.6,
2016-10-06 17:00:00+00:00,40.0,19.0,21.1,
2016-10-06 18:00:00+00:00,30.0,20.1,21.6,
2016-10-06 19:00:00+00:00,50.0,21.1,24.7,
2016-10-06 20:00:00+00:00,40.0,24.2,27.8,
2016-10-06 21:00:00+00:00,40.0,26.3,30.4,
2016-10-06 22:00:00+00:00,40.0,33.5,39.1,
2016-10-06 23:00:00+00:00,50.0,35.0,39.6,
