date_time,sea_surface_wave_significant_height (m),sea_surface_wave_peak_period (s),sea_surface_wave_mean_period (s),sea_water_temperature (c),sea_surface_wave_to_direction (degree)
2016-09-24 15:00:00+00:00,0.5,4.3,,,312.0
2016-09-24 16:00:00+00:00,0.5,4.3,,,310.0
2016-09-24 17:00:00+00:00,0.5,4.5,,,312.0
2016-09-24 18:00:00+00:00,0.5,4.2,,,324.0
2016-09-24 19:00:00+00:00,0.6,4.8,,,328.0
2016-09-24 20:00:00+00:00,0.6,4.9,,,328.0
2016-09-24 21:00:00+00:00,0.6,4.8,,,324.0
2016-09-24 22:00:00+00:00,0.6,4.9,,,324.0
2016-09-24 23:00:00+00:00,0.5,4.8,,,322.0
2016-09-25 00:00:00+00:00,0.5,5.1,,,322.0
2016-09-25 02:00:00+00:00,0.6,4.8,,,318.0
2016-09-25 03:00:00+00:00,0.7,4.8,,,318.0
2016-09-25 04:00:00+00:00,0.6,5.0,,,322.0
2016-09-25 05:00:00+00:00,0.6,5.0,,,316.0
2016-09-25 06:00:00+00:00,0.6,4.9,,,314.0
2016-09-25 07:00:00+00:00,0.7,4.9,,,318.0
2016-09-25 08:00:00+00:00,0.6,5.6,,,320.0
2016-09-25 09:00:00+00:00,0.7,5.6,,,316.0
2016-09-25 10:00:00+00:00,0.7,5.6,,,324.0
2016-09-25 11:00:00+00:00,0.7,5.6,,,320.0
2016-09-25 13:00:00+00:00,0.8,6.3,,,318.0
2016-09-25 14:00:00+00:00,0.7,5.6,,,318.0
2016-09-25 17:00:00+00:00,0.7,5.4,,,318.0
2016-09-25 18:00:00+00:00,0.7,5.9,,,314.0
2016-09-25 19:00:00+00:00,0.7,5.7,,,320.0
2016-09-25 20:00:00+00:00,0.7,5.7,,,316.0
2016-09-25 21:00:00+00:00,0.6,5.7,,,314.0
2016-09-25 22:00:00+00:00,0.6,5.7,,,316.0
2016-09-25 23:00:00+00:00,0.5,5.9,,,314.0
2016-09-26 00:00:00+00:00,0.5,5.9,,,314.0
2016-09-26 01:00:00+00:00,0.6,5.7,,,304.0
2016-09-26 03:00:00+00:00,0.6,5.3,,,312.0
2016-09-26 04:00:00+00:00,0.6,4.9,,,312.0
2016-09-26 05:00:00+00:00,0.6,5.0,,,310.0
2016-09-26 06:00:00+00:00,0.6,4.8,,,312.0
2016-09-26 07:00:00+00:00,0.6,5.6,,,310.0
2016-09-26 09:00:00+00:00,0.6,5.3,,,308.0
2016-09-26 10:00:00+00:00,0.5,4.9,,,316.0
2016-09-26 11:00:00+00:00,0.5,5.3,,,318.0
2016-09-26 12:00:00+00:00,0.5,5.1,,,308.0
2016-09-26 13:00:00+00:00,0.6,5.3,,,298.0
2016-09-26 14:00:00+00:00,0.6,4.2,,,298.0
2016-09-26 15:00:00+00:00,0.7,4.8,,,298.0
2016-09-26 16:00:00+00:00,0.7,4.5,,,300.0
2016-09-26 18:00:00+00:00,0.8,4.0,,,290.0
2016-09-26 19:00:00+00:00,0.8,3.6,,,298.0
2016-09-26 21:00:00+00:00,0.9,3.8,,,300.0
2016-09-26 22:00:00+00:00,0.8,4.1,,,298.0
2016-09-26 23:00:00+00:00,0.8,3.9,,,292.0
2016-09-27 00:00:00+00:00,0.8,3.8,,,282.0
2016-09-27 01:00:00+00:00,0.8,3.9,,,288.0
2016-09-27 04:00:00+00:00,0.6,3.6,,,298.0
2016-09-27 05:00:00+00:00,0.6,4.4,,,304.0
2016-09-27 06:00:00+00:00,0.7,4.0,,,290.0
2016-09-27 07:00:00+00:00,0.8,4.2,,,292.0
2016-09-27 08:00:00+00:00,0.7,4.7,,,290.0
2016-09-27 09:00:00+00:00,0.6,4.5,,,294.0
2016-09-27 10:00:00+00:00,0.5,4.4,,,290.0
2016-09-27 11:00:00+00:00,0.5,4.7,,,288.0
2016-09-27 12:00:00+00:00,0.5,4.4,,,292.0
2016-09-27 13:00:00+00:00,0.5,4.7,,,292.0
2016-09-27 15:00:00+00:00,0.8,3.9,,,284.0
2016-09-27 16:00:00+00:00,0.9,4.2,,,280.0
2016-09-27 18:00:00+00:00,1.1,4.0,,,296.0
2016-09-27 19:00:00+00:00,1.1,4.7,,,282.0
2016-09-27 20:00:00+00:00,1.1,4.5,,,288.0
2016-09-27 21:00:00+00:00,0.9,4.7,,,284.0
2016-09-27 22:00:00+00:00,0.9,4.8,,,290.0
2016-09-27 23:00:00+00:00,0.9,4.7,,,284.0
2016-09-28 00:00:00+00:00,1.0,5.0,,,292.0
2016-09-28 01:00:00+00:00,1.0,4.8,,,286.0
2016-09-28 02:00:00+00:00,0.9,5.4,,,286.0
2016-09-28 03:00:00+00:00,0.9,4.2,,,284.0
