date_time,sea_surface_wave_significant_height (m),sea_surface_wave_peak_period (s),sea_surface_wave_mean_period (s),sea_water_temperature (c),sea_surface_wave_to_direction (degree)
2016-09-24 15:50:00+00:00,0.91,10.81,8.12,,282.0
2016-09-24 16:50:00+00:00,0.86,10.81,8.03,,275.0
2016-09-24 17:50:00+00:00,0.82,10.81,8.06,,278.0
2016-09-24 18:50:00+00:00,0.96,10.81,8.0,,276.0
2016-09-24 19:50:00+00:00,0.94,10.81,7.0,,277.0
2016-09-24 20:50:00+00:00,1.05,10.81,7.47,,272.0
2016-09-24 21:50:00+00:00,0.99,10.81,7.42,,264.0
2016-09-24 22:50:00+00:00,1.01,10.81,7.09,,282.0
2016-09-24 23:50:00+00:00,0.96,10.81,7.41,,272.0
2016-09-25 00:50:00+00:00,1.04,10.81,7.86,,276.0
2016-09-25 01:50:00+00:00,0.94,10.0,7.65,,252.0
2016-09-25 02:50:00+00:00,1.03,10.81,8.12,,262.0
2016-09-25 03:50:00+00:00,1.09,10.81,8.43,,279.0
2016-09-25 04:50:00+00:00,1.0,10.81,8.05,,282.0
2016-09-25 05:50:00+00:00,1.1,10.81,8.24,,256.0
2016-09-25 06:50:00+00:00,1.07,10.81,8.56,,262.0
2016-09-25 07:50:00+00:00,1.16,10.81,8.74,,262.0
2016-09-25 08:50:00+00:00,1.19,10.0,8.71,,252.0
2016-09-25 09:50:00+00:00,0.98,10.0,6.75,,256.0
2016-09-25 10:50:00+00:00,1.05,11.43,6.4,,271.0
2016-09-25 11:50:00+00:00,1.07,10.0,6.6,,266.0
2016-09-25 12:50:00+00:00,0.98,9.09,6.61,,271.0
2016-09-25 13:50:00+00:00,0.95,10.81,7.0,,285.0
2016-09-25 14:50:00+00:00,0.88,10.0,6.85,,262.0
2016-09-25 15:50:00+00:00,0.9,10.81,6.76,,267.0
2016-09-25 16:50:00+00:00,0.81,10.81,6.45,,281.0
2016-09-25 17:50:00+00:00,0.84,10.0,6.72,,257.0
2016-09-25 18:50:00+00:00,0.93,10.81,6.82,,268.0
2016-09-25 19:50:00+00:00,0.91,11.43,6.94,,263.0
2016-09-25 20:50:00+00:00,0.91,10.0,6.76,,275.0
2016-09-25 21:50:00+00:00,0.77,10.81,6.55,,278.0
2016-09-25 22:50:00+00:00,0.82,10.81,7.02,,293.0
2016-09-25 23:50:00+00:00,0.97,10.81,7.55,,267.0
2016-09-26 00:50:00+00:00,0.82,10.0,6.98,,265.0
2016-09-26 01:50:00+00:00,0.87,10.0,7.27,,263.0
2016-09-26 02:50:00+00:00,0.77,9.09,6.71,,283.0
2016-09-26 03:50:00+00:00,0.86,10.0,7.26,,273.0
2016-09-26 04:50:00+00:00,0.8,9.09,7.11,,255.0
2016-09-26 05:50:00+00:00,0.84,10.0,7.44,,248.0
2016-09-26 06:50:00+00:00,0.82,10.0,7.23,,262.0
2016-09-26 07:50:00+00:00,0.75,10.0,5.96,,253.0
2016-09-26 08:50:00+00:00,0.78,10.0,5.99,,251.0
2016-09-26 09:50:00+00:00,0.81,10.0,6.36,,277.0
2016-09-26 10:50:00+00:00,0.71,9.09,5.84,,275.0
2016-09-26 11:50:00+00:00,0.79,10.0,5.52,,273.0
2016-09-26 12:50:00+00:00,0.8,10.0,6.13,,278.0
2016-09-26 13:50:00+00:00,0.77,9.09,6.35,,277.0
2016-09-26 14:50:00+00:00,0.76,10.0,6.53,,240.0
2016-09-26 15:50:00+00:00,0.68,9.09,6.23,,279.0
2016-09-26 16:50:00+00:00,0.73,9.09,6.79,,270.0
2016-09-26 17:50:00+00:00,0.67,10.0,6.66,,250.0
2016-09-26 18:50:00+00:00,0.77,9.09,7.12,,282.0
2016-09-26 19:50:00+00:00,0.71,10.0,6.86,,272.0
2016-09-26 20:50:00+00:00,0.72,9.09,7.12,,285.0
2016-09-26 21:50:00+00:00,0.64,9.09,7.21,,249.0
2016-09-26 22:50:00+00:00,0.62,9.09,7.3,,255.0
2016-09-26 23:50:00+00:00,0.64,8.33,7.08,,253.0
2016-09-27 00:50:00+00:00,0.61,8.33,7.08,,235.0
2016-09-27 02:50:00+00:00,0.71,9.09,5.76,,252.0
2016-09-27 03:50:00+00:00,0.69,9.09,5.32,,226.0
2016-09-27 04:50:00+00:00,0.76,9.09,5.83,,243.0
2016-09-27 05:50:00+00:00,0.71,8.33,5.89,,250.0
2016-09-27 06:50:00+00:00,0.68,10.0,5.4,,240.0
2016-09-27 07:50:00+00:00,0.8,9.09,5.87,,257.0
2016-09-27 08:50:00+00:00,0.74,10.0,5.53,,270.0
2016-09-27 09:50:00+00:00,0.71,9.09,5.41,,261.0
2016-09-27 10:50:00+00:00,0.75,9.09,5.27,,268.0
2016-09-27 11:50:00+00:00,0.75,9.09,5.38,,269.0
2016-09-27 12:50:00+00:00,0.83,9.09,6.12,,262.0
2016-09-27 13:50:00+00:00,0.68,10.0,5.98,,260.0
2016-09-27 14:50:00+00:00,0.69,8.33,6.1,,255.0
2016-09-27 15:50:00+00:00,0.75,9.09,6.2,,259.0
2016-09-27 16:50:00+00:00,0.77,9.09,6.09,,266.0
2016-09-27 17:50:00+00:00,0.77,9.09,6.26,,255.0
2016-09-27 18:50:00+00:00,0.76,9.09,5.96,,257.0
2016-09-27 19:50:00+00:00,0.79,9.09,6.5,,255.0
