date_time,sea_surface_wave_significant_height (m),sea_surface_wave_peak_period (s),sea_surface_wave_mean_period (s),sea_water_temperature (c),sea_surface_wave_to_direction (degree)
2016-09-24 15:00:00+00:00,0.77,10.53,9.3,,260.0
2016-09-24 16:30:00+00:00,0.77,11.11,9.07,,253.0
2016-09-24 17:00:00+00:00,0.79,10.53,9.15,,251.0
2016-09-24 18:00:00+00:00,0.86,11.11,9.05,,260.0
2016-09-24 18:30:00+00:00,0.88,11.11,9.15,,260.0
2016-09-24 19:00:00+00:00,0.82,10.53,8.76,,258.0
2016-09-24 20:00:00+00:00,0.83,11.11,8.18,,265.0
2016-09-24 20:30:00+00:00,0.95,11.11,8.08,,263.0
2016-09-24 21:00:00+00:00,0.87,11.11,7.44,,265.0
2016-09-24 21:30:00+00:00,0.87,10.53,7.26,,263.0
2016-09-24 22:30:00+00:00,0.92,10.53,7.44,,257.0
2016-09-24 23:30:00+00:00,0.94,10.53,6.95,,258.0
2016-09-25 00:00:00+00:00,0.94,10.53,7.0,,258.0
2016-09-25 01:00:00+00:00,0.94,9.88,7.29,,260.0
2016-09-25 01:30:00+00:00,0.93,11.11,7.51,,260.0
2016-09-25 02:00:00+00:00,0.95,11.11,7.96,,260.0
2016-09-25 03:00:00+00:00,0.86,11.11,7.49,,257.0
2016-09-25 03:30:00+00:00,0.96,10.53,7.8,,261.0
2016-09-25 04:00:00+00:00,0.83,10.53,7.07,,268.0
2016-09-25 04:30:00+00:00,0.91,11.11,7.55,,264.0
2016-09-25 05:00:00+00:00,0.83,11.11,7.33,,261.0
2016-09-25 05:30:00+00:00,0.93,11.11,7.09,,263.0
2016-09-25 06:00:00+00:00,0.72,11.11,6.26,,258.0
2016-09-25 06:30:00+00:00,0.74,11.11,7.47,,264.0
2016-09-25 07:30:00+00:00,0.87,10.53,6.2,,257.0
2016-09-25 08:00:00+00:00,0.84,10.53,6.67,,256.0
2016-09-25 08:30:00+00:00,0.85,11.11,6.8,,260.0
2016-09-25 09:00:00+00:00,0.84,10.53,6.94,,253.0
2016-09-25 09:30:00+00:00,0.88,11.11,7.39,,260.0
2016-09-25 10:00:00+00:00,0.82,10.53,7.38,,257.0
2016-09-25 10:30:00+00:00,0.71,10.53,7.23,,260.0
2016-09-25 11:00:00+00:00,0.78,10.53,7.46,,256.0
2016-09-25 12:00:00+00:00,0.84,10.53,7.9,,258.0
2016-09-25 12:30:00+00:00,0.77,10.53,7.21,,254.0
2016-09-25 13:00:00+00:00,0.76,11.11,7.11,,257.0
2016-09-25 13:30:00+00:00,0.86,11.76,6.62,,258.0
2016-09-25 14:00:00+00:00,0.85,11.11,6.84,,253.0
2016-09-25 15:00:00+00:00,0.88,10.53,7.0,,250.0
2016-09-25 15:30:00+00:00,0.82,10.53,7.16,,257.0
