date_time,sea_surface_wave_significant_height (m),sea_surface_wave_peak_period (s),sea_surface_wave_mean_period (s),sea_water_temperature (c),sea_surface_wave_to_direction (degree)
2016-09-26 08:50:00+00:00,1.51,5.88,4.94,,226.0
2016-09-26 09:50:00+00:00,1.51,5.56,5.05,,245.0
2016-09-26 10:50:00+00:00,1.36,6.67,5.13,,275.0
2016-09-26 11:50:00+00:00,1.16,6.25,4.94,,260.0
2016-09-26 12:50:00+00:00,1.21,6.67,5.07,,270.0
2016-09-26 13:50:00+00:00,1.23,5.56,5.01,,263.0
2016-09-26 14:50:00+00:00,1.12,5.88,4.72,,246.0
2016-09-26 15:50:00+00:00,1.18,5.88,4.42,,253.0
2016-09-26 16:50:00+00:00,1.21,5.26,4.8,,258.0
2016-09-26 17:50:00+00:00,1.06,6.25,4.75,,283.0
2016-09-26 18:50:00+00:00,1.05,5.88,4.9,,251.0
2016-09-26 19:50:00+00:00,1.06,9.09,4.78,,289.0
2016-09-26 20:50:00+00:00,1.0,5.88,4.69,,247.0
2016-09-26 21:50:00+00:00,1.08,9.09,4.77,,288.0
2016-09-26 22:50:00+00:00,0.98,7.69,4.77,,279.0
2016-09-26 23:50:00+00:00,0.99,8.33,4.72,,300.0
2016-09-27 00:50:00+00:00,0.97,7.69,4.72,,283.0
2016-09-27 01:50:00+00:00,0.93,9.09,4.58,,293.0
2016-09-27 02:50:00+00:00,0.96,8.33,4.61,,279.0
2016-09-27 03:50:00+00:00,0.95,8.33,4.42,,286.0
2016-09-27 04:50:00+00:00,0.94,5.0,4.44,,235.0
2016-09-27 05:50:00+00:00,0.92,5.26,4.55,,238.0
2016-09-27 06:50:00+00:00,0.91,5.26,4.54,,242.0
2016-09-27 07:50:00+00:00,0.93,8.33,4.79,,259.0
2016-09-27 08:50:00+00:00,0.95,5.26,4.81,,243.0
2016-09-27 09:50:00+00:00,0.97,9.09,5.2,,264.0
2016-09-27 10:50:00+00:00,0.99,9.09,4.87,,282.0
2016-09-27 11:50:00+00:00,1.03,8.33,4.99,,276.0
2016-09-27 12:50:00+00:00,1.06,8.33,5.32,,277.0
2016-09-27 13:50:00+00:00,0.89,8.33,5.29,,275.0
2016-09-27 14:50:00+00:00,0.86,7.69,5.06,,264.0
2016-09-27 15:50:00+00:00,0.81,7.69,5.35,,260.0
2016-09-27 16:50:00+00:00,0.79,7.14,5.02,,261.0
2016-09-27 17:50:00+00:00,0.82,8.33,5.46,,274.0
2016-09-27 18:50:00+00:00,0.71,7.69,5.09,,269.0
2016-09-27 19:50:00+00:00,0.75,6.67,5.52,,249.0
2016-09-27 20:50:00+00:00,0.73,7.14,5.5,,249.0
2016-09-27 21:50:00+00:00,0.72,9.09,5.52,,267.0
2016-09-27 22:50:00+00:00,0.74,7.14,5.71,,252.0
2016-09-27 23:50:00+00:00,0.76,7.14,5.85,,262.0
2016-09-28 00:50:00+00:00,0.73,8.33,5.82,,281.0
2016-09-28 01:50:00+00:00,0.7,7.69,5.83,,283.0
2016-09-28 02:50:00+00:00,0.76,12.12,6.05,,276.0
2016-09-28 03:50:00+00:00,0.74,11.43,6.05,,296.0
2016-09-28 04:50:00+00:00,0.77,12.12,5.92,,301.0
2016-09-28 05:50:00+00:00,0.74,11.43,6.11,,293.0
2016-09-28 06:50:00+00:00,0.9,11.43,6.56,,291.0
2016-09-28 07:50:00+00:00,0.81,11.43,6.54,,284.0
2016-09-28 08:50:00+00:00,0.77,11.43,6.59,,288.0
2016-09-28 09:50:00+00:00,0.8,11.43,6.8,,299.0
2016-09-28 10:50:00+00:00,0.82,10.81,6.97,,288.0
2016-09-28 11:50:00+00:00,0.82,10.81,7.15,,298.0
2016-09-28 12:50:00+00:00,0.8,10.81,7.08,,301.0
2016-09-28 13:50:00+00:00,0.87,12.12,7.3,,308.0
2016-09-28 14:50:00+00:00,0.8,6.67,7.02,,284.0
2016-09-28 15:50:00+00:00,0.77,12.12,6.84,,298.0
2016-09-28 16:50:00+00:00,0.79,10.81,6.88,,302.0
2016-09-28 17:50:00+00:00,0.73,10.0,6.82,,278.0
2016-09-28 18:50:00+00:00,0.73,11.43,6.48,,287.0
2016-09-28 19:50:00+00:00,0.73,10.81,6.05,,279.0
2016-09-28 20:50:00+00:00,0.77,10.0,6.05,,286.0
2016-09-28 21:50:00+00:00,0.67,11.43,5.76,,289.0
2016-09-28 22:50:00+00:00,0.72,10.81,5.71,,304.0
2016-09-28 23:50:00+00:00,0.69,11.43,5.07,,318.0
2016-09-29 00:50:00+00:00,0.74,11.43,4.85,,311.0
2016-09-29 01:50:00+00:00,0.72,10.81,4.47,,306.0
2016-09-29 02:50:00+00:00,0.75,11.43,4.48,,260.0
2016-09-29 03:50:00+00:00,0.81,9.09,4.37,,300.0
2016-09-29 04:50:00+00:00,0.84,3.7,4.21,,35.0
2016-09-29 05:50:00+00:00,0.94,3.85,4.1,,32.0
2016-09-29 06:50:00+00:00,0.9,4.17,4.34,,24.0
2016-09-29 07:50:00+00:00,0.93,4.35,4.36,,40.0
2016-09-29 08:50:00+00:00,0.91,4.35,4.3,,48.0
2016-09-29 09:50:00+00:00,0.92,5.0,4.39,,43.0
2016-09-29 10:50:00+00:00,0.9,4.35,4.44,,48.0
2016-09-29 11:50:00+00:00,0.86,4.76,4.39,,43.0
2016-09-29 12:50:00+00:00,0.9,10.81,4.18,,284.0
2016-09-29 13:50:00+00:00,0.95,4.35,4.32,,348.0
2016-09-29 14:50:00+00:00,0.87,4.55,4.59,,31.0
2016-09-29 15:50:00+00:00,1.09,4.76,4.39,,28.0
2016-09-29 16:50:00+00:00,1.24,5.0,4.45,,10.0
2016-09-29 17:50:00+00:00,1.17,5.26,4.44,,12.0
2016-09-29 18:50:00+00:00,1.11,5.0,4.45,,23.0
2016-09-29 19:50:00+00:00,1.18,5.26,4.34,,31.0
2016-09-29 20:50:00+00:00,1.22,5.26,4.45,,13.0
2016-09-29 21:50:00+00:00,1.02,4.76,4.37,,1.0
2016-09-29 22:50:00+00:00,1.02,5.0,4.35,,9.0
2016-09-29 23:50:00+00:00,1.02,5.0,4.4,,14.0
2016-09-30 00:50:00+00:00,0.94,11.43,4.39,,296.0
2016-09-30 01:50:00+00:00,0.87,5.0,4.31,,17.0
2016-09-30 02:50:00+00:00,1.0,5.0,4.44,,11.0
2016-09-30 03:50:00+00:00,0.99,5.0,4.44,,22.0
2016-09-30 04:50:00+00:00,0.94,5.0,4.32,,24.0
2016-09-30 05:50:00+00:00,1.09,4.76,4.42,,25.0
2016-09-30 06:50:00+00:00,1.08,4.76,4.29,,22.0
2016-09-30 07:50:00+00:00,1.07,5.26,4.42,,23.0
2016-09-30 08:50:00+00:00,1.1,5.0,4.37,,24.0
2016-09-30 09:50:00+00:00,1.06,4.76,4.35,,17.0
2016-09-30 10:50:00+00:00,1.02,4.76,4.51,,10.0
2016-09-30 11:50:00+00:00,1.02,5.0,4.4,,8.0
2016-09-30 12:50:00+00:00,1.08,5.0,4.55,,1.0
2016-09-30 13:50:00+00:00,1.01,4.76,4.54,,13.0
2016-09-30 14:50:00+00:00,1.01,4.76,4.64,,356.0
2016-09-30 15:50:00+00:00,1.02,5.0,4.64,,10.0
2016-09-30 16:50:00+00:00,1.0,5.56,4.69,,21.0
2016-09-30 17:50:00+00:00,1.0,5.56,4.61,,16.0
2016-09-30 18:50:00+00:00,0.91,5.0,4.63,,19.0
2016-09-30 19:50:00+00:00,0.94,5.0,4.62,,20.0
2016-09-30 20:50:00+00:00,0.85,5.56,4.53,,2.0
2016-09-30 21:50:00+00:00,0.8,5.0,4.36,,14.0
2016-09-30 22:50:00+00:00,0.81,5.56,4.5,,333.0
2016-09-30 23:50:00+00:00,0.75,4.55,4.42,,3.0
2016-10-01 00:50:00+00:00,0.75,5.88,4.65,,312.0
2016-10-01 01:50:00+00:00,0.78,10.0,4.64,,287.0
2016-10-01 02:50:00+00:00,0.79,5.0,4.61,,349.0
2016-10-01 03:50:00+00:00,0.82,5.26,4.72,,341.0
2016-10-01 04:50:00+00:00,0.78,9.09,4.71,,293.0
2016-10-01 05:50:00+00:00,0.77,5.0,4.42,,338.0
2016-10-01 06:50:00+00:00,0.78,9.09,4.57,,286.0
2016-10-01 07:50:00+00:00,0.72,10.0,4.78,,253.0
2016-10-01 08:50:00+00:00,0.68,9.09,4.76,,274.0
2016-10-01 09:50:00+00:00,0.68,10.0,5.02,,279.0
2016-10-01 10:50:00+00:00,0.66,10.0,5.39,,259.0
2016-10-01 11:50:00+00:00,0.71,10.81,4.46,,263.0
2016-10-01 12:50:00+00:00,0.71,10.81,4.32,,268.0
2016-10-01 13:50:00+00:00,0.86,10.0,4.26,,275.0
2016-10-01 14:50:00+00:00,0.88,10.0,4.49,,261.0
2016-10-01 15:50:00+00:00,0.87,10.0,4.75,,261.0
2016-10-01 16:50:00+00:00,0.91,10.0,4.79,,253.0
2016-10-01 17:50:00+00:00,0.8,10.0,4.59,,259.0
2016-10-01 18:50:00+00:00,0.82,10.81,4.47,,258.0
2016-10-01 19:50:00+00:00,0.78,9.09,4.5,,261.0
2016-10-01 20:50:00+00:00,0.8,10.0,4.64,,263.0
2016-10-01 21:50:00+00:00,0.84,10.0,4.39,,258.0
2016-10-01 22:50:00+00:00,0.85,11.43,4.88,,297.0
2016-10-01 23:50:00+00:00,0.91,11.43,4.9,,286.0
2016-10-02 00:50:00+00:00,0.89,12.12,4.86,,324.0
2016-10-02 01:50:00+00:00,0.94,11.43,5.17,,326.0
2016-10-02 02:50:00+00:00,0.99,10.81,5.39,,288.0
2016-10-02 03:50:00+00:00,0.99,10.81,5.68,,305.0
2016-10-02 04:50:00+00:00,0.96,11.43,5.32,,275.0
2016-10-02 05:50:00+00:00,1.05,10.81,5.66,,309.0
2016-10-02 06:50:00+00:00,1.06,10.0,6.16,,300.0
2016-10-02 07:50:00+00:00,1.12,10.81,6.08,,312.0
2016-10-02 08:50:00+00:00,1.08,10.81,5.66,,300.0
2016-10-02 09:50:00+00:00,1.1,10.0,5.99,,296.0
2016-10-02 10:50:00+00:00,1.03,10.0,5.45,,282.0
2016-10-02 11:50:00+00:00,1.15,10.81,6.01,,271.0
2016-10-02 12:50:00+00:00,1.03,10.81,5.66,,287.0
2016-10-02 13:50:00+00:00,1.14,10.0,5.95,,296.0
2016-10-02 14:50:00+00:00,1.2,10.81,6.15,,302.0
2016-10-02 15:50:00+00:00,0.99,10.0,6.06,,290.0
2016-10-02 16:50:00+00:00,1.04,10.81,6.13,,295.0
2016-10-02 17:50:00+00:00,1.1,10.0,6.46,,305.0
2016-10-02 18:50:00+00:00,1.03,9.09,6.39,,304.0
2016-10-02 19:50:00+00:00,0.98,10.0,6.39,,282.0
2016-10-02 20:50:00+00:00,0.98,10.0,6.85,,302.0
2016-10-02 21:50:00+00:00,0.99,10.0,6.97,,285.0
2016-10-02 22:50:00+00:00,1.08,10.0,7.48,,290.0
2016-10-02 23:50:00+00:00,1.13,10.0,7.65,,294.0
2016-10-03 00:50:00+00:00,1.11,10.0,7.67,,292.0
2016-10-03 01:50:00+00:00,1.11,10.0,7.93,,297.0
2016-10-03 02:50:00+00:00,0.99,10.0,7.54,,278.0
2016-10-03 03:50:00+00:00,1.01,10.0,7.58,,292.0
2016-10-03 04:50:00+00:00,0.98,10.0,7.42,,301.0
2016-10-03 05:50:00+00:00,1.11,9.09,7.7,,292.0
2016-10-03 06:50:00+00:00,1.06,10.0,7.36,,299.0
2016-10-03 07:50:00+00:00,0.93,10.0,7.23,,304.0
2016-10-03 08:50:00+00:00,0.98,9.09,7.41,,286.0
2016-10-03 09:50:00+00:00,0.91,9.09,7.12,,298.0
2016-10-03 10:50:00+00:00,0.95,9.09,7.26,,290.0
2016-10-03 11:50:00+00:00,0.95,9.09,6.48,,291.0
2016-10-03 12:50:00+00:00,0.94,9.09,6.41,,291.0
2016-10-03 13:50:00+00:00,0.96,8.33,6.1,,292.0
2016-10-03 14:50:00+00:00,0.99,9.09,5.49,,302.0
2016-10-03 15:50:00+00:00,1.09,9.09,5.36,,289.0
2016-10-03 16:50:00+00:00,1.08,9.09,5.17,,299.0
2016-10-03 17:50:00+00:00,1.15,9.09,5.14,,299.0
2016-10-03 18:50:00+00:00,1.11,9.09,4.87,,305.0
2016-10-03 19:50:00+00:00,1.09,9.09,4.84,,307.0
2016-10-03 20:50:00+00:00,1.14,9.09,5.06,,291.0
2016-10-03 21:50:00+00:00,1.11,9.09,4.96,,297.0
2016-10-03 22:50:00+00:00,1.09,9.09,5.12,,290.0
2016-10-03 23:50:00+00:00,1.08,8.33,5.01,,292.0
2016-10-04 00:50:00+00:00,1.22,9.09,5.08,,298.0
2016-10-04 01:50:00+00:00,1.2,9.09,4.87,,299.0
2016-10-04 02:50:00+00:00,1.18,8.33,4.79,,290.0
2016-10-04 03:50:00+00:00,1.26,9.09,4.99,,309.0
2016-10-04 04:50:00+00:00,1.27,9.09,5.1,,288.0
2016-10-04 05:50:00+00:00,1.34,8.33,4.93,,296.0
2016-10-04 06:50:00+00:00,1.33,8.33,4.67,,299.0
2016-10-04 07:50:00+00:00,1.33,9.09,4.69,,296.0
2016-10-04 08:50:00+00:00,1.28,8.33,4.54,,296.0
2016-10-04 09:50:00+00:00,1.42,5.0,4.59,,230.0
2016-10-04 10:50:00+00:00,1.51,5.0,4.81,,219.0
2016-10-04 11:50:00+00:00,1.61,5.0,4.77,,235.0
2016-10-04 12:50:00+00:00,1.7,5.88,4.87,,231.0
2016-10-04 13:50:00+00:00,1.94,5.88,5.16,,227.0
2016-10-04 14:50:00+00:00,2.11,5.88,5.18,,225.0
2016-10-04 15:50:00+00:00,2.19,6.25,5.21,,234.0
2016-10-04 16:50:00+00:00,2.13,6.25,5.33,,236.0
2016-10-04 17:50:00+00:00,2.09,6.25,5.39,,240.0
2016-10-04 18:50:00+00:00,2.45,6.67,5.55,,219.0
2016-10-04 19:50:00+00:00,2.54,6.67,5.53,,228.0
2016-10-04 20:50:00+00:00,2.63,6.25,5.51,,219.0
2016-10-04 21:50:00+00:00,2.94,7.14,5.86,,224.0
2016-10-04 22:50:00+00:00,2.79,7.14,5.68,,233.0
2016-10-04 23:50:00+00:00,3.02,7.69,5.93,,230.0
2016-10-05 00:50:00+00:00,3.29,7.69,6.11,,233.0
2016-10-05 01:50:00+00:00,2.96,7.69,5.96,,223.0
2016-10-05 02:50:00+00:00,3.12,7.69,6.09,,236.0
2016-10-05 03:50:00+00:00,3.09,7.69,6.1,,243.0
2016-10-05 04:50:00+00:00,3.1,8.33,6.17,,239.0
2016-10-05 05:50:00+00:00,2.88,7.69,5.93,,231.0
2016-10-05 06:50:00+00:00,2.89,8.33,5.89,,257.0
2016-10-05 07:50:00+00:00,2.74,8.33,5.69,,252.0
2016-10-05 08:50:00+00:00,2.62,8.33,5.71,,259.0
2016-10-05 09:50:00+00:00,2.67,7.14,5.59,,226.0
2016-10-05 10:50:00+00:00,2.6,7.69,5.44,,238.0
2016-10-05 11:50:00+00:00,2.56,7.14,5.57,,234.0
2016-10-05 12:50:00+00:00,2.65,7.69,5.63,,232.0
2016-10-05 13:50:00+00:00,2.54,8.33,5.53,,241.0
2016-10-05 14:50:00+00:00,2.65,7.14,5.69,,232.0
2016-10-05 15:50:00+00:00,2.67,7.14,5.74,,223.0
2016-10-05 16:50:00+00:00,2.73,7.69,5.71,,237.0
2016-10-05 17:50:00+00:00,2.59,7.14,5.65,,232.0
2016-10-05 18:50:00+00:00,2.82,7.14,5.91,,230.0
2016-10-05 19:50:00+00:00,2.44,5.88,5.49,,219.0
2016-10-05 20:50:00+00:00,2.41,7.14,5.5,,232.0
2016-10-05 21:50:00+00:00,2.37,8.33,5.48,,266.0
2016-10-05 23:50:00+00:00,2.82,6.67,5.78,,233.0
2016-10-06 00:50:00+00:00,2.72,7.14,5.86,,239.0
2016-10-06 01:50:00+00:00,2.75,7.69,5.78,,237.0
2016-10-06 02:50:00+00:00,2.65,10.0,5.95,,279.0
2016-10-06 03:50:00+00:00,2.77,7.69,6.01,,232.0
2016-10-06 04:50:00+00:00,2.9,7.14,6.15,,230.0
2016-10-06 05:50:00+00:00,2.84,10.0,6.08,,278.0
2016-10-06 06:50:00+00:00,2.89,7.69,6.01,,251.0
2016-10-06 07:50:00+00:00,2.89,7.69,6.02,,245.0
2016-10-06 08:50:00+00:00,3.2,10.0,6.2,,273.0
2016-10-06 09:50:00+00:00,3.02,7.14,5.95,,228.0
2016-10-06 10:50:00+00:00,2.99,6.67,5.86,,223.0
2016-10-06 11:50:00+00:00,2.9,7.69,6.13,,224.0
2016-10-06 12:50:00+00:00,2.97,6.25,6.08,,207.0
2016-10-06 13:50:00+00:00,3.22,7.69,6.26,,232.0
2016-10-06 14:50:00+00:00,3.06,6.67,6.16,,220.0
2016-10-06 15:50:00+00:00,2.82,7.69,6.09,,243.0
2016-10-06 16:50:00+00:00,2.87,7.69,6.03,,243.0
2016-10-06 17:50:00+00:00,2.73,10.81,5.87,,276.0
2016-10-06 18:50:00+00:00,2.78,7.69,6.02,,237.0
2016-10-06 19:50:00+00:00,2.68,7.69,5.8,,234.0
2016-10-06 20:50:00+00:00,2.66,6.67,5.82,,232.0
2016-10-06 21:50:00+00:00,2.75,7.69,5.88,,238.0
2016-10-06 22:50:00+00:00,2.43,7.69,5.78,,241.0
2016-10-06 23:50:00+00:00,2.66,7.14,5.76,,251.0
2016-10-07 00:50:00+00:00,2.78,10.81,5.9,,284.0
2016-10-07 01:50:00+00:00,2.7,10.81,5.98,,296.0
2016-10-07 02:50:00+00:00,2.68,7.69,5.91,,252.0
2016-10-07 03:50:00+00:00,2.46,10.81,5.99,,302.0
2016-10-07 04:50:00+00:00,2.77,10.81,6.11,,307.0
2016-10-07 05:50:00+00:00,2.58,10.81,6.05,,292.0
2016-10-07 06:50:00+00:00,2.58,10.81,6.21,,307.0
2016-10-07 07:50:00+00:00,2.45,11.43,6.15,,301.0
2016-10-07 08:50:00+00:00,2.38,10.81,5.96,,312.0
2016-10-07 09:50:00+00:00,2.58,11.43,6.2,,309.0
2016-10-07 10:50:00+00:00,2.77,11.43,6.14,,305.0
2016-10-07 11:50:00+00:00,2.89,12.12,6.54,,317.0
2016-10-07 12:50:00+00:00,3.13,10.81,6.47,,311.0
2016-10-07 13:50:00+00:00,3.57,11.43,6.89,,310.0
2016-10-07 14:50:00+00:00,4.05,12.12,7.34,,316.0
2016-10-07 15:50:00+00:00,4.19,11.43,7.6,,316.0
2016-10-07 16:50:00+00:00,4.0,11.43,7.23,,310.0
2016-10-07 17:50:00+00:00,4.74,11.43,7.73,,320.0
2016-10-07 18:50:00+00:00,4.76,12.12,8.05,,317.0
2016-10-07 19:50:00+00:00,4.86,10.81,7.98,,310.0
2016-10-07 20:50:00+00:00,5.15,12.12,8.15,,324.0
2016-10-07 21:50:00+00:00,5.65,11.43,8.33,,321.0
2016-10-07 22:50:00+00:00,5.37,11.43,7.97,,323.0
2016-10-07 23:50:00+00:00,5.33,11.43,7.91,,321.0
2016-10-08 00:50:00+00:00,6.04,11.43,8.4,,330.0
2016-10-08 01:50:00+00:00,6.54,12.9,8.62,,344.0
2016-10-08 02:50:00+00:00,6.85,12.12,8.55,,339.0
2016-10-08 03:50:00+00:00,6.25,11.43,8.35,,338.0
2016-10-08 04:50:00+00:00,7.63,12.12,9.27,,338.0
2016-10-08 05:50:00+00:00,6.63,10.81,8.69,,317.0
2016-10-08 06:50:00+00:00,7.43,11.43,8.87,,312.0
2016-10-08 07:50:00+00:00,7.29,12.9,9.08,,355.0
2016-10-08 08:50:00+00:00,7.68,10.81,9.05,,295.0
2016-10-08 09:50:00+00:00,7.25,11.43,9.03,,344.0
2016-10-08 10:50:00+00:00,7.27,12.12,8.93,,351.0
2016-10-08 11:50:00+00:00,6.81,12.12,8.41,,320.0
2016-10-08 12:50:00+00:00,7.7,11.43,8.92,,345.0
2016-10-08 13:50:00+00:00,7.56,11.43,8.73,,25.0
2016-10-08 14:50:00+00:00,7.07,11.43,8.47,,333.0
2016-10-08 15:50:00+00:00,5.47,10.81,7.84,,353.0
2016-10-08 16:50:00+00:00,5.26,8.33,7.51,,48.0
2016-10-08 17:50:00+00:00,4.57,7.69,7.13,,98.0
2016-10-08 18:50:00+00:00,4.24,7.69,6.83,,80.0
2016-10-08 19:50:00+00:00,4.92,7.69,6.89,,106.0
2016-10-08 20:50:00+00:00,4.63,8.33,6.79,,73.0
2016-10-08 21:50:00+00:00,4.2,7.14,6.61,,126.0
2016-10-08 23:50:00+00:00,3.8,7.69,6.39,,56.0
2016-10-09 00:50:00+00:00,3.2,7.14,6.08,,82.0
2016-10-09 01:50:00+00:00,3.17,7.14,5.93,,86.0
2016-10-09 02:50:00+00:00,2.98,7.14,5.97,,90.0
2016-10-09 03:50:00+00:00,2.64,6.25,5.64,,123.0
2016-10-09 04:50:00+00:00,2.83,5.88,5.71,,133.0
2016-10-09 05:50:00+00:00,2.62,6.25,5.42,,134.0
2016-10-09 06:50:00+00:00,2.73,5.88,5.47,,127.0
2016-10-09 07:50:00+00:00,2.41,6.25,5.3,,154.0
2016-10-09 08:50:00+00:00,2.18,6.25,5.17,,161.0
2016-10-09 09:50:00+00:00,2.1,5.88,5.13,,175.0
2016-10-09 10:50:00+00:00,2.07,6.25,5.22,,180.0
2016-10-09 11:50:00+00:00,1.88,5.0,4.98,,153.0
2016-10-09 12:50:00+00:00,1.95,5.26,5.02,,155.0
2016-10-09 13:50:00+00:00,2.15,6.25,5.22,,173.0
2016-10-09 14:50:00+00:00,2.41,6.67,5.43,,185.0
2016-10-09 15:50:00+00:00,2.16,5.56,5.49,,163.0
2016-10-09 16:50:00+00:00,2.12,5.88,5.45,,187.0
2016-10-09 17:50:00+00:00,1.91,6.25,5.29,,192.0
2016-10-09 18:50:00+00:00,1.68,6.25,5.1,,214.0
2016-10-09 19:50:00+00:00,1.54,5.88,4.88,,204.0
2016-10-09 20:50:00+00:00,1.55,6.25,4.8,,219.0
2016-10-09 21:50:00+00:00,1.59,5.56,4.92,,208.0
2016-10-09 22:50:00+00:00,1.6,11.43,4.7,,254.0
2016-10-09 23:50:00+00:00,1.79,5.26,4.78,,208.0
2016-10-10 00:50:00+00:00,1.88,5.88,4.96,,205.0
2016-10-10 01:50:00+00:00,1.92,5.88,5.19,,200.0
2016-10-10 02:50:00+00:00,2.16,6.25,5.43,,200.0
2016-10-10 03:50:00+00:00,2.24,6.67,5.7,,202.0
2016-10-10 04:50:00+00:00,2.43,6.25,5.88,,205.0
2016-10-10 05:50:00+00:00,2.27,12.12,6.01,,281.0
2016-10-10 06:50:00+00:00,2.33,12.9,5.79,,267.0
2016-10-10 07:50:00+00:00,2.4,12.12,5.72,,264.0
2016-10-10 08:50:00+00:00,2.48,7.69,5.8,,229.0
2016-10-10 09:50:00+00:00,2.66,7.14,5.78,,219.0
2016-10-10 10:50:00+00:00,2.8,7.69,5.86,,225.0
2016-10-10 11:50:00+00:00,2.66,7.14,5.66,,219.0
2016-10-10 12:50:00+00:00,2.64,7.14,5.67,,220.0
2016-10-10 13:50:00+00:00,2.53,6.67,5.53,,213.0
2016-10-10 14:50:00+00:00,2.48,7.14,5.68,,221.0
2016-10-10 15:50:00+00:00,2.47,7.14,5.62,,228.0
2016-10-10 16:50:00+00:00,2.32,6.67,5.61,,220.0
2016-10-10 17:50:00+00:00,2.21,7.69,5.74,,231.0
2016-10-10 18:50:00+00:00,2.24,6.67,5.83,,223.0
2016-10-10 19:50:00+00:00,2.33,11.43,5.92,,262.0
2016-10-10 20:50:00+00:00,2.18,13.79,5.95,,261.0
2016-10-10 21:50:00+00:00,2.14,12.9,5.91,,258.0
2016-10-10 22:50:00+00:00,2.02,12.12,5.84,,258.0
2016-10-10 23:50:00+00:00,2.12,10.81,6.1,,256.0
2016-10-11 00:50:00+00:00,1.93,12.9,5.73,,259.0
2016-10-11 01:50:00+00:00,1.98,11.43,5.89,,261.0
2016-10-11 02:50:00+00:00,2.04,10.0,6.0,,265.0
2016-10-11 03:50:00+00:00,1.94,11.43,5.87,,259.0
2016-10-11 04:50:00+00:00,1.89,11.43,5.71,,257.0
2016-10-11 05:50:00+00:00,1.84,12.12,5.67,,255.0
2016-10-11 06:50:00+00:00,1.79,11.43,5.48,,283.0
2016-10-11 07:50:00+00:00,1.84,11.43,5.74,,259.0
2016-10-11 08:50:00+00:00,1.98,10.81,5.87,,259.0
2016-10-11 09:50:00+00:00,1.88,11.43,5.51,,267.0
2016-10-11 10:50:00+00:00,1.94,8.33,5.57,,259.0
2016-10-11 11:50:00+00:00,1.87,10.81,5.65,,262.0
2016-10-11 12:50:00+00:00,1.9,10.81,5.53,,259.0
2016-10-11 13:50:00+00:00,1.87,11.43,5.5,,268.0
2016-10-11 14:50:00+00:00,2.02,10.81,5.41,,273.0
