date_time,sea_surface_wave_significant_height (m),sea_surface_wave_peak_period (s),sea_surface_wave_mean_period (s),sea_water_temperature (c),sea_surface_wave_to_direction (degree)
2016-09-24 15:50:00+00:00,2.55,10.0,6.63,,126.0
2016-09-24 16:50:00+00:00,2.4,10.0,6.56,,131.0
2016-09-24 17:50:00+00:00,2.52,9.09,6.73,,139.0
2016-09-24 18:50:00+00:00,2.43,10.0,6.77,,138.0
2016-09-24 19:50:00+00:00,2.23,7.69,6.44,,156.0
2016-09-24 20:50:00+00:00,2.24,8.33,6.47,,147.0
2016-09-24 21:50:00+00:00,1.94,9.09,6.14,,177.0
2016-09-24 22:50:00+00:00,2.0,8.33,6.34,,159.0
2016-09-24 23:50:00+00:00,1.81,7.69,6.19,,156.0
2016-09-25 00:50:00+00:00,1.87,9.09,6.39,,197.0
2016-09-25 01:50:00+00:00,1.93,8.33,6.47,,151.0
2016-09-25 02:50:00+00:00,2.09,8.33,6.74,,167.0
2016-09-25 03:50:00+00:00,2.05,9.09,6.85,,159.0
2016-09-25 04:50:00+00:00,2.1,9.09,6.73,,169.0
2016-09-25 05:50:00+00:00,2.07,9.09,6.93,,146.0
2016-09-25 06:50:00+00:00,2.07,9.09,7.01,,156.0
2016-09-25 07:50:00+00:00,2.02,9.09,7.01,,144.0
2016-09-25 08:50:00+00:00,2.1,9.09,7.28,,141.0
2016-09-25 09:50:00+00:00,2.12,10.0,7.26,,165.0
2016-09-25 10:50:00+00:00,2.04,9.09,7.17,,148.0
2016-09-25 11:50:00+00:00,2.27,9.09,7.55,,149.0
2016-09-25 12:50:00+00:00,2.0,10.0,7.04,,173.0
2016-09-25 13:50:00+00:00,2.24,9.09,7.39,,174.0
2016-09-25 14:50:00+00:00,2.26,10.0,7.22,,178.0
2016-09-25 15:50:00+00:00,2.1,9.09,6.98,,172.0
2016-09-25 16:50:00+00:00,2.08,9.09,6.94,,163.0
2016-09-25 17:50:00+00:00,2.14,9.09,7.17,,181.0
2016-09-25 18:50:00+00:00,1.91,9.09,6.83,,168.0
2016-09-25 19:50:00+00:00,1.85,9.09,6.61,,191.0
2016-09-25 20:50:00+00:00,1.93,9.09,7.14,,171.0
2016-09-25 21:50:00+00:00,1.87,9.09,7.21,,184.0
2016-09-25 22:50:00+00:00,1.67,8.33,6.96,,185.0
2016-09-25 23:50:00+00:00,1.72,8.33,7.04,,193.0
2016-09-26 00:50:00+00:00,1.71,7.69,7.21,,178.0
2016-09-26 01:50:00+00:00,1.68,11.43,7.32,,262.0
2016-09-26 02:50:00+00:00,1.8,11.43,7.25,,269.0
2016-09-26 03:50:00+00:00,1.62,12.12,7.19,,264.0
2016-09-26 04:50:00+00:00,1.64,8.33,6.98,,229.0
2016-09-26 05:50:00+00:00,1.62,12.12,7.39,,267.0
2016-09-26 06:50:00+00:00,1.59,12.9,7.16,,276.0
2016-09-26 07:50:00+00:00,1.65,12.12,7.42,,284.0
2016-09-26 08:50:00+00:00,1.57,8.33,7.09,,212.0
2016-09-26 09:50:00+00:00,1.67,7.69,7.38,,198.0
2016-09-26 10:50:00+00:00,1.42,7.69,7.09,,198.0
2016-09-26 11:50:00+00:00,1.33,12.12,7.36,,282.0
2016-09-26 12:50:00+00:00,1.61,12.12,7.92,,286.0
2016-09-26 13:50:00+00:00,1.71,12.12,7.93,,286.0
2016-09-26 14:50:00+00:00,1.34,12.12,7.15,,283.0
2016-09-26 15:50:00+00:00,1.52,11.43,7.31,,277.0
2016-09-26 16:50:00+00:00,1.49,12.12,7.07,,279.0
2016-09-26 17:50:00+00:00,1.52,12.12,7.39,,267.0
2016-09-26 18:50:00+00:00,1.66,12.12,7.47,,268.0
2016-09-26 19:50:00+00:00,1.66,12.12,7.42,,287.0
2016-09-26 20:50:00+00:00,2.02,9.09,7.66,,184.0
2016-09-26 21:50:00+00:00,1.94,9.09,7.49,,185.0
2016-09-26 22:50:00+00:00,1.85,8.33,7.58,,175.0
2016-09-26 23:50:00+00:00,1.88,10.81,7.61,,268.0
2016-09-27 00:50:00+00:00,1.64,9.09,7.54,,203.0
2016-09-27 01:50:00+00:00,1.59,11.43,7.3,,251.0
2016-09-27 02:50:00+00:00,1.78,9.09,7.75,,206.0
2016-09-27 03:50:00+00:00,1.8,9.09,7.83,,185.0
2016-09-27 04:50:00+00:00,1.64,8.33,7.5,,180.0
2016-09-27 05:50:00+00:00,1.83,8.33,7.79,,184.0
2016-09-27 06:50:00+00:00,1.85,8.33,7.99,,189.0
2016-09-27 07:50:00+00:00,1.84,9.09,8.08,,182.0
2016-09-27 08:50:00+00:00,1.87,9.09,8.3,,179.0
2016-09-27 09:50:00+00:00,1.9,9.09,8.21,,173.0
2016-09-27 10:50:00+00:00,1.8,9.09,8.13,,174.0
2016-09-27 11:50:00+00:00,1.94,9.09,8.38,,178.0
2016-09-27 12:50:00+00:00,1.76,9.09,8.0,,179.0
2016-09-27 13:50:00+00:00,1.81,8.33,7.98,,166.0
2016-09-27 14:50:00+00:00,1.83,8.33,7.99,,178.0
2016-09-27 15:50:00+00:00,1.77,9.09,7.81,,186.0
2016-09-27 16:50:00+00:00,1.85,9.09,7.64,,183.0
2016-09-27 17:50:00+00:00,1.81,9.09,7.54,,191.0
2016-09-27 18:50:00+00:00,1.97,9.09,7.68,,176.0
2016-09-27 19:50:00+00:00,1.82,9.09,7.5,,190.0
2016-09-27 20:50:00+00:00,2.01,8.33,7.63,,191.0
2016-09-27 21:50:00+00:00,2.02,10.81,7.53,,246.0
2016-09-27 22:50:00+00:00,2.01,10.0,7.39,,232.0
2016-09-27 23:50:00+00:00,1.86,10.81,7.34,,246.0
2016-09-28 00:50:00+00:00,1.91,9.09,7.29,,209.0
2016-09-28 01:50:00+00:00,1.73,9.09,6.96,,186.0
2016-09-28 02:50:00+00:00,1.84,9.09,7.11,,202.0
2016-09-28 03:50:00+00:00,1.74,9.09,6.88,,199.0
2016-09-28 04:50:00+00:00,1.82,8.33,6.94,,194.0
2016-09-28 05:50:00+00:00,1.91,8.33,6.95,,191.0
2016-09-28 06:50:00+00:00,1.59,8.33,6.64,,191.0
2016-09-28 07:50:00+00:00,1.71,9.09,6.97,,204.0
2016-09-28 08:50:00+00:00,1.68,10.0,6.84,,247.0
2016-09-28 09:50:00+00:00,1.68,10.0,7.0,,213.0
2016-09-28 10:50:00+00:00,1.61,9.09,6.88,,204.0
2016-09-28 11:50:00+00:00,1.5,10.0,6.63,,212.0
2016-09-28 12:50:00+00:00,1.53,10.0,6.93,,223.0
2016-09-28 13:50:00+00:00,1.55,8.33,6.87,,212.0
2016-09-28 14:50:00+00:00,1.54,10.81,6.91,,208.0
2016-09-28 15:50:00+00:00,1.48,9.09,6.68,,221.0
2016-09-28 16:50:00+00:00,1.53,10.0,6.75,,199.0
2016-09-28 17:50:00+00:00,1.48,9.09,6.88,,220.0
2016-09-28 18:50:00+00:00,1.44,9.09,6.86,,222.0
2016-09-28 19:50:00+00:00,1.51,9.09,6.97,,215.0
2016-09-28 20:50:00+00:00,1.33,10.0,6.78,,223.0
2016-09-28 21:50:00+00:00,1.37,10.0,6.31,,244.0
2016-09-28 22:50:00+00:00,1.43,10.0,6.1,,236.0
2016-09-28 23:50:00+00:00,1.33,9.09,5.88,,230.0
2016-09-29 00:50:00+00:00,1.42,10.0,5.96,,197.0
2016-09-29 01:50:00+00:00,1.47,9.09,6.35,,205.0
2016-09-29 02:50:00+00:00,1.38,9.09,6.24,,218.0
2016-09-29 03:50:00+00:00,1.36,9.09,5.97,,227.0
2016-09-29 04:50:00+00:00,1.34,8.33,5.81,,224.0
2016-09-29 05:50:00+00:00,1.37,6.67,5.61,,237.0
2016-09-29 06:50:00+00:00,1.32,8.33,5.54,,232.0
2016-09-29 07:50:00+00:00,1.28,8.33,5.55,,214.0
2016-09-29 08:50:00+00:00,1.27,8.33,5.7,,239.0
2016-09-29 09:50:00+00:00,1.19,8.33,5.54,,244.0
2016-09-29 10:50:00+00:00,1.24,8.33,5.57,,246.0
2016-09-29 11:50:00+00:00,1.25,6.67,5.65,,284.0
2016-09-29 12:50:00+00:00,1.24,7.69,5.8,,256.0
2016-09-29 13:50:00+00:00,1.28,7.69,5.88,,252.0
2016-09-29 14:50:00+00:00,1.23,8.33,6.02,,239.0
2016-09-29 15:50:00+00:00,1.26,7.14,5.97,,262.0
2016-09-29 16:50:00+00:00,1.31,7.69,6.03,,294.0
2016-09-29 17:50:00+00:00,1.31,7.14,6.19,,288.0
2016-09-29 18:50:00+00:00,1.27,8.33,6.24,,276.0
2016-09-29 19:50:00+00:00,1.32,7.69,6.14,,307.0
2016-09-29 20:50:00+00:00,1.4,7.14,6.14,,312.0
2016-09-29 21:50:00+00:00,1.5,7.14,6.26,,301.0
2016-09-29 22:50:00+00:00,1.45,9.09,5.99,,288.0
2016-09-29 23:50:00+00:00,1.59,10.0,6.39,,303.0
2016-09-30 00:50:00+00:00,1.67,7.69,6.39,,306.0
2016-09-30 01:50:00+00:00,1.72,8.33,6.32,,302.0
2016-09-30 02:50:00+00:00,1.72,10.0,6.61,,310.0
2016-09-30 03:50:00+00:00,1.8,10.0,6.6,,317.0
2016-09-30 04:50:00+00:00,1.89,10.0,6.59,,317.0
2016-09-30 05:50:00+00:00,1.95,10.0,6.8,,308.0
2016-09-30 06:50:00+00:00,2.1,9.09,6.86,,300.0
2016-09-30 07:50:00+00:00,1.97,9.09,6.88,,311.0
2016-09-30 08:50:00+00:00,1.92,10.0,6.63,,310.0
2016-09-30 09:50:00+00:00,1.77,9.09,6.54,,301.0
2016-09-30 10:50:00+00:00,1.68,10.0,6.27,,310.0
2016-09-30 11:50:00+00:00,1.91,9.09,6.82,,300.0
2016-09-30 12:50:00+00:00,1.77,9.09,6.62,,312.0
2016-09-30 13:50:00+00:00,1.59,10.0,6.4,,313.0
2016-09-30 14:50:00+00:00,1.62,9.09,6.54,,311.0
2016-09-30 15:50:00+00:00,1.53,9.09,6.34,,306.0
2016-09-30 16:50:00+00:00,1.53,9.09,6.26,,311.0
2016-09-30 17:50:00+00:00,1.51,10.0,6.21,,327.0
2016-09-30 18:50:00+00:00,1.6,8.33,6.41,,304.0
2016-09-30 19:50:00+00:00,1.52,9.09,5.95,,325.0
2016-09-30 20:50:00+00:00,1.75,9.09,6.08,,311.0
2016-09-30 21:50:00+00:00,1.71,7.69,5.86,,289.0
2016-09-30 22:50:00+00:00,1.72,8.33,5.85,,311.0
2016-09-30 23:50:00+00:00,1.79,9.09,6.03,,314.0
2016-10-01 00:50:00+00:00,2.0,8.33,6.11,,288.0
2016-10-01 01:50:00+00:00,1.95,8.33,6.17,,285.0
2016-10-01 02:50:00+00:00,2.11,8.33,6.1,,285.0
2016-10-01 03:50:00+00:00,1.91,7.69,5.91,,291.0
2016-10-01 04:50:00+00:00,1.88,7.69,6.0,,278.0
2016-10-01 05:50:00+00:00,1.88,7.69,5.96,,267.0
2016-10-01 06:50:00+00:00,1.9,8.33,5.95,,297.0
2016-10-01 07:50:00+00:00,1.78,8.33,5.72,,279.0
2016-10-01 08:50:00+00:00,1.82,7.69,5.81,,276.0
2016-10-01 09:50:00+00:00,1.84,8.33,5.47,,275.0
2016-10-01 10:50:00+00:00,1.85,8.33,5.58,,274.0
2016-10-01 11:50:00+00:00,1.8,8.33,5.56,,280.0
2016-10-01 12:50:00+00:00,1.82,7.14,5.67,,279.0
2016-10-01 13:50:00+00:00,1.9,8.33,5.71,,284.0
2016-10-01 14:50:00+00:00,1.8,8.33,5.56,,277.0
2016-10-01 15:50:00+00:00,1.82,7.69,5.44,,269.0
2016-10-01 16:50:00+00:00,1.86,7.69,5.59,,275.0
2016-10-01 17:50:00+00:00,1.87,8.33,5.76,,276.0
2016-10-01 18:50:00+00:00,1.93,8.33,5.64,,275.0
2016-10-01 19:50:00+00:00,1.92,8.33,5.71,,280.0
2016-10-01 20:50:00+00:00,1.9,8.33,5.55,,257.0
2016-10-01 21:50:00+00:00,2.07,9.09,5.93,,276.0
2016-10-01 22:50:00+00:00,1.95,9.09,5.86,,275.0
2016-10-01 23:50:00+00:00,2.0,7.69,6.02,,289.0
2016-10-02 00:50:00+00:00,1.85,9.09,5.93,,262.0
2016-10-02 01:50:00+00:00,1.95,8.33,6.05,,278.0
2016-10-02 02:50:00+00:00,1.89,8.33,6.23,,264.0
2016-10-02 03:50:00+00:00,1.89,8.33,6.17,,268.0
2016-10-02 04:50:00+00:00,1.93,7.14,5.99,,279.0
2016-10-02 05:50:00+00:00,1.98,7.69,6.16,,259.0
