date_time,sea_surface_wave_significant_height (m),sea_surface_wave_peak_period (s),sea_surface_wave_mean_period (s),sea_water_temperature (c),sea_surface_wave_to_direction (degree)
2016-09-24 15:50:00+00:00,1.07,10.81,7.53,,303.0
2016-09-24 16:50:00+00:00,1.11,10.0,7.18,,290.0
2016-09-24 17:50:00+00:00,1.14,10.0,7.57,,297.0
2016-09-24 18:50:00+00:00,1.07,10.81,7.08,,300.0
2016-09-24 19:50:00+00:00,1.26,11.43,7.08,,306.0
2016-09-24 20:50:00+00:00,1.12,11.43,5.59,,304.0
2016-09-24 21:50:00+00:00,1.3,11.43,5.41,,309.0
2016-09-24 22:50:00+00:00,1.33,10.0,5.25,,295.0
2016-09-24 23:50:00+00:00,1.5,10.81,4.75,,287.0
2016-09-25 00:50:00+00:00,1.66,10.81,5.1,,302.0
2016-09-25 01:50:00+00:00,1.43,11.43,4.73,,298.0
2016-09-25 02:50:00+00:00,1.62,10.0,5.08,,296.0
2016-09-25 03:50:00+00:00,1.71,10.0,5.25,,280.0
2016-09-25 04:50:00+00:00,1.57,10.0,5.11,,269.0
2016-09-25 05:50:00+00:00,1.61,10.0,5.04,,283.0
2016-09-25 06:50:00+00:00,1.75,7.14,5.2,,207.0
2016-09-25 07:50:00+00:00,1.91,10.0,5.35,,292.0
2016-09-25 08:50:00+00:00,2.01,10.0,5.4,,276.0
2016-09-25 09:50:00+00:00,1.93,10.0,5.44,,290.0
2016-09-25 10:50:00+00:00,1.94,11.43,5.51,,288.0
2016-09-25 11:50:00+00:00,1.79,10.0,5.31,,273.0
2016-09-25 12:50:00+00:00,1.72,10.81,5.43,,286.0
2016-09-25 13:50:00+00:00,1.63,10.81,5.2,,282.0
2016-09-25 14:50:00+00:00,1.59,10.0,5.27,,287.0
2016-09-25 15:50:00+00:00,1.55,8.33,5.16,,246.0
2016-09-25 16:50:00+00:00,1.49,7.69,5.23,,241.0
2016-09-25 17:50:00+00:00,1.56,10.0,5.32,,284.0
2016-09-25 18:50:00+00:00,1.52,7.69,5.22,,240.0
2016-09-25 19:50:00+00:00,1.35,7.69,5.26,,247.0
2016-09-25 20:50:00+00:00,1.33,7.69,5.53,,263.0
2016-09-25 21:50:00+00:00,1.26,10.0,5.67,,289.0
2016-09-25 22:50:00+00:00,1.13,7.14,5.72,,245.0
2016-09-25 23:50:00+00:00,1.21,10.0,5.43,,286.0
2016-09-26 00:50:00+00:00,1.2,7.69,5.62,,261.0
2016-09-26 01:50:00+00:00,1.21,10.0,5.77,,294.0
2016-09-26 02:50:00+00:00,1.21,9.09,5.34,,286.0
2016-09-26 03:50:00+00:00,1.1,10.0,5.11,,281.0
2016-09-26 04:50:00+00:00,1.21,10.0,5.44,,286.0
2016-09-26 05:50:00+00:00,1.14,10.0,5.49,,289.0
2016-09-26 06:50:00+00:00,1.13,10.0,5.62,,288.0
2016-09-26 07:50:00+00:00,1.05,9.09,5.61,,295.0
2016-09-26 08:50:00+00:00,1.07,8.33,5.57,,276.0
2016-09-26 09:50:00+00:00,0.98,8.33,5.37,,276.0
2016-09-26 10:50:00+00:00,0.85,7.14,5.05,,263.0
2016-09-26 11:50:00+00:00,0.87,9.09,5.22,,307.0
2016-09-26 12:50:00+00:00,0.83,9.09,5.46,,301.0
2016-09-26 13:50:00+00:00,0.85,9.09,5.47,,293.0
2016-09-26 14:50:00+00:00,0.95,9.09,5.66,,296.0
2016-09-26 15:50:00+00:00,0.86,9.09,5.36,,279.0
2016-09-26 16:50:00+00:00,0.82,8.33,5.15,,276.0
2016-09-26 17:50:00+00:00,0.93,9.09,5.46,,284.0
2016-09-26 18:50:00+00:00,0.87,8.33,4.9,,288.0
2016-09-26 19:50:00+00:00,0.96,8.33,4.59,,280.0
2016-09-26 20:50:00+00:00,1.01,9.09,4.58,,276.0
2016-09-26 21:50:00+00:00,1.0,7.69,4.3,,263.0
2016-09-26 22:50:00+00:00,1.08,4.17,4.39,,299.0
2016-09-26 23:50:00+00:00,1.11,4.55,4.34,,305.0
2016-09-27 00:50:00+00:00,1.11,4.17,4.36,,315.0
2016-09-27 01:50:00+00:00,1.1,7.69,4.79,,282.0
2016-09-27 02:50:00+00:00,1.06,4.76,4.84,,301.0
2016-09-27 03:50:00+00:00,1.0,5.0,4.85,,307.0
2016-09-27 04:50:00+00:00,0.95,4.76,4.89,,304.0
2016-09-27 05:50:00+00:00,1.03,4.76,4.65,,298.0
2016-09-27 06:50:00+00:00,0.97,5.0,4.54,,303.0
2016-09-27 07:50:00+00:00,0.98,5.0,4.39,,301.0
2016-09-27 08:50:00+00:00,0.97,5.0,4.38,,307.0
2016-09-27 09:50:00+00:00,1.12,4.55,4.4,,320.0
2016-09-27 10:50:00+00:00,1.15,5.26,4.35,,303.0
2016-09-27 11:50:00+00:00,1.15,5.56,4.48,,304.0
2016-09-27 12:50:00+00:00,1.03,5.56,4.57,,311.0
2016-09-27 13:50:00+00:00,1.03,4.76,4.76,,330.0
2016-09-27 14:50:00+00:00,1.05,5.56,5.04,,306.0
2016-09-27 15:50:00+00:00,0.99,5.26,4.93,,312.0
2016-09-27 16:50:00+00:00,0.97,4.76,4.88,,308.0
2016-09-27 17:50:00+00:00,0.92,12.12,4.8,,277.0
2016-09-27 18:50:00+00:00,0.95,12.12,4.79,,273.0
2016-09-27 19:50:00+00:00,0.87,12.12,4.81,,296.0
2016-09-27 20:50:00+00:00,0.86,11.43,4.91,,274.0
2016-09-27 21:50:00+00:00,0.88,12.12,5.12,,282.0
2016-09-27 22:50:00+00:00,0.95,4.35,4.81,,343.0
2016-09-27 23:50:00+00:00,0.97,12.12,4.86,,284.0
2016-09-28 00:50:00+00:00,0.96,12.12,4.9,,286.0
2016-09-28 01:50:00+00:00,1.03,12.12,5.39,,292.0
2016-09-28 02:50:00+00:00,1.05,11.43,5.28,,305.0
2016-09-28 03:50:00+00:00,1.13,11.43,5.23,,298.0
2016-09-28 04:50:00+00:00,1.24,12.12,5.36,,287.0
2016-09-28 05:50:00+00:00,1.22,12.12,5.58,,291.0
2016-09-28 06:50:00+00:00,1.29,12.12,5.71,,291.0
2016-09-28 07:50:00+00:00,1.3,6.67,5.78,,324.0
2016-09-28 08:50:00+00:00,1.36,7.14,5.89,,319.0
2016-09-28 09:50:00+00:00,1.3,6.25,5.81,,319.0
2016-09-28 10:50:00+00:00,1.4,7.69,6.11,,328.0
2016-09-28 11:50:00+00:00,1.43,5.88,5.85,,319.0
2016-09-28 12:50:00+00:00,1.42,7.69,5.7,,329.0
2016-09-28 13:50:00+00:00,1.42,6.67,5.49,,319.0
2016-09-28 14:50:00+00:00,1.37,6.25,5.41,,320.0
2016-09-28 15:50:00+00:00,1.31,6.67,5.32,,326.0
2016-09-28 16:50:00+00:00,1.32,7.14,5.14,,328.0
