date_time,sea_surface_wave_significant_height (m),sea_surface_wave_peak_period (s),sea_surface_wave_mean_period (s),sea_water_temperature (c),sea_surface_wave_to_direction (degree)
2016-09-25 12:23:00+00:00,0.78,7.69,7.11,,193.0
2016-09-25 12:53:00+00:00,0.83,7.69,7.02,,199.0
2016-09-25 13:23:00+00:00,0.84,7.69,7.08,,193.0
2016-09-25 13:53:00+00:00,0.89,7.69,7.14,,198.0
2016-09-25 14:53:00+00:00,1.04,9.09,7.53,,192.0
2016-09-25 15:23:00+00:00,1.04,7.69,7.26,,203.0
2016-09-25 15:53:00+00:00,0.99,8.33,7.41,,203.0
2016-09-25 16:23:00+00:00,0.98,11.76,7.54,,189.0
2016-09-25 16:53:00+00:00,0.93,8.33,6.82,,199.0
2016-09-25 17:23:00+00:00,0.97,11.11,7.42,,191.0
2016-09-25 17:53:00+00:00,0.93,9.09,6.87,,189.0
2016-09-25 18:23:00+00:00,0.97,10.53,7.24,,188.0
2016-09-25 19:23:00+00:00,0.98,9.88,7.1,,189.0
2016-09-25 19:53:00+00:00,1.04,10.53,7.29,,193.0
2016-09-25 20:53:00+00:00,1.18,9.88,7.3,,193.0
2016-09-25 21:23:00+00:00,1.1,9.88,7.27,,191.0
2016-09-25 21:53:00+00:00,1.07,9.88,7.27,,186.0
2016-09-25 22:23:00+00:00,1.01,10.53,7.0,,186.0
2016-09-25 22:53:00+00:00,1.09,9.88,7.27,,188.0
2016-09-25 23:53:00+00:00,1.13,9.09,7.29,,191.0
2016-09-26 00:23:00+00:00,1.05,9.88,7.1,,193.0
2016-09-26 00:53:00+00:00,1.13,9.88,7.4,,192.0
2016-09-26 01:53:00+00:00,1.05,9.88,7.19,,189.0
2016-09-26 02:23:00+00:00,1.02,9.09,7.1,,192.0
2016-09-26 02:53:00+00:00,1.0,9.09,7.33,,189.0
2016-09-26 03:53:00+00:00,0.92,9.09,6.95,,185.0
2016-09-26 04:23:00+00:00,0.92,9.09,7.32,,191.0
2016-09-26 04:53:00+00:00,0.91,9.09,7.46,,181.0
2016-09-26 05:23:00+00:00,0.92,9.09,7.51,,183.0
2016-09-26 05:53:00+00:00,0.96,8.33,7.56,,189.0
2016-09-26 07:53:00+00:00,0.85,9.09,7.5,,188.0
2016-09-26 08:23:00+00:00,0.84,8.33,7.53,,192.0
2016-09-26 08:53:00+00:00,0.81,8.33,7.24,,199.0
2016-09-26 10:53:00+00:00,0.92,8.33,7.25,,186.0
2016-09-26 11:23:00+00:00,0.94,8.33,7.31,,183.0
2016-09-26 11:53:00+00:00,0.89,8.33,7.27,,185.0
2016-09-26 12:53:00+00:00,0.9,7.69,7.13,,183.0
2016-09-26 13:23:00+00:00,0.82,8.33,6.75,,185.0
2016-09-26 13:53:00+00:00,0.85,8.33,6.92,,191.0
2016-09-26 14:53:00+00:00,0.89,7.69,6.95,,189.0
2016-09-26 15:23:00+00:00,0.94,8.33,7.25,,186.0
2016-09-26 15:53:00+00:00,0.93,7.69,7.1,,189.0
2016-09-26 16:23:00+00:00,0.99,8.33,6.44,,186.0
2016-09-26 16:53:00+00:00,1.04,8.33,5.09,,192.0
2016-09-26 17:23:00+00:00,1.09,9.09,5.26,,188.0
2016-09-26 17:53:00+00:00,0.97,8.33,5.1,,200.0
2016-09-26 18:23:00+00:00,0.99,8.33,5.22,,193.0
2016-09-26 18:53:00+00:00,0.95,9.88,4.87,,195.0
2016-09-26 19:23:00+00:00,0.9,8.33,5.02,,193.0
2016-09-26 19:53:00+00:00,0.98,8.33,5.58,,196.0
2016-09-26 20:23:00+00:00,1.0,8.33,5.7,,191.0
2016-09-26 20:53:00+00:00,0.94,9.09,5.76,,198.0
2016-09-26 21:23:00+00:00,0.95,8.33,5.98,,191.0
2016-09-26 21:53:00+00:00,1.0,9.09,6.24,,193.0
2016-09-26 22:53:00+00:00,0.94,9.09,6.38,,193.0
2016-09-26 23:23:00+00:00,0.97,8.33,6.81,,195.0
2016-09-27 00:23:00+00:00,0.98,8.33,6.83,,199.0
2016-09-27 01:23:00+00:00,0.92,8.33,6.76,,193.0
2016-09-27 01:53:00+00:00,0.86,8.33,6.75,,196.0
2016-09-27 02:23:00+00:00,0.84,8.33,6.51,,196.0
2016-09-27 03:23:00+00:00,0.79,8.33,6.28,,192.0
2016-09-27 03:53:00+00:00,0.73,8.33,6.2,,192.0
2016-09-27 04:53:00+00:00,0.71,9.09,6.64,,188.0
2016-09-27 05:53:00+00:00,0.69,9.09,6.66,,188.0
2016-09-27 06:53:00+00:00,0.8,8.33,6.99,,188.0
2016-09-27 07:23:00+00:00,0.77,8.33,6.77,,192.0
2016-09-27 08:53:00+00:00,0.75,8.33,7.01,,193.0
2016-09-27 09:23:00+00:00,0.75,8.33,7.07,,186.0
2016-09-27 09:53:00+00:00,0.72,8.33,7.12,,191.0
2016-09-27 10:53:00+00:00,0.8,8.33,7.01,,193.0
2016-09-27 11:23:00+00:00,0.89,8.33,7.14,,195.0
2016-09-27 11:53:00+00:00,0.87,8.33,7.0,,193.0
2016-09-27 12:23:00+00:00,0.89,8.33,7.03,,191.0
2016-09-27 12:53:00+00:00,0.78,8.33,6.64,,191.0
2016-09-27 13:23:00+00:00,0.8,8.33,6.54,,192.0
2016-09-27 13:53:00+00:00,0.8,8.33,6.43,,193.0
2016-09-27 14:23:00+00:00,0.74,8.33,6.3,,189.0
2016-09-27 14:53:00+00:00,0.84,7.69,6.23,,185.0
2016-09-27 15:23:00+00:00,0.76,7.69,6.39,,192.0
2016-09-27 16:23:00+00:00,0.76,8.33,5.03,,195.0
2016-09-27 16:53:00+00:00,0.83,7.69,4.8,,193.0
2016-09-27 17:23:00+00:00,0.71,8.33,5.68,,199.0
2016-09-27 17:53:00+00:00,0.62,7.69,5.05,,198.0
2016-09-27 18:23:00+00:00,0.62,8.33,4.41,,198.0
2016-09-27 18:53:00+00:00,0.63,8.33,4.21,,189.0
2016-09-27 19:23:00+00:00,0.61,7.69,5.33,,191.0
2016-09-27 19:53:00+00:00,0.66,7.69,5.03,,188.0
2016-09-27 20:23:00+00:00,0.65,7.69,5.08,,195.0
2016-09-27 20:53:00+00:00,0.59,6.67,5.13,,188.0
2016-09-27 21:23:00+00:00,0.62,7.69,5.64,,192.0
2016-09-27 21:53:00+00:00,0.63,7.69,5.61,,191.0
2016-09-27 22:23:00+00:00,0.63,7.69,5.57,,195.0
2016-09-27 22:53:00+00:00,0.6,7.69,5.66,,189.0
2016-09-27 23:23:00+00:00,0.62,7.69,5.51,,195.0
2016-09-27 23:53:00+00:00,0.66,7.69,5.52,,192.0
2016-09-28 00:53:00+00:00,0.65,7.69,5.82,,188.0
2016-09-28 01:53:00+00:00,0.67,7.69,6.13,,193.0
2016-09-28 02:23:00+00:00,0.67,7.14,5.88,,192.0
2016-09-28 02:53:00+00:00,0.73,7.14,5.9,,189.0
2016-09-28 03:23:00+00:00,0.73,7.14,5.88,,188.0
2016-09-28 03:53:00+00:00,0.71,7.69,5.48,,189.0
2016-09-28 04:23:00+00:00,0.71,7.69,5.38,,191.0
2016-09-28 04:53:00+00:00,0.67,7.69,5.44,,196.0
2016-09-28 05:53:00+00:00,0.65,7.69,5.63,,196.0
2016-09-28 06:23:00+00:00,0.65,7.14,5.78,,182.0
2016-09-28 07:23:00+00:00,0.66,7.14,5.63,,189.0
2016-09-28 08:23:00+00:00,0.66,6.67,5.91,,192.0
2016-09-28 09:23:00+00:00,0.64,7.14,6.25,,189.0
2016-09-28 09:53:00+00:00,0.57,10.53,6.21,,185.0
2016-09-28 10:23:00+00:00,0.59,10.53,6.3,,193.0
2016-09-28 10:53:00+00:00,0.61,7.14,6.43,,200.0
2016-09-28 11:53:00+00:00,0.65,9.09,6.29,,199.0
2016-09-28 12:23:00+00:00,0.71,6.67,6.64,,196.0
2016-09-28 12:53:00+00:00,0.75,9.88,6.88,,182.0
2016-09-28 13:23:00+00:00,0.83,10.53,6.7,,186.0
2016-09-28 13:53:00+00:00,0.82,9.09,6.48,,185.0
2016-09-28 14:53:00+00:00,0.94,9.88,5.99,,183.0
2016-09-28 15:23:00+00:00,1.03,9.09,5.53,,185.0
2016-09-28 15:53:00+00:00,1.14,9.09,5.24,,188.0
2016-09-28 16:23:00+00:00,1.19,9.09,5.02,,195.0
2016-09-28 16:53:00+00:00,1.29,9.09,5.34,,193.0
2016-09-28 17:23:00+00:00,1.16,9.09,5.45,,192.0
2016-09-28 17:53:00+00:00,1.07,9.09,5.17,,195.0
2016-09-28 18:23:00+00:00,1.09,9.88,4.69,,188.0
2016-09-28 18:53:00+00:00,1.02,9.09,4.48,,189.0
2016-09-28 19:23:00+00:00,1.05,9.88,4.65,,186.0
2016-09-28 19:53:00+00:00,1.03,9.88,4.36,,192.0
2016-09-28 20:23:00+00:00,1.0,9.88,4.41,,174.0
2016-09-28 20:53:00+00:00,1.01,9.09,4.5,,189.0
2016-09-28 21:53:00+00:00,1.01,9.09,4.63,,188.0
2016-09-28 22:53:00+00:00,1.06,9.09,5.05,,186.0
2016-09-28 23:23:00+00:00,0.98,9.09,4.99,,189.0
2016-09-28 23:53:00+00:00,0.98,9.09,4.69,,189.0
2016-09-29 00:23:00+00:00,1.11,9.09,5.01,,189.0
2016-09-29 00:53:00+00:00,1.05,9.09,4.8,,188.0
2016-09-29 01:53:00+00:00,1.17,9.09,4.89,,185.0
2016-09-29 02:53:00+00:00,1.16,8.33,4.98,,193.0
2016-09-29 03:53:00+00:00,1.22,9.09,5.69,,193.0
2016-09-29 04:53:00+00:00,1.0,8.33,5.53,,198.0
2016-09-29 05:23:00+00:00,0.95,8.33,5.64,,195.0
2016-09-29 05:53:00+00:00,0.84,8.33,5.28,,196.0
2016-09-29 06:53:00+00:00,0.88,8.33,5.72,,195.0
2016-09-29 07:23:00+00:00,0.75,8.33,5.23,,191.0
2016-09-29 07:53:00+00:00,0.88,9.09,5.61,,198.0
2016-09-29 08:53:00+00:00,0.95,9.09,5.75,,192.0
2016-09-29 09:53:00+00:00,1.07,8.33,4.98,,199.0
2016-09-29 10:23:00+00:00,1.13,8.33,4.46,,198.0
2016-09-29 10:53:00+00:00,1.11,7.69,5.2,,207.0
2016-09-29 11:23:00+00:00,0.96,8.33,5.61,,203.0
2016-09-29 11:53:00+00:00,0.89,9.09,5.51,,195.0
2016-09-29 12:53:00+00:00,0.99,8.33,5.38,,183.0
2016-09-29 13:23:00+00:00,1.04,9.09,5.24,,189.0
2016-09-29 13:53:00+00:00,1.07,8.33,5.46,,186.0
2016-09-29 14:53:00+00:00,1.17,8.33,5.41,,192.0
2016-09-29 15:53:00+00:00,1.4,9.88,5.08,,195.0
2016-09-29 16:53:00+00:00,1.61,7.69,4.94,,191.0
2016-09-29 17:23:00+00:00,1.57,9.09,4.95,,196.0
2016-09-29 17:53:00+00:00,1.57,7.69,4.86,,205.0
2016-09-29 18:23:00+00:00,1.49,8.33,4.67,,198.0
2016-09-29 18:53:00+00:00,1.49,4.55,4.61,,221.0
2016-09-29 19:23:00+00:00,1.46,8.33,4.75,,195.0
2016-09-29 20:23:00+00:00,1.3,8.33,4.91,,191.0
2016-09-29 21:23:00+00:00,1.29,9.88,5.28,,175.0
2016-09-29 21:53:00+00:00,1.21,9.09,5.34,,192.0
2016-09-29 22:53:00+00:00,1.33,8.33,5.91,,198.0
2016-09-29 23:23:00+00:00,1.31,8.33,6.17,,193.0
2016-09-29 23:53:00+00:00,1.23,7.69,6.32,,195.0
2016-09-30 00:23:00+00:00,1.22,8.33,6.17,,191.0
2016-09-30 01:23:00+00:00,1.24,9.88,5.94,,171.0
2016-09-30 01:53:00+00:00,1.17,9.88,5.79,,185.0
2016-09-30 02:53:00+00:00,1.17,7.14,5.91,,199.0
2016-09-30 03:23:00+00:00,1.19,9.09,5.96,,196.0
2016-09-30 03:53:00+00:00,1.27,9.88,5.91,,150.0
2016-09-30 04:23:00+00:00,1.38,7.69,5.87,,207.0
2016-09-30 04:53:00+00:00,1.54,7.69,6.21,,212.0
2016-09-30 05:23:00+00:00,1.44,9.09,6.27,,198.0
2016-09-30 05:53:00+00:00,1.38,10.53,6.29,,85.0
2016-09-30 06:23:00+00:00,1.28,10.53,6.25,,113.0
2016-09-30 06:53:00+00:00,1.18,9.09,5.92,,109.0
2016-09-30 07:23:00+00:00,1.25,9.09,6.19,,140.0
2016-09-30 07:53:00+00:00,1.18,11.11,5.58,,92.0
2016-09-30 08:53:00+00:00,1.08,9.88,5.71,,99.0
2016-09-30 09:23:00+00:00,1.11,8.33,5.87,,182.0
2016-09-30 09:53:00+00:00,1.1,9.09,5.99,,157.0
2016-09-30 10:53:00+00:00,1.23,6.67,5.65,,196.0
2016-09-30 11:23:00+00:00,1.21,9.09,5.84,,200.0
2016-09-30 12:53:00+00:00,1.21,6.25,5.77,,216.0
2016-09-30 13:23:00+00:00,1.35,7.14,5.88,,219.0
2016-09-30 13:53:00+00:00,1.34,9.09,5.75,,200.0
2016-09-30 14:23:00+00:00,1.26,6.67,5.14,,213.0
2016-09-30 14:53:00+00:00,1.26,5.26,5.05,,219.0
2016-09-30 15:23:00+00:00,1.4,7.69,5.15,,206.0
2016-09-30 15:53:00+00:00,1.53,8.33,5.33,,192.0
2016-09-30 16:53:00+00:00,1.38,7.69,5.59,,200.0
2016-09-30 17:23:00+00:00,1.35,7.69,5.42,,209.0
2016-09-30 17:53:00+00:00,1.36,9.09,5.28,,206.0
2016-09-30 18:23:00+00:00,1.25,8.33,5.27,,198.0
2016-09-30 18:53:00+00:00,1.3,6.25,5.06,,205.0
2016-09-30 19:23:00+00:00,1.29,9.09,4.98,,192.0
2016-09-30 19:53:00+00:00,1.29,9.09,4.84,,179.0
2016-09-30 20:23:00+00:00,1.17,6.67,5.16,,198.0
2016-09-30 20:53:00+00:00,1.16,6.67,5.49,,206.0
2016-09-30 21:23:00+00:00,1.06,8.33,5.5,,195.0
2016-09-30 21:53:00+00:00,1.02,9.09,5.55,,202.0
2016-09-30 22:53:00+00:00,0.98,7.14,5.69,,207.0
2016-09-30 23:23:00+00:00,0.95,8.33,5.79,,207.0
2016-09-30 23:53:00+00:00,0.93,8.33,5.74,,205.0
2016-10-01 00:23:00+00:00,0.91,8.33,5.87,,200.0
2016-10-01 00:53:00+00:00,0.94,8.33,5.89,,207.0
2016-10-01 01:53:00+00:00,0.96,8.33,5.96,,212.0
2016-10-01 02:53:00+00:00,1.08,8.33,5.92,,216.0
2016-10-01 03:23:00+00:00,1.05,7.14,5.94,,217.0
2016-10-01 04:53:00+00:00,1.15,6.67,5.85,,220.0
2016-10-01 05:53:00+00:00,1.13,7.14,5.57,,206.0
2016-10-01 06:53:00+00:00,1.06,6.67,5.53,,216.0
2016-10-01 07:23:00+00:00,0.99,6.25,5.7,,212.0
2016-10-01 07:53:00+00:00,0.9,7.14,5.48,,205.0
2016-10-01 08:23:00+00:00,0.8,7.14,5.55,,174.0
2016-10-01 09:23:00+00:00,0.78,6.67,5.72,,161.0
2016-10-01 09:53:00+00:00,0.73,5.88,5.67,,189.0
2016-10-01 10:23:00+00:00,0.78,7.69,6.0,,161.0
2016-10-01 11:53:00+00:00,0.72,7.69,5.8,,160.0
2016-10-01 12:53:00+00:00,0.72,8.33,6.04,,78.0
2016-10-01 13:23:00+00:00,0.74,9.09,5.87,,85.0
2016-10-01 13:53:00+00:00,0.77,7.14,5.85,,186.0
2016-10-01 14:23:00+00:00,0.75,7.69,5.89,,103.0
2016-10-01 15:53:00+00:00,0.84,7.14,5.6,,175.0
2016-10-01 16:23:00+00:00,0.94,7.14,5.52,,179.0
2016-10-01 16:53:00+00:00,0.89,7.14,5.21,,174.0
2016-10-01 17:23:00+00:00,0.96,7.14,5.36,,195.0
2016-10-01 17:53:00+00:00,1.0,7.69,5.32,,181.0
2016-10-01 18:23:00+00:00,1.0,7.14,5.01,,189.0
2016-10-01 18:53:00+00:00,0.91,8.33,5.04,,151.0
2016-10-01 19:23:00+00:00,0.99,7.14,5.29,,154.0
2016-10-01 19:53:00+00:00,0.91,7.69,5.44,,175.0
2016-10-01 20:53:00+00:00,0.76,7.14,5.35,,124.0
2016-10-01 21:23:00+00:00,0.83,7.14,5.42,,70.0
2016-10-01 22:53:00+00:00,0.86,7.69,5.5,,98.0
2016-10-01 23:23:00+00:00,0.88,7.69,5.15,,122.0
2016-10-01 23:53:00+00:00,0.83,7.14,5.1,,155.0
2016-10-02 01:23:00+00:00,0.78,6.67,5.27,,202.0
2016-10-02 01:53:00+00:00,0.79,6.67,5.45,,189.0
2016-10-02 02:53:00+00:00,0.76,7.14,5.37,,183.0
2016-10-02 03:23:00+00:00,0.73,7.69,5.43,,178.0
2016-10-02 03:53:00+00:00,0.76,6.67,5.06,,191.0
2016-10-02 04:23:00+00:00,0.8,7.14,5.33,,171.0
2016-10-02 04:53:00+00:00,0.79,7.14,5.45,,185.0
2016-10-02 05:23:00+00:00,0.84,6.67,5.4,,193.0
2016-10-02 05:53:00+00:00,0.98,6.67,5.43,,191.0
2016-10-02 06:53:00+00:00,0.91,7.14,5.57,,189.0
2016-10-02 07:23:00+00:00,0.8,7.14,5.55,,183.0
2016-10-02 07:53:00+00:00,0.8,6.67,5.88,,172.0
2016-10-02 08:53:00+00:00,0.84,9.88,6.07,,75.0
2016-10-02 09:53:00+00:00,0.86,9.88,6.42,,71.0
2016-10-02 10:23:00+00:00,0.9,9.09,6.44,,74.0
2016-10-02 10:53:00+00:00,0.9,9.88,6.26,,74.0
2016-10-02 11:23:00+00:00,0.79,9.09,6.16,,85.0
2016-10-02 11:53:00+00:00,0.8,10.53,6.25,,70.0
2016-10-02 12:23:00+00:00,0.8,10.53,6.4,,68.0
2016-10-02 12:53:00+00:00,0.84,9.88,6.29,,68.0
2016-10-02 13:53:00+00:00,0.82,10.53,6.5,,67.0
2016-10-02 14:23:00+00:00,0.83,12.5,6.67,,203.0
2016-10-02 14:53:00+00:00,0.76,9.88,6.16,,71.0
2016-10-02 15:23:00+00:00,0.86,9.88,6.36,,70.0
2016-10-02 15:53:00+00:00,0.82,7.69,6.16,,207.0
2016-10-02 16:23:00+00:00,0.81,12.5,5.86,,198.0
2016-10-02 16:53:00+00:00,0.98,8.33,5.94,,210.0
2016-10-02 17:23:00+00:00,0.99,6.67,5.64,,205.0
2016-10-02 17:53:00+00:00,1.0,7.69,5.58,,209.0
2016-10-02 18:23:00+00:00,1.01,12.5,5.46,,192.0
2016-10-02 18:53:00+00:00,0.96,12.5,5.22,,195.0
2016-10-02 19:23:00+00:00,0.97,8.33,5.22,,144.0
2016-10-02 19:53:00+00:00,0.91,7.14,4.93,,158.0
2016-10-02 20:53:00+00:00,0.95,8.33,4.7,,117.0
2016-10-02 21:23:00+00:00,0.99,11.76,4.94,,82.0
2016-10-02 21:53:00+00:00,0.96,11.76,4.8,,101.0
2016-10-02 22:23:00+00:00,0.96,11.11,4.79,,82.0
2016-10-02 22:53:00+00:00,0.9,10.53,4.8,,91.0
2016-10-02 23:23:00+00:00,0.87,11.11,5.14,,106.0
2016-10-02 23:53:00+00:00,0.85,10.53,5.02,,86.0
2016-10-03 00:23:00+00:00,0.86,9.88,5.26,,110.0
2016-10-03 01:23:00+00:00,0.79,10.53,5.4,,72.0
2016-10-03 01:53:00+00:00,0.75,9.88,5.37,,88.0
2016-10-03 02:23:00+00:00,0.73,9.88,5.62,,141.0
2016-10-03 03:53:00+00:00,0.69,11.11,5.62,,153.0
2016-10-03 04:23:00+00:00,0.76,9.88,5.87,,144.0
2016-10-03 04:53:00+00:00,0.74,10.53,6.03,,161.0
2016-10-03 05:53:00+00:00,0.8,9.09,6.18,,160.0
2016-10-03 07:23:00+00:00,0.83,9.88,6.25,,157.0
2016-10-03 07:53:00+00:00,0.84,9.09,6.45,,164.0
2016-10-03 08:53:00+00:00,0.81,9.09,6.16,,141.0
2016-10-03 09:53:00+00:00,0.79,11.11,6.04,,164.0
2016-10-03 10:23:00+00:00,0.83,9.09,6.08,,146.0
2016-10-03 10:53:00+00:00,0.84,9.88,6.06,,178.0
2016-10-03 11:23:00+00:00,0.86,9.88,6.41,,151.0
2016-10-03 12:23:00+00:00,0.87,9.09,6.32,,160.0
2016-10-03 13:53:00+00:00,0.92,9.09,6.0,,172.0
2016-10-03 14:23:00+00:00,0.98,10.53,6.46,,176.0
2016-10-03 14:53:00+00:00,1.07,9.88,6.77,,140.0
2016-10-03 16:23:00+00:00,1.04,9.88,6.59,,168.0
2016-10-03 16:53:00+00:00,1.08,10.53,6.65,,186.0
2016-10-03 17:23:00+00:00,1.03,9.88,6.49,,179.0
2016-10-03 17:53:00+00:00,1.12,10.53,5.93,,178.0
2016-10-03 18:23:00+00:00,1.2,9.88,5.28,,169.0
2016-10-03 18:53:00+00:00,1.18,9.88,5.5,,171.0
2016-10-03 19:23:00+00:00,1.09,9.88,5.46,,183.0
2016-10-03 19:53:00+00:00,1.25,9.88,5.72,,161.0
2016-10-03 20:53:00+00:00,1.18,10.53,6.26,,164.0
2016-10-03 21:23:00+00:00,1.11,9.88,5.88,,154.0
2016-10-03 21:53:00+00:00,1.19,9.88,6.27,,143.0
2016-10-03 22:53:00+00:00,1.11,11.11,4.97,,181.0
2016-10-03 23:23:00+00:00,1.2,10.53,5.22,,148.0
2016-10-03 23:53:00+00:00,1.18,9.88,5.41,,167.0
2016-10-04 00:53:00+00:00,1.11,9.88,5.76,,172.0
2016-10-04 01:23:00+00:00,1.08,9.88,5.91,,130.0
2016-10-04 02:23:00+00:00,1.07,9.88,5.74,,148.0
2016-10-04 03:23:00+00:00,1.15,9.88,5.88,,99.0
2016-10-04 04:23:00+00:00,1.12,9.88,5.95,,169.0
2016-10-04 04:53:00+00:00,1.05,9.88,6.12,,143.0
2016-10-04 05:53:00+00:00,1.15,10.53,6.64,,123.0
2016-10-04 06:53:00+00:00,1.15,9.88,6.85,,160.0
2016-10-04 07:23:00+00:00,1.04,10.53,6.53,,103.0
2016-10-04 07:53:00+00:00,1.1,10.53,6.6,,119.0
2016-10-04 08:23:00+00:00,1.15,9.09,6.84,,131.0
2016-10-04 08:53:00+00:00,1.27,9.88,6.89,,82.0
2016-10-04 09:23:00+00:00,1.18,10.53,6.27,,81.0
2016-10-04 09:53:00+00:00,1.33,9.88,6.45,,78.0
2016-10-04 10:23:00+00:00,1.34,10.53,6.52,,85.0
2016-10-04 10:53:00+00:00,1.36,10.53,6.36,,79.0
2016-10-04 11:23:00+00:00,1.46,9.88,7.02,,86.0
2016-10-04 11:53:00+00:00,1.31,10.53,6.5,,72.0
2016-10-04 12:53:00+00:00,1.47,9.88,6.95,,88.0
2016-10-04 13:23:00+00:00,1.36,9.88,6.7,,79.0
2016-10-04 13:53:00+00:00,1.39,9.88,6.7,,79.0
2016-10-04 14:23:00+00:00,1.28,9.88,6.38,,70.0
2016-10-04 14:53:00+00:00,1.4,10.53,6.8,,91.0
2016-10-04 15:53:00+00:00,1.4,10.53,6.78,,75.0
2016-10-04 16:23:00+00:00,1.44,11.11,6.75,,92.0
2016-10-04 16:53:00+00:00,1.49,10.53,6.79,,79.0
2016-10-04 17:23:00+00:00,1.48,10.53,6.99,,85.0
2016-10-04 17:53:00+00:00,1.58,10.53,7.03,,77.0
2016-10-04 18:23:00+00:00,1.57,9.88,7.03,,72.0
2016-10-04 18:53:00+00:00,1.6,10.53,7.17,,81.0
2016-10-04 19:23:00+00:00,1.64,9.88,7.2,,70.0
2016-10-04 19:53:00+00:00,1.51,9.88,6.93,,77.0
2016-10-04 20:23:00+00:00,1.67,9.88,7.3,,70.0
2016-10-04 20:53:00+00:00,1.56,10.53,6.88,,78.0
2016-10-04 21:53:00+00:00,1.4,11.11,6.25,,98.0
2016-10-04 22:53:00+00:00,1.47,11.11,6.19,,120.0
2016-10-04 23:23:00+00:00,1.42,11.11,6.29,,95.0
2016-10-04 23:53:00+00:00,1.4,11.11,6.09,,116.0
2016-10-05 00:53:00+00:00,1.37,11.11,6.14,,98.0
2016-10-05 01:53:00+00:00,1.4,9.88,6.79,,105.0
2016-10-05 02:53:00+00:00,1.37,10.53,7.1,,84.0
2016-10-05 03:53:00+00:00,1.25,10.53,7.04,,96.0
2016-10-05 04:53:00+00:00,1.27,9.88,7.01,,70.0
2016-10-05 05:23:00+00:00,1.25,9.88,6.98,,89.0
2016-10-05 05:53:00+00:00,1.28,9.88,7.12,,103.0
2016-10-05 06:53:00+00:00,1.12,9.88,6.94,,89.0
2016-10-05 07:23:00+00:00,1.22,9.88,7.14,,82.0
2016-10-05 07:53:00+00:00,1.25,9.09,6.95,,91.0
2016-10-05 08:53:00+00:00,1.24,9.09,6.95,,95.0
2016-10-05 09:23:00+00:00,1.27,9.09,6.96,,136.0
2016-10-05 09:53:00+00:00,1.18,9.09,6.75,,102.0
2016-10-05 10:23:00+00:00,1.24,9.88,6.74,,127.0
2016-10-05 10:53:00+00:00,1.17,9.09,6.58,,88.0
2016-10-05 11:23:00+00:00,1.18,8.33,6.44,,99.0
2016-10-05 11:53:00+00:00,1.19,9.09,6.2,,84.0
2016-10-05 12:53:00+00:00,1.2,9.09,6.24,,85.0
2016-10-05 13:53:00+00:00,1.2,9.88,6.45,,103.0
2016-10-05 15:23:00+00:00,1.19,9.09,5.88,,79.0
2016-10-05 15:53:00+00:00,1.13,9.09,5.83,,81.0
2016-10-05 16:23:00+00:00,1.16,9.09,5.83,,79.0
2016-10-05 16:53:00+00:00,1.11,9.09,5.83,,82.0
