date_time,sea_surface_wave_significant_height (m),sea_surface_wave_peak_period (s),sea_surface_wave_mean_period (s),sea_water_temperature (c),sea_surface_wave_to_direction (degree)
2016-09-24 16:21:00+00:00,1.06,10.53,6.99,,274.0
2016-09-24 16:51:00+00:00,1.06,10.53,7.25,,293.0
2016-09-24 18:21:00+00:00,1.04,9.88,6.86,,283.0
2016-09-24 18:51:00+00:00,1.09,10.53,6.12,,284.0
2016-09-24 19:51:00+00:00,1.22,9.88,5.15,,279.0
2016-09-24 20:21:00+00:00,1.42,9.88,5.87,,287.0
2016-09-24 20:51:00+00:00,1.38,11.11,5.38,,304.0
2016-09-24 21:21:00+00:00,1.35,10.53,5.0,,315.0
2016-09-24 22:21:00+00:00,1.56,11.11,5.32,,305.0
2016-09-24 23:21:00+00:00,1.78,10.53,5.42,,296.0
2016-09-24 23:51:00+00:00,1.77,11.76,5.21,,307.0
2016-09-25 00:51:00+00:00,1.9,9.88,5.19,,276.0
2016-09-25 01:21:00+00:00,1.67,10.53,5.2,,293.0
2016-09-25 01:51:00+00:00,1.7,10.53,5.47,,297.0
2016-09-25 02:51:00+00:00,1.63,10.53,5.3,,290.0
2016-09-25 03:21:00+00:00,1.75,11.11,5.78,,300.0
2016-09-25 03:51:00+00:00,1.72,10.53,5.71,,301.0
2016-09-25 04:21:00+00:00,1.61,10.53,5.6,,297.0
2016-09-25 04:51:00+00:00,1.57,11.11,5.45,,310.0
2016-09-25 05:21:00+00:00,1.73,10.53,5.6,,291.0
2016-09-25 05:51:00+00:00,1.68,10.53,5.58,,266.0
2016-09-25 06:21:00+00:00,1.6,9.88,5.29,,272.0
2016-09-25 07:21:00+00:00,1.63,10.53,5.43,,272.0
2016-09-25 07:51:00+00:00,1.67,9.88,5.32,,282.0
2016-09-25 08:21:00+00:00,1.67,9.88,5.29,,276.0
2016-09-25 08:51:00+00:00,1.58,10.53,5.4,,280.0
2016-09-25 09:21:00+00:00,1.49,11.11,5.24,,282.0
2016-09-25 09:51:00+00:00,1.56,10.53,5.36,,286.0
2016-09-25 10:21:00+00:00,1.58,11.11,5.43,,294.0
2016-09-25 10:51:00+00:00,1.65,10.53,5.52,,282.0
2016-09-25 11:51:00+00:00,1.63,9.88,5.78,,283.0
2016-09-25 12:21:00+00:00,1.57,11.11,5.77,,280.0
2016-09-25 12:51:00+00:00,1.67,11.11,5.95,,280.0
2016-09-25 13:21:00+00:00,1.61,10.53,5.97,,282.0
2016-09-25 13:51:00+00:00,1.57,9.88,5.88,,283.0
2016-09-25 14:51:00+00:00,1.39,11.11,5.56,,279.0
2016-09-25 15:21:00+00:00,1.56,9.88,5.95,,282.0
2016-09-25 15:51:00+00:00,1.41,9.88,5.78,,274.0
2016-09-25 16:21:00+00:00,1.37,10.53,5.76,,273.0
2016-09-25 16:51:00+00:00,1.36,10.53,5.82,,282.0
2016-09-25 17:21:00+00:00,1.37,10.53,5.92,,283.0
2016-09-25 17:51:00+00:00,1.32,9.09,5.68,,279.0
2016-09-25 18:21:00+00:00,1.32,9.88,5.79,,283.0
2016-09-25 19:21:00+00:00,1.22,9.88,5.66,,270.0
2016-09-25 19:51:00+00:00,1.2,10.53,5.72,,272.0
2016-09-25 20:51:00+00:00,1.12,10.53,5.65,,274.0
2016-09-25 21:21:00+00:00,1.15,10.53,5.95,,265.0
2016-09-25 21:51:00+00:00,1.11,10.53,6.01,,273.0
2016-09-25 22:21:00+00:00,1.12,10.53,5.95,,272.0
2016-09-25 22:51:00+00:00,1.06,10.53,5.84,,270.0
2016-09-25 23:51:00+00:00,1.02,9.88,5.71,,277.0
2016-09-26 00:21:00+00:00,1.07,9.88,5.98,,270.0
2016-09-26 00:51:00+00:00,1.06,9.88,5.91,,272.0
2016-09-26 01:51:00+00:00,1.06,10.53,5.86,,282.0
2016-09-26 02:21:00+00:00,1.03,9.09,5.76,,276.0
2016-09-26 02:51:00+00:00,1.07,9.09,5.9,,270.0
2016-09-26 03:51:00+00:00,1.06,9.88,5.71,,270.0
2016-09-26 04:21:00+00:00,1.1,9.88,5.62,,280.0
2016-09-26 04:51:00+00:00,1.13,9.88,5.8,,280.0
2016-09-26 05:21:00+00:00,1.11,9.88,5.71,,280.0
2016-09-26 05:51:00+00:00,1.06,9.88,5.52,,283.0
2016-09-26 07:51:00+00:00,1.04,9.88,5.67,,272.0
2016-09-26 08:21:00+00:00,0.97,9.09,5.52,,267.0
2016-09-26 08:51:00+00:00,0.96,9.88,5.5,,280.0
2016-09-26 10:51:00+00:00,0.96,9.88,5.73,,265.0
2016-09-26 11:21:00+00:00,0.94,9.88,5.52,,279.0
2016-09-26 11:51:00+00:00,0.92,9.09,5.75,,279.0
2016-09-26 12:51:00+00:00,0.91,9.88,5.68,,259.0
2016-09-26 13:21:00+00:00,0.86,9.09,5.72,,269.0
2016-09-26 13:51:00+00:00,0.88,7.14,5.74,,258.0
2016-09-26 14:51:00+00:00,0.83,9.09,5.53,,276.0
2016-09-26 15:21:00+00:00,0.87,6.67,5.48,,259.0
2016-09-26 15:51:00+00:00,0.86,9.09,5.37,,279.0
2016-09-26 16:21:00+00:00,0.9,9.09,5.36,,276.0
2016-09-26 16:51:00+00:00,0.92,9.09,5.09,,274.0
2016-09-26 17:21:00+00:00,0.96,9.09,4.92,,276.0
2016-09-26 17:51:00+00:00,0.91,9.09,4.64,,270.0
2016-09-26 18:21:00+00:00,1.03,8.33,4.94,,270.0
2016-09-26 18:51:00+00:00,0.96,9.09,4.52,,273.0
2016-09-26 19:21:00+00:00,0.96,9.09,4.6,,287.0
2016-09-26 19:51:00+00:00,0.96,9.09,4.62,,276.0
2016-09-26 20:21:00+00:00,0.98,8.33,4.73,,270.0
2016-09-26 20:51:00+00:00,1.02,9.09,4.75,,286.0
2016-09-26 21:21:00+00:00,0.96,6.67,4.64,,249.0
2016-09-26 21:51:00+00:00,1.01,9.09,4.53,,282.0
2016-09-26 22:51:00+00:00,1.06,8.33,4.19,,270.0
2016-09-26 23:21:00+00:00,1.06,9.09,4.18,,270.0
2016-09-27 00:21:00+00:00,1.03,8.33,4.27,,263.0
2016-09-27 01:21:00+00:00,1.02,9.09,4.25,,270.0
2016-09-27 01:51:00+00:00,1.03,4.17,4.33,,301.0
2016-09-27 02:21:00+00:00,0.96,9.09,4.25,,272.0
2016-09-27 03:21:00+00:00,0.98,8.33,4.27,,266.0
2016-09-27 03:51:00+00:00,1.0,8.33,4.27,,273.0
2016-09-27 04:51:00+00:00,0.97,5.0,4.26,,284.0
2016-09-27 05:51:00+00:00,0.98,7.69,4.27,,267.0
2016-09-27 06:51:00+00:00,0.94,5.0,4.08,,296.0
2016-09-27 07:21:00+00:00,0.97,4.35,4.17,,310.0
2016-09-27 08:51:00+00:00,1.04,4.35,4.19,,322.0
2016-09-27 09:21:00+00:00,1.03,5.0,4.21,,307.0
2016-09-27 09:51:00+00:00,1.05,4.76,4.2,,317.0
2016-09-27 10:51:00+00:00,1.07,5.0,4.27,,315.0
2016-09-27 11:21:00+00:00,1.03,4.76,4.18,,321.0
2016-09-27 11:51:00+00:00,1.01,5.0,4.22,,317.0
2016-09-27 12:21:00+00:00,0.96,4.55,4.4,,332.0
2016-09-27 12:51:00+00:00,1.02,5.26,4.51,,304.0
2016-09-27 13:21:00+00:00,0.94,5.0,4.52,,311.0
2016-09-27 13:51:00+00:00,0.91,4.55,4.48,,324.0
2016-09-27 14:21:00+00:00,0.95,5.26,4.58,,301.0
2016-09-27 14:51:00+00:00,0.95,5.0,4.8,,321.0
2016-09-27 15:21:00+00:00,0.95,5.26,4.81,,304.0
2016-09-27 16:21:00+00:00,0.94,5.26,4.88,,307.0
2016-09-27 16:51:00+00:00,0.91,5.88,4.73,,290.0
2016-09-27 17:21:00+00:00,0.95,5.26,4.87,,307.0
2016-09-27 17:51:00+00:00,0.91,5.56,4.92,,301.0
2016-09-27 18:21:00+00:00,0.89,5.26,4.97,,310.0
2016-09-27 18:51:00+00:00,0.83,5.26,4.78,,308.0
2016-09-27 19:21:00+00:00,0.8,5.26,4.73,,300.0
2016-09-27 19:51:00+00:00,0.83,5.0,4.8,,310.0
2016-09-27 20:21:00+00:00,0.8,11.76,4.86,,279.0
2016-09-27 20:51:00+00:00,0.85,5.0,4.82,,307.0
2016-09-27 21:21:00+00:00,0.88,12.5,4.95,,266.0
2016-09-27 21:51:00+00:00,0.82,11.76,4.91,,260.0
2016-09-27 22:21:00+00:00,0.83,5.0,5.11,,300.0
2016-09-27 22:51:00+00:00,0.79,11.76,4.89,,273.0
2016-09-27 23:21:00+00:00,0.84,11.11,5.11,,272.0
2016-09-27 23:51:00+00:00,0.78,11.11,5.18,,269.0
2016-09-28 00:51:00+00:00,0.85,11.76,4.97,,267.0
2016-09-28 01:51:00+00:00,0.9,12.5,5.33,,279.0
2016-09-28 02:21:00+00:00,0.83,11.76,5.12,,277.0
2016-09-28 02:51:00+00:00,0.82,11.76,5.13,,270.0
2016-09-28 03:21:00+00:00,0.89,11.76,5.2,,270.0
2016-09-28 03:51:00+00:00,0.85,11.76,4.72,,276.0
2016-09-28 04:21:00+00:00,1.0,11.76,5.14,,286.0
2016-09-28 04:51:00+00:00,1.01,11.76,5.19,,265.0
2016-09-28 05:51:00+00:00,1.03,12.5,5.39,,266.0
2016-09-28 06:21:00+00:00,1.03,11.11,5.65,,279.0
2016-09-28 07:21:00+00:00,1.08,11.76,5.76,,274.0
2016-09-28 08:21:00+00:00,1.19,6.67,5.93,,331.0
2016-09-28 09:21:00+00:00,1.26,6.67,5.92,,328.0
2016-09-28 09:51:00+00:00,1.28,6.67,5.98,,324.0
2016-09-28 10:21:00+00:00,1.23,11.11,6.07,,276.0
2016-09-28 10:51:00+00:00,1.24,7.14,6.16,,322.0
2016-09-28 11:51:00+00:00,1.19,7.14,6.18,,318.0
2016-09-28 12:21:00+00:00,1.25,7.14,6.28,,325.0
2016-09-28 12:51:00+00:00,1.25,7.14,6.22,,324.0
2016-09-28 13:21:00+00:00,1.19,6.67,6.03,,322.0
2016-09-28 13:51:00+00:00,1.22,6.67,6.03,,327.0
2016-09-28 14:51:00+00:00,1.22,7.14,6.25,,312.0
2016-09-28 15:21:00+00:00,1.22,7.69,5.93,,315.0
2016-09-28 15:51:00+00:00,1.2,7.14,5.8,,319.0
2016-09-28 16:21:00+00:00,1.15,7.14,5.61,,321.0
2016-09-28 16:51:00+00:00,1.21,7.69,5.65,,317.0
2016-09-28 17:21:00+00:00,1.13,7.69,5.7,,305.0
2016-09-28 17:51:00+00:00,1.13,7.14,5.63,,318.0
2016-09-28 18:21:00+00:00,1.06,11.11,5.48,,272.0
2016-09-28 18:51:00+00:00,1.12,6.67,5.4,,310.0
2016-09-28 19:21:00+00:00,1.11,7.14,5.32,,303.0
2016-09-28 19:51:00+00:00,1.07,6.67,5.17,,303.0
2016-09-28 20:21:00+00:00,1.04,6.25,5.17,,314.0
2016-09-28 20:51:00+00:00,1.12,6.67,5.44,,303.0
2016-09-28 21:51:00+00:00,1.14,7.14,5.3,,300.0
2016-09-28 22:51:00+00:00,1.21,7.14,5.52,,293.0
2016-09-28 23:21:00+00:00,1.2,6.67,5.5,,301.0
2016-09-28 23:51:00+00:00,1.24,8.33,5.64,,284.0
2016-09-29 00:21:00+00:00,1.24,7.69,5.66,,289.0
2016-09-29 00:51:00+00:00,1.16,7.69,5.72,,290.0
2016-09-29 01:51:00+00:00,1.22,7.14,5.93,,293.0
2016-09-29 02:51:00+00:00,1.23,7.69,5.85,,276.0
2016-09-29 03:51:00+00:00,1.39,7.14,6.07,,286.0
2016-09-29 04:51:00+00:00,1.4,8.33,5.67,,279.0
2016-09-29 05:21:00+00:00,1.5,7.14,5.87,,290.0
2016-09-29 05:51:00+00:00,1.52,7.14,6.09,,290.0
2016-09-29 06:51:00+00:00,1.46,7.69,6.08,,291.0
2016-09-29 07:21:00+00:00,1.42,7.14,5.8,,301.0
2016-09-29 07:51:00+00:00,1.46,7.69,5.83,,293.0
2016-09-29 08:51:00+00:00,1.4,7.14,5.74,,291.0
2016-09-29 09:51:00+00:00,1.61,6.25,5.89,,242.0
2016-09-29 10:21:00+00:00,1.73,7.69,6.15,,277.0
2016-09-29 10:51:00+00:00,1.65,7.69,6.27,,273.0
2016-09-29 11:21:00+00:00,1.57,6.67,6.02,,255.0
2016-09-29 11:51:00+00:00,1.72,7.69,6.25,,260.0
2016-09-29 12:51:00+00:00,1.48,7.69,6.15,,260.0
2016-09-29 13:21:00+00:00,1.59,7.69,6.23,,272.0
2016-09-29 13:51:00+00:00,1.51,7.69,6.11,,272.0
2016-09-29 14:51:00+00:00,1.69,8.33,6.3,,245.0
2016-09-29 15:51:00+00:00,1.82,7.14,5.87,,260.0
2016-09-29 16:51:00+00:00,1.94,7.69,5.55,,248.0
2016-09-29 17:21:00+00:00,1.93,7.69,5.56,,258.0
2016-09-29 17:51:00+00:00,1.9,7.69,5.3,,252.0
2016-09-29 18:21:00+00:00,1.96,8.33,5.5,,231.0
2016-09-29 18:51:00+00:00,2.04,7.14,5.46,,249.0
2016-09-29 19:21:00+00:00,2.23,7.69,5.92,,232.0
2016-09-29 20:21:00+00:00,2.0,8.33,5.58,,221.0
2016-09-29 21:21:00+00:00,2.31,8.33,5.98,,227.0
2016-09-29 21:51:00+00:00,2.33,8.33,6.07,,228.0
2016-09-29 22:51:00+00:00,2.24,7.69,6.11,,229.0
2016-09-29 23:21:00+00:00,2.23,8.33,6.08,,235.0
2016-09-29 23:51:00+00:00,2.29,8.33,6.31,,231.0
2016-09-30 00:21:00+00:00,2.26,8.33,6.29,,231.0
2016-09-30 01:21:00+00:00,2.34,9.09,6.76,,238.0
2016-09-30 01:51:00+00:00,2.37,8.33,6.73,,235.0
2016-09-30 02:51:00+00:00,2.18,9.88,6.44,,241.0
2016-09-30 03:21:00+00:00,2.21,9.09,6.66,,237.0
2016-09-30 03:51:00+00:00,2.36,8.33,6.79,,237.0
2016-09-30 04:21:00+00:00,2.35,9.88,6.97,,242.0
2016-09-30 04:51:00+00:00,2.1,9.09,6.62,,235.0
2016-09-30 05:21:00+00:00,2.33,9.09,6.94,,229.0
2016-09-30 05:51:00+00:00,2.37,9.09,6.96,,234.0
2016-09-30 06:21:00+00:00,2.57,9.88,7.18,,229.0
2016-09-30 06:51:00+00:00,2.26,8.33,6.91,,237.0
2016-09-30 07:21:00+00:00,2.48,8.33,7.15,,235.0
2016-09-30 07:51:00+00:00,2.23,9.09,6.85,,234.0
2016-09-30 08:51:00+00:00,2.3,9.88,6.93,,237.0
2016-09-30 09:21:00+00:00,2.18,9.88,6.92,,231.0
2016-09-30 09:51:00+00:00,2.2,10.53,6.9,,231.0
2016-09-30 10:51:00+00:00,2.2,10.53,7.05,,235.0
2016-09-30 11:21:00+00:00,2.01,11.11,6.83,,220.0
2016-09-30 12:51:00+00:00,1.9,10.53,6.95,,244.0
2016-09-30 13:21:00+00:00,1.92,11.11,7.07,,225.0
2016-09-30 13:51:00+00:00,1.81,9.88,6.94,,225.0
2016-09-30 14:21:00+00:00,1.88,9.88,7.08,,224.0
2016-09-30 14:51:00+00:00,1.75,10.53,6.79,,231.0
2016-09-30 15:21:00+00:00,1.77,11.11,7.22,,227.0
2016-09-30 15:51:00+00:00,1.87,9.88,7.31,,234.0
2016-09-30 16:51:00+00:00,1.75,10.53,7.04,,227.0
2016-09-30 17:21:00+00:00,1.84,10.53,7.33,,234.0
2016-09-30 17:51:00+00:00,1.81,9.09,7.0,,235.0
2016-09-30 18:21:00+00:00,1.71,9.88,6.82,,242.0
2016-09-30 18:51:00+00:00,1.76,9.88,6.73,,245.0
2016-09-30 19:21:00+00:00,1.73,9.88,6.78,,235.0
2016-09-30 19:51:00+00:00,1.66,10.53,6.7,,244.0
2016-09-30 20:21:00+00:00,1.85,9.88,6.94,,238.0
2016-09-30 20:51:00+00:00,1.77,9.88,6.51,,232.0
2016-09-30 21:21:00+00:00,1.95,9.88,6.96,,239.0
2016-09-30 21:51:00+00:00,1.7,9.88,6.46,,241.0
2016-09-30 22:51:00+00:00,1.58,7.69,6.25,,238.0
2016-09-30 23:21:00+00:00,1.76,9.88,6.77,,239.0
2016-09-30 23:51:00+00:00,1.64,9.88,6.38,,222.0
2016-10-01 00:21:00+00:00,1.7,11.11,6.73,,234.0
2016-10-01 00:51:00+00:00,1.65,9.88,6.71,,241.0
2016-10-01 01:51:00+00:00,1.59,10.53,6.52,,235.0
2016-10-01 02:51:00+00:00,1.62,9.88,6.59,,235.0
2016-10-01 03:21:00+00:00,1.75,10.53,6.71,,245.0
2016-10-01 04:51:00+00:00,1.67,9.88,6.92,,237.0
2016-10-01 05:51:00+00:00,1.73,9.88,6.94,,232.0
2016-10-01 06:51:00+00:00,1.64,9.88,6.51,,242.0
2016-10-01 07:21:00+00:00,1.55,11.11,6.26,,232.0
2016-10-01 07:51:00+00:00,1.56,9.88,6.49,,235.0
2016-10-01 08:21:00+00:00,1.63,10.53,6.59,,234.0
2016-10-01 09:21:00+00:00,1.66,9.88,6.47,,239.0
2016-10-01 09:51:00+00:00,1.6,9.88,6.43,,228.0
2016-10-01 10:21:00+00:00,1.53,9.09,6.31,,238.0
2016-10-01 11:51:00+00:00,1.55,9.88,6.34,,246.0
2016-10-01 12:51:00+00:00,1.44,9.88,6.28,,227.0
2016-10-01 13:21:00+00:00,1.41,9.88,6.09,,232.0
2016-10-01 13:51:00+00:00,1.52,9.88,6.25,,239.0
2016-10-01 14:21:00+00:00,1.47,10.53,6.22,,222.0
2016-10-01 15:51:00+00:00,1.45,10.53,6.59,,245.0
2016-10-01 16:21:00+00:00,1.31,10.53,6.47,,239.0
2016-10-01 16:51:00+00:00,1.41,9.88,6.76,,238.0
