date_time,sea_surface_wave_significant_height (m),sea_surface_wave_peak_period (s),sea_surface_wave_mean_period (s),sea_water_temperature (c),sea_surface_wave_to_direction (degree)
2016-09-24 15:50:00+00:00,1.3,10.81,7.62,,275.0
2016-09-24 16:50:00+00:00,1.28,10.81,7.61,,292.0
2016-09-24 17:50:00+00:00,1.27,10.0,7.29,,283.0
2016-09-24 18:50:00+00:00,1.24,10.0,6.97,,292.0
2016-09-24 19:50:00+00:00,1.28,9.09,6.88,,287.0
2016-09-24 20:50:00+00:00,1.26,10.0,7.19,,288.0
2016-09-24 21:50:00+00:00,1.18,10.0,6.76,,299.0
2016-09-24 22:50:00+00:00,1.31,10.81,7.41,,294.0
2016-09-24 23:50:00+00:00,1.26,11.43,7.46,,282.0
2016-09-25 00:50:00+00:00,1.34,11.43,7.96,,291.0
2016-09-25 01:50:00+00:00,1.2,10.81,7.69,,291.0
2016-09-25 02:50:00+00:00,1.33,11.43,8.29,,287.0
2016-09-25 03:50:00+00:00,1.29,10.81,8.26,,281.0
2016-09-25 04:50:00+00:00,1.32,10.0,8.43,,268.0
2016-09-25 05:50:00+00:00,1.25,11.43,8.22,,276.0
2016-09-25 06:50:00+00:00,1.1,10.81,7.74,,282.0
2016-09-25 07:50:00+00:00,1.17,10.0,7.97,,278.0
2016-09-25 08:50:00+00:00,1.09,10.81,7.98,,283.0
2016-09-25 09:50:00+00:00,1.09,10.0,7.81,,277.0
2016-09-25 10:50:00+00:00,1.08,10.0,7.62,,279.0
2016-09-25 11:50:00+00:00,1.01,10.81,7.4,,277.0
2016-09-25 12:50:00+00:00,1.17,10.0,7.67,,264.0
2016-09-25 13:50:00+00:00,1.09,10.0,7.18,,274.0
2016-09-25 14:50:00+00:00,1.08,10.0,6.67,,278.0
2016-09-25 15:50:00+00:00,1.04,10.0,6.01,,266.0
2016-09-25 16:50:00+00:00,1.13,10.0,5.81,,273.0
2016-09-25 17:50:00+00:00,1.17,10.0,5.75,,277.0
2016-09-25 18:50:00+00:00,1.13,9.09,5.64,,277.0
2016-09-25 19:50:00+00:00,1.03,9.09,5.52,,276.0
2016-09-25 20:50:00+00:00,1.06,10.0,5.62,,270.0
2016-09-25 21:50:00+00:00,1.0,9.09,5.46,,274.0
2016-09-25 22:50:00+00:00,1.06,10.0,5.61,,256.0
2016-09-25 23:50:00+00:00,0.91,7.69,4.93,,243.0
2016-09-26 00:50:00+00:00,0.97,10.0,4.7,,261.0
2016-09-26 01:50:00+00:00,1.02,9.09,4.83,,270.0
2016-09-26 02:50:00+00:00,1.02,9.09,4.87,,266.0
2016-09-26 03:50:00+00:00,1.09,9.09,4.74,,266.0
2016-09-26 04:50:00+00:00,1.2,5.26,4.94,,199.0
2016-09-26 05:50:00+00:00,1.19,10.0,4.92,,249.0
2016-09-26 06:50:00+00:00,1.37,8.33,5.49,,231.0
2016-09-26 07:50:00+00:00,1.5,7.69,5.82,,205.0
2016-09-26 08:50:00+00:00,1.3,8.33,5.71,,221.0
2016-09-26 09:50:00+00:00,1.35,9.09,5.97,,239.0
2016-09-26 10:50:00+00:00,1.3,7.69,5.78,,211.0
