date_time,sea_surface_wave_significant_height (m),sea_surface_wave_peak_period (s),sea_surface_wave_mean_period (s),sea_water_temperature (c),sea_surface_wave_to_direction (degree)
2016-09-24 15:00:00+00:00,0.4,7.7,,,218.0
2016-09-24 16:00:00+00:00,0.5,9.1,,,219.0
2016-09-24 17:00:00+00:00,0.5,7.1,,,241.0
2016-09-24 18:00:00+00:00,0.5,7.7,,,248.0
2016-09-24 19:00:00+00:00,0.5,6.7,,,250.0
2016-09-24 20:00:00+00:00,0.5,6.7,,,235.0
2016-09-24 21:00:00+00:00,0.4,5.6,,,240.0
2016-09-24 22:00:00+00:00,0.5,7.1,,,236.0
2016-09-24 23:00:00+00:00,0.5,7.7,,,234.0
2016-09-25 00:00:00+00:00,0.5,6.2,,,226.0
2016-09-25 01:00:00+00:00,0.5,7.1,,,246.0
2016-09-25 02:00:00+00:00,0.5,9.1,,,248.0
2016-09-25 03:00:00+00:00,0.4,7.1,,,246.0
2016-09-25 04:00:00+00:00,0.5,5.3,,,234.0
2016-09-25 05:00:00+00:00,0.5,9.1,,,239.0
2016-09-25 06:00:00+00:00,0.4,5.9,,,240.0
2016-09-25 07:00:00+00:00,0.5,8.3,,,234.0
2016-09-25 08:00:00+00:00,0.5,8.3,,,220.0
2016-09-25 09:00:00+00:00,0.4,7.7,,,210.0
2016-09-25 10:00:00+00:00,0.5,8.3,,,205.0
2016-09-25 11:00:00+00:00,0.9,10.8,,,262.0
2016-09-25 12:00:00+00:00,0.6,7.7,,,262.0
2016-09-25 13:00:00+00:00,0.5,9.1,,,260.0
2016-09-25 14:00:00+00:00,0.6,7.7,,,203.0
2016-09-25 15:00:00+00:00,0.7,11.4,,,203.0
2016-09-25 16:00:00+00:00,0.7,9.1,,,198.0
2016-09-25 17:00:00+00:00,0.7,10.8,,,190.0
2016-09-25 18:00:00+00:00,0.8,10.8,,,189.0
2016-09-25 19:00:00+00:00,0.8,10.0,,,203.0
2016-09-25 20:00:00+00:00,0.9,10.0,,,219.0
2016-09-25 21:00:00+00:00,0.9,10.0,,,261.0
2016-09-25 22:00:00+00:00,1.0,10.0,,,268.0
2016-09-25 23:00:00+00:00,0.8,10.0,,,253.0
2016-09-26 00:00:00+00:00,0.9,10.0,,,208.0
2016-09-26 01:00:00+00:00,0.8,9.1,,,185.0
2016-09-26 02:00:00+00:00,0.9,8.3,,,187.0
2016-09-26 03:00:00+00:00,0.9,10.0,,,188.0
2016-09-26 04:00:00+00:00,0.9,9.1,,,219.0
2016-09-26 05:00:00+00:00,0.7,9.1,,,212.0
2016-09-26 06:00:00+00:00,0.9,10.0,,,211.0
2016-09-26 07:00:00+00:00,1.4,6.2,,,198.0
2016-09-26 08:00:00+00:00,0.8,9.1,,,228.0
2016-09-26 09:00:00+00:00,0.8,9.1,,,227.0
2016-09-26 11:00:00+00:00,0.7,8.3,,,177.0
2016-09-26 12:00:00+00:00,0.7,7.7,,,176.0
2016-09-26 13:00:00+00:00,0.8,9.1,,,180.0
2016-09-26 14:00:00+00:00,0.7,8.3,,,180.0
2016-09-26 15:00:00+00:00,0.7,9.1,,,185.0
2016-09-26 16:00:00+00:00,0.7,8.3,,,185.0
2016-09-26 17:00:00+00:00,0.6,8.3,,,188.0
2016-09-26 18:00:00+00:00,0.6,8.3,,,186.0
2016-09-26 19:00:00+00:00,0.7,9.1,,,185.0
2016-09-26 20:00:00+00:00,0.8,8.3,,,183.0
2016-09-26 21:00:00+00:00,0.7,8.3,,,213.0
2016-09-26 22:00:00+00:00,0.7,7.7,,,211.0
2016-09-26 23:00:00+00:00,0.8,8.3,,,212.0
2016-09-27 00:00:00+00:00,0.8,8.3,,,187.0
2016-09-27 01:00:00+00:00,0.8,8.3,,,191.0
2016-09-27 02:00:00+00:00,0.8,7.7,,,193.0
2016-09-27 03:00:00+00:00,0.9,7.1,,,193.0
2016-09-27 04:00:00+00:00,0.9,8.3,,,198.0
2016-09-27 05:00:00+00:00,0.8,9.1,,,202.0
2016-09-27 07:00:00+00:00,0.7,8.3,,,185.0
2016-09-27 08:00:00+00:00,0.8,9.1,,,189.0
2016-09-27 10:00:00+00:00,0.9,9.1,,,187.0
2016-09-27 11:00:00+00:00,0.8,9.1,,,252.0
2016-09-27 12:00:00+00:00,0.8,9.1,,,234.0
2016-09-27 13:00:00+00:00,0.8,4.5,,,254.0
2016-09-27 14:00:00+00:00,0.8,4.5,,,231.0
2016-09-27 15:00:00+00:00,0.9,4.5,,,250.0
2016-09-27 16:00:00+00:00,1.0,8.3,,,239.0
2016-09-27 17:00:00+00:00,1.0,4.8,,,243.0
2016-09-27 18:00:00+00:00,1.0,5.0,,,244.0
2016-09-27 19:00:00+00:00,1.0,4.5,,,260.0
2016-09-27 20:00:00+00:00,1.0,8.3,,,270.0
2016-09-27 21:00:00+00:00,1.0,3.8,,,277.0
2016-09-27 22:00:00+00:00,0.9,5.0,,,278.0
2016-09-27 23:00:00+00:00,0.9,5.6,,,267.0
2016-09-28 01:00:00+00:00,0.9,4.8,,,264.0
2016-09-28 02:00:00+00:00,1.0,4.0,,,270.0
2016-09-28 03:00:00+00:00,0.8,4.0,,,273.0
2016-09-28 04:00:00+00:00,0.8,5.0,,,273.0
2016-09-28 05:00:00+00:00,0.9,5.0,,,269.0
2016-09-28 06:00:00+00:00,2.8,10.0,,,270.0
2016-09-28 07:00:00+00:00,2.3,8.3,,,274.0
2016-09-28 09:00:00+00:00,1.0,5.3,,,253.0
2016-09-28 10:00:00+00:00,1.0,5.3,,,249.0
2016-09-28 11:00:00+00:00,1.1,5.9,,,249.0
2016-09-28 13:00:00+00:00,1.2,6.7,,,250.0
2016-09-28 14:00:00+00:00,1.2,6.2,,,249.0
2016-09-28 15:00:00+00:00,1.3,6.2,,,254.0
2016-09-28 16:00:00+00:00,1.3,6.2,,,257.0
2016-09-28 17:00:00+00:00,1.3,5.9,,,261.0
2016-09-28 18:00:00+00:00,1.2,5.9,,,260.0
2016-09-28 19:00:00+00:00,1.3,7.1,,,255.0
2016-09-28 20:00:00+00:00,1.2,6.7,,,245.0
2016-09-28 21:00:00+00:00,1.4,6.7,,,242.0
2016-09-28 22:00:00+00:00,1.4,6.2,,,246.0
2016-09-28 23:00:00+00:00,1.5,5.6,,,252.0
2016-09-29 00:00:00+00:00,3.7,9.1,,,258.0
2016-09-29 01:00:00+00:00,1.6,6.2,,,259.0
2016-09-29 02:00:00+00:00,1.6,6.2,,,267.0
2016-09-29 03:00:00+00:00,1.7,5.9,,,268.0
