date_time,sea_surface_wave_significant_height (m),sea_surface_wave_peak_period (s),sea_surface_wave_mean_period (s),sea_water_temperature (c),sea_surface_wave_to_direction (degree)
2016-09-24 16:21:00+00:00,0.69,11.11,8.64,,287.0
2016-09-24 16:51:00+00:00,0.62,11.11,7.81,,291.0
2016-09-24 17:51:00+00:00,0.62,10.53,7.39,,289.0
2016-09-24 18:21:00+00:00,0.67,10.53,7.35,,279.0
2016-09-24 18:51:00+00:00,0.72,11.11,7.13,,288.0
2016-09-24 19:51:00+00:00,0.64,11.11,5.55,,284.0
2016-09-24 20:21:00+00:00,0.65,10.53,4.87,,284.0
2016-09-24 20:51:00+00:00,0.68,11.11,4.95,,292.0
2016-09-24 21:21:00+00:00,0.73,11.11,5.21,,285.0
2016-09-24 22:21:00+00:00,0.68,11.11,5.34,,287.0
2016-09-24 23:21:00+00:00,0.63,10.53,5.62,,287.0
2016-09-24 23:51:00+00:00,0.59,11.11,4.82,,291.0
2016-09-25 00:51:00+00:00,0.61,11.11,5.44,,285.0
2016-09-25 01:21:00+00:00,0.57,11.11,5.5,,296.0
2016-09-25 01:51:00+00:00,0.62,11.11,6.49,,289.0
2016-09-25 02:51:00+00:00,0.61,9.88,6.13,,285.0
2016-09-25 03:21:00+00:00,0.6,11.11,6.43,,282.0
2016-09-25 03:51:00+00:00,0.54,10.53,5.94,,274.0
2016-09-25 04:21:00+00:00,0.49,11.11,5.86,,281.0
2016-09-25 04:51:00+00:00,0.47,10.53,5.95,,285.0
2016-09-25 05:21:00+00:00,0.43,9.88,5.63,,277.0
2016-09-25 05:51:00+00:00,0.51,10.53,6.46,,285.0
2016-09-25 06:21:00+00:00,0.46,11.11,6.44,,278.0
2016-09-25 07:21:00+00:00,0.45,9.88,6.25,,281.0
2016-09-25 07:51:00+00:00,0.47,10.53,6.06,,277.0
2016-09-25 08:21:00+00:00,0.47,11.11,5.93,,284.0
2016-09-25 08:51:00+00:00,0.48,11.11,6.09,,278.0
2016-09-25 09:21:00+00:00,0.5,11.11,5.89,,295.0
2016-09-25 09:51:00+00:00,0.52,11.11,5.73,,287.0
2016-09-25 10:21:00+00:00,0.52,10.53,4.95,,285.0
2016-09-25 10:51:00+00:00,0.52,10.53,4.77,,282.0
2016-09-25 11:51:00+00:00,0.67,10.53,5.59,,295.0
2016-09-25 12:21:00+00:00,0.65,11.11,5.67,,294.0
2016-09-25 13:21:00+00:00,0.59,10.53,6.46,,288.0
2016-09-25 13:51:00+00:00,0.53,9.88,6.15,,288.0
2016-09-25 14:51:00+00:00,0.45,10.53,6.16,,284.0
2016-09-25 15:21:00+00:00,0.46,11.11,5.96,,277.0
2016-09-25 15:51:00+00:00,0.51,9.88,5.79,,278.0
2016-09-25 16:21:00+00:00,0.52,10.53,5.43,,282.0
2016-09-25 16:51:00+00:00,0.52,9.88,5.2,,288.0
2016-09-25 17:21:00+00:00,0.54,10.53,5.45,,277.0
2016-09-25 17:51:00+00:00,0.56,9.88,5.68,,282.0
2016-09-25 18:21:00+00:00,0.56,9.88,5.66,,275.0
2016-09-25 19:21:00+00:00,0.59,10.53,6.07,,285.0
2016-09-25 19:51:00+00:00,0.56,10.53,5.71,,282.0
2016-09-25 20:51:00+00:00,0.55,10.53,5.65,,270.0
2016-09-25 21:21:00+00:00,0.58,9.88,5.5,,279.0
2016-09-25 21:51:00+00:00,0.57,10.53,5.54,,282.0
2016-09-25 22:21:00+00:00,0.55,9.88,5.43,,275.0
2016-09-25 22:51:00+00:00,0.59,10.53,5.62,,277.0
2016-09-25 23:51:00+00:00,0.53,9.88,5.19,,284.0
2016-09-26 00:21:00+00:00,0.52,11.11,5.68,,274.0
2016-09-26 00:51:00+00:00,0.5,10.53,5.6,,277.0
2016-09-26 01:51:00+00:00,0.55,9.88,6.31,,281.0
2016-09-26 02:21:00+00:00,0.49,9.88,6.22,,284.0
2016-09-26 02:51:00+00:00,0.47,9.88,6.26,,285.0
2016-09-26 03:51:00+00:00,0.43,10.53,6.06,,271.0
2016-09-26 04:21:00+00:00,0.44,9.88,6.12,,279.0
2016-09-26 04:51:00+00:00,0.45,9.88,6.2,,274.0
2016-09-26 05:21:00+00:00,0.46,9.88,6.44,,287.0
2016-09-26 05:51:00+00:00,0.42,9.09,5.86,,277.0
2016-09-26 07:51:00+00:00,0.47,9.88,4.88,,265.0
2016-09-26 08:21:00+00:00,0.51,9.88,4.97,,265.0
2016-09-26 08:51:00+00:00,0.5,9.88,4.93,,284.0
2016-09-26 10:51:00+00:00,0.44,10.53,5.94,,272.0
2016-09-26 11:21:00+00:00,0.47,10.53,6.08,,271.0
2016-09-26 11:51:00+00:00,0.46,9.88,5.91,,279.0
2016-09-26 12:51:00+00:00,0.47,9.88,6.09,,265.0
2016-09-26 13:21:00+00:00,0.45,9.09,6.32,,277.0
2016-09-26 13:51:00+00:00,0.46,9.09,6.55,,284.0
2016-09-26 14:51:00+00:00,0.45,9.09,6.49,,275.0
2016-09-26 15:21:00+00:00,0.43,9.09,6.02,,284.0
2016-09-26 15:51:00+00:00,0.51,9.88,6.47,,281.0
2016-09-26 16:21:00+00:00,0.46,9.09,6.1,,287.0
2016-09-26 16:51:00+00:00,0.48,9.09,6.61,,282.0
2016-09-26 17:21:00+00:00,0.44,9.09,6.25,,275.0
2016-09-26 17:51:00+00:00,0.42,9.09,5.78,,278.0
2016-09-26 18:21:00+00:00,0.45,9.09,6.35,,281.0
2016-09-26 19:21:00+00:00,0.48,9.09,6.23,,285.0
2016-09-26 19:51:00+00:00,0.5,9.09,6.42,,281.0
2016-09-26 20:21:00+00:00,0.49,9.09,6.47,,285.0
2016-09-26 20:51:00+00:00,0.48,9.09,6.23,,288.0
2016-09-26 21:21:00+00:00,0.49,9.09,5.65,,278.0
2016-09-26 21:51:00+00:00,0.48,9.88,4.81,,274.0
2016-09-26 22:51:00+00:00,0.49,9.09,5.23,,279.0
2016-09-26 23:21:00+00:00,0.47,9.88,5.28,,288.0
2016-09-27 00:21:00+00:00,0.45,9.09,5.51,,281.0
2016-09-27 01:21:00+00:00,0.41,9.88,5.39,,267.0
2016-09-27 01:51:00+00:00,0.42,9.88,5.46,,295.0
2016-09-27 02:21:00+00:00,0.43,9.88,5.3,,278.0
2016-09-27 03:21:00+00:00,0.43,9.88,4.3,,287.0
2016-09-27 03:51:00+00:00,0.42,9.88,4.84,,288.0
2016-09-27 04:51:00+00:00,0.41,9.09,5.37,,272.0
2016-09-27 05:51:00+00:00,0.43,9.88,6.15,,288.0
2016-09-27 06:51:00+00:00,0.46,9.09,4.91,,284.0
2016-09-27 07:21:00+00:00,0.45,9.09,4.7,,278.0
2016-09-27 08:51:00+00:00,0.44,8.33,6.76,,271.0
2016-09-27 09:21:00+00:00,0.44,9.09,7.13,,270.0
2016-09-27 09:51:00+00:00,0.43,9.09,7.35,,275.0
2016-09-27 10:51:00+00:00,0.42,9.09,7.05,,272.0
2016-09-27 11:21:00+00:00,0.42,9.88,7.07,,279.0
2016-09-27 11:51:00+00:00,0.37,9.09,6.61,,268.0
2016-09-27 12:21:00+00:00,0.42,9.09,7.56,,272.0
2016-09-27 12:51:00+00:00,0.39,8.33,7.03,,275.0
2016-09-27 13:21:00+00:00,0.39,9.09,7.36,,279.0
2016-09-27 13:51:00+00:00,0.39,9.88,6.97,,279.0
2016-09-27 14:21:00+00:00,0.43,9.88,7.32,,285.0
2016-09-27 14:51:00+00:00,0.4,9.09,6.97,,284.0
2016-09-27 16:21:00+00:00,0.39,9.09,6.82,,275.0
2016-09-27 16:51:00+00:00,0.39,9.09,6.88,,281.0
2016-09-27 17:21:00+00:00,0.43,9.09,7.06,,277.0
2016-09-27 17:51:00+00:00,0.38,9.09,6.56,,279.0
2016-09-27 18:21:00+00:00,0.45,9.88,7.15,,278.0
2016-09-27 18:51:00+00:00,0.44,9.09,6.82,,278.0
2016-09-27 19:21:00+00:00,0.45,9.09,6.61,,275.0
2016-09-27 19:51:00+00:00,0.44,9.88,6.08,,275.0
2016-09-27 20:21:00+00:00,0.47,9.88,6.39,,272.0
2016-09-27 20:51:00+00:00,0.48,9.09,5.88,,268.0
2016-09-27 21:21:00+00:00,0.49,9.09,6.12,,274.0
2016-09-27 21:51:00+00:00,0.47,9.09,5.74,,274.0
2016-09-27 22:21:00+00:00,0.53,9.09,5.04,,264.0
2016-09-27 22:51:00+00:00,0.55,9.09,4.27,,270.0
2016-09-27 23:21:00+00:00,0.59,9.09,3.8,,278.0
2016-09-27 23:51:00+00:00,0.71,9.09,3.6,,275.0
2016-09-28 00:51:00+00:00,0.88,3.85,3.55,,4.0
2016-09-28 01:51:00+00:00,0.7,3.85,3.72,,355.0
2016-09-28 02:21:00+00:00,0.67,12.5,4.03,,288.0
2016-09-28 02:51:00+00:00,0.56,12.5,4.14,,285.0
2016-09-28 03:21:00+00:00,0.56,12.5,4.09,,298.0
2016-09-28 03:51:00+00:00,0.54,12.5,3.89,,301.0
2016-09-28 04:21:00+00:00,0.53,8.33,4.12,,265.0
2016-09-28 04:51:00+00:00,0.49,12.5,4.3,,285.0
2016-09-28 05:51:00+00:00,0.48,11.11,4.69,,284.0
2016-09-28 06:21:00+00:00,0.47,11.76,4.45,,288.0
2016-09-28 07:21:00+00:00,0.49,11.76,4.7,,287.0
2016-09-28 08:21:00+00:00,0.53,11.76,4.8,,288.0
2016-09-28 09:21:00+00:00,0.49,11.76,4.45,,272.0
2016-09-28 09:51:00+00:00,0.53,11.76,4.71,,277.0
2016-09-28 10:21:00+00:00,0.48,11.76,4.57,,274.0
2016-09-28 10:51:00+00:00,0.49,12.5,4.82,,279.0
2016-09-28 11:51:00+00:00,0.5,12.5,5.53,,288.0
2016-09-28 12:21:00+00:00,0.45,11.11,5.05,,284.0
2016-09-28 12:51:00+00:00,0.49,11.76,5.74,,287.0
2016-09-28 13:21:00+00:00,0.45,12.5,5.74,,287.0
2016-09-28 13:51:00+00:00,0.46,11.76,5.88,,282.0
2016-09-28 14:51:00+00:00,0.45,11.76,6.44,,292.0
2016-09-28 15:21:00+00:00,0.41,11.76,6.0,,289.0
2016-09-28 15:51:00+00:00,0.43,11.76,6.24,,284.0
2016-09-28 16:21:00+00:00,0.42,12.5,6.23,,279.0
2016-09-28 16:51:00+00:00,0.41,12.5,6.57,,284.0
2016-09-28 17:21:00+00:00,0.48,11.76,7.12,,289.0
2016-09-28 17:51:00+00:00,0.44,11.11,6.67,,285.0
2016-09-28 18:21:00+00:00,0.47,11.76,7.08,,289.0
2016-09-28 18:51:00+00:00,0.46,10.53,6.74,,287.0
2016-09-28 19:21:00+00:00,0.46,12.5,6.49,,281.0
2016-09-28 19:51:00+00:00,0.43,12.5,5.71,,282.0
2016-09-28 20:21:00+00:00,0.47,10.53,4.96,,288.0
2016-09-28 20:51:00+00:00,0.48,12.5,4.45,,277.0
2016-09-28 21:51:00+00:00,0.53,12.5,4.01,,275.0
2016-09-28 22:51:00+00:00,0.54,10.53,3.84,,284.0
2016-09-28 23:21:00+00:00,0.55,10.53,3.92,,291.0
2016-09-28 23:51:00+00:00,0.62,12.5,3.6,,274.0
2016-09-29 00:21:00+00:00,0.62,11.76,3.95,,277.0
2016-09-29 00:51:00+00:00,0.54,12.5,4.0,,285.0
2016-09-29 01:51:00+00:00,0.53,10.53,5.29,,287.0
2016-09-29 02:51:00+00:00,0.55,11.76,4.4,,292.0
2016-09-29 03:51:00+00:00,0.49,12.5,4.81,,287.0
2016-09-29 04:51:00+00:00,0.46,11.76,4.25,,277.0
2016-09-29 05:21:00+00:00,0.49,11.76,4.07,,281.0
2016-09-29 05:51:00+00:00,0.49,11.76,4.07,,285.0
2016-09-29 06:51:00+00:00,0.48,11.11,4.69,,287.0
2016-09-29 07:21:00+00:00,0.5,11.11,4.95,,292.0
2016-09-29 07:51:00+00:00,0.46,10.53,4.73,,292.0
2016-09-29 08:51:00+00:00,0.51,11.11,5.11,,287.0
2016-09-29 09:51:00+00:00,0.45,11.11,5.33,,292.0
2016-09-29 10:21:00+00:00,0.46,11.11,5.55,,289.0
