date_time,sea_surface_wave_significant_height (m),sea_surface_wave_peak_period (s),sea_surface_wave_mean_period (s),sea_water_temperature (c),sea_surface_wave_to_direction (degree)
2016-09-24 15:00:00+00:00,0.45,5.8,,,
2016-09-24 16:00:00+00:00,0.55,6.3,,,
2016-09-24 17:00:00+00:00,0.51,5.8,,,
2016-09-24 18:00:00+00:00,0.64,3.5,,,
2016-09-24 19:00:00+00:00,0.65,3.9,,,
2016-09-24 20:00:00+00:00,0.65,3.6,,,
2016-09-24 21:00:00+00:00,0.63,3.1,,,
2016-09-24 22:00:00+00:00,0.78,3.4,,,
2016-09-24 23:00:00+00:00,0.9,3.6,,,
2016-09-25 00:00:00+00:00,0.96,3.6,,,
2016-09-25 01:00:00+00:00,0.97,3.8,,,
2016-09-25 02:00:00+00:00,0.96,3.9,,,
2016-09-25 03:00:00+00:00,0.93,3.7,,,
2016-09-25 04:00:00+00:00,0.95,3.8,,,
2016-09-25 05:00:00+00:00,0.89,3.7,,,
2016-09-25 06:00:00+00:00,0.83,3.6,,,
2016-09-25 07:00:00+00:00,0.82,3.5,,,
2016-09-25 08:00:00+00:00,0.85,3.4,,,
2016-09-25 09:00:00+00:00,0.82,3.6,,,
2016-09-25 10:00:00+00:00,0.78,3.6,,,
2016-09-25 11:00:00+00:00,0.77,3.7,,,
2016-09-25 12:00:00+00:00,0.76,3.8,,,
2016-09-25 13:00:00+00:00,0.71,3.8,,,
2016-09-25 14:00:00+00:00,0.72,3.9,,,
2016-09-25 15:00:00+00:00,0.78,4.4,,,
2016-09-25 16:00:00+00:00,0.76,5.1,,,
2016-09-25 17:00:00+00:00,0.73,4.8,,,
2016-09-25 18:00:00+00:00,0.7,4.4,,,
2016-09-25 19:00:00+00:00,0.7,4.1,,,
2016-09-25 20:00:00+00:00,0.72,4.0,,,
2016-09-25 21:00:00+00:00,0.64,4.1,,,
2016-09-25 22:00:00+00:00,0.63,4.2,,,
2016-09-25 23:00:00+00:00,0.53,4.0,,,
