date_time,sea_surface_wave_significant_height (m),sea_surface_wave_peak_period (s),sea_surface_wave_mean_period (s),sea_water_temperature (c),sea_surface_wave_to_direction (degree)
2016-09-24 15:00:00+00:00,1.13,10.53,6.79,,289.0
2016-09-24 16:30:00+00:00,1.16,9.88,7.24,,282.0
2016-09-24 17:00:00+00:00,1.11,10.53,7.33,,279.0
2016-09-24 18:00:00+00:00,1.1,9.88,7.48,,290.0
2016-09-24 18:30:00+00:00,1.13,10.53,7.84,,286.0
2016-09-24 19:00:00+00:00,1.23,9.88,8.03,,286.0
2016-09-24 20:00:00+00:00,1.23,11.11,8.08,,286.0
2016-09-24 20:30:00+00:00,1.21,10.53,8.19,,287.0
2016-09-24 21:00:00+00:00,1.2,11.76,8.42,,284.0
2016-09-24 21:30:00+00:00,1.26,11.11,8.66,,291.0
2016-09-24 22:30:00+00:00,1.19,11.11,8.14,,284.0
2016-09-24 23:30:00+00:00,1.31,11.76,7.05,,290.0
2016-09-25 00:00:00+00:00,1.3,11.11,6.7,,297.0
2016-09-25 01:00:00+00:00,1.47,11.76,6.51,,294.0
2016-09-25 01:30:00+00:00,1.45,10.53,6.45,,289.0
2016-09-25 02:00:00+00:00,1.57,11.11,6.07,,291.0
2016-09-25 03:00:00+00:00,1.61,10.53,5.66,,293.0
2016-09-25 03:30:00+00:00,1.49,11.11,5.13,,282.0
2016-09-25 04:00:00+00:00,1.57,11.11,5.32,,297.0
2016-09-25 04:30:00+00:00,1.52,10.53,5.01,,274.0
2016-09-25 05:00:00+00:00,1.57,11.76,5.06,,277.0
2016-09-25 05:30:00+00:00,1.64,11.76,5.2,,291.0
2016-09-25 06:00:00+00:00,1.65,11.11,5.01,,293.0
2016-09-25 06:30:00+00:00,1.73,11.11,5.33,,293.0
2016-09-25 07:30:00+00:00,1.71,10.53,5.3,,284.0
2016-09-25 08:00:00+00:00,1.71,10.53,5.45,,289.0
2016-09-25 08:30:00+00:00,1.67,10.53,5.28,,282.0
2016-09-25 09:00:00+00:00,1.54,10.53,5.16,,282.0
2016-09-25 09:30:00+00:00,1.64,11.11,5.39,,293.0
2016-09-25 10:00:00+00:00,1.47,9.88,4.9,,260.0
2016-09-25 10:30:00+00:00,1.64,9.88,5.21,,291.0
2016-09-25 11:00:00+00:00,1.66,9.88,5.15,,283.0
2016-09-25 12:00:00+00:00,1.67,9.88,5.05,,282.0
2016-09-25 12:30:00+00:00,1.69,7.14,5.07,,224.0
2016-09-25 13:00:00+00:00,1.7,5.56,5.08,,210.0
2016-09-25 13:30:00+00:00,1.64,9.09,5.09,,282.0
2016-09-25 14:00:00+00:00,1.55,8.33,5.28,,282.0
2016-09-25 15:00:00+00:00,1.51,8.33,5.1,,259.0
2016-09-25 15:30:00+00:00,1.56,5.88,5.22,,217.0
2016-09-25 16:00:00+00:00,1.54,7.69,5.11,,252.0
2016-09-25 16:30:00+00:00,1.56,8.33,5.34,,256.0
2016-09-25 17:00:00+00:00,1.49,9.09,5.13,,262.0
2016-09-25 17:30:00+00:00,1.41,8.33,5.05,,249.0
2016-09-25 18:00:00+00:00,1.4,8.33,5.09,,249.0
2016-09-25 18:30:00+00:00,1.35,9.09,4.87,,267.0
2016-09-25 19:30:00+00:00,1.35,7.69,4.95,,235.0
2016-09-25 20:00:00+00:00,1.44,9.88,5.03,,256.0
2016-09-25 21:00:00+00:00,1.33,8.33,4.9,,249.0
2016-09-25 21:30:00+00:00,1.43,9.88,5.08,,265.0
2016-09-25 22:00:00+00:00,1.39,9.09,5.07,,253.0
2016-09-25 22:30:00+00:00,1.42,9.88,5.35,,262.0
2016-09-25 23:00:00+00:00,1.31,10.53,5.21,,270.0
2016-09-26 00:00:00+00:00,1.33,10.53,5.22,,265.0
2016-09-26 00:30:00+00:00,1.3,7.69,5.39,,244.0
2016-09-26 02:00:00+00:00,1.26,9.88,5.2,,270.0
2016-09-26 02:30:00+00:00,1.26,9.09,5.3,,263.0
2016-09-26 03:00:00+00:00,1.2,9.88,5.31,,260.0
2016-09-26 04:00:00+00:00,1.17,9.88,5.32,,255.0
2016-09-26 04:30:00+00:00,1.12,9.88,5.25,,259.0
2016-09-26 05:00:00+00:00,1.12,9.09,5.35,,267.0
