date_time,wind_from_direction (degree),wind_speed (m/s),wind_speed_of_gust (m/s),upward_air_velocity (m/s)
2018-08-26 12:08:00+00:00,50.0,4.0,5.0,
2018-08-26 13:08:00+00:00,50.0,5.0,6.0,
2018-08-26 14:08:00+00:00,50.0,4.0,5.0,
2018-08-26 15:08:00+00:00,60.0,3.0,4.0,
2018-08-26 16:08:00+00:00,60.0,3.0,4.0,
2018-08-26 17:08:00+00:00,100.0,3.0,4.0,
2018-08-26 18:08:00+00:00,110.0,5.0,6.0,
2018-08-26 19:08:00+00:00,120.0,5.0,6.0,
2018-08-26 20:08:00+00:00,120.0,6.0,7.0,
2018-08-26 21:08:00+00:00,130.0,6.0,8.0,
2018-08-26 22:08:00+00:00,140.0,7.0,9.0,
2018-08-26 23:08:00+00:00,150.0,6.0,7.0,
2018-08-27 00:08:00+00:00,150.0,5.0,6.0,
2018-08-27 01:08:00+00:00,180.0,4.0,5.0,
2018-08-27 02:08:00+00:00,190.0,4.0,5.0,
2018-08-27 03:08:00+00:00,190.0,4.0,5.0,
2018-08-27 04:08:00+00:00,170.0,4.0,6.0,
2018-08-27 05:08:00+00:00,200.0,3.0,4.0,
2018-08-27 06:08:00+00:00,210.0,2.0,3.0,
2018-08-27 07:08:00+00:00,200.0,2.0,3.0,
2018-08-27 08:08:00+00:00,210.0,1.0,2.0,
2018-08-27 09:08:00+00:00,180.0,1.0,2.0,
2018-08-27 10:08:00+00:00,170.0,1.0,1.0,
2018-08-27 11:08:00+00:00,260.0,1.0,2.0,
2018-08-27 12:08:00+00:00,320.0,3.0,4.0,
2018-08-27 13:08:00+00:00,310.0,4.0,6.0,
2018-08-27 14:08:00+00:00,30.0,1.0,2.0,
2018-08-27 15:08:00+00:00,90.0,1.0,2.0,
2018-08-27 16:08:00+00:00,130.0,1.0,2.0,
2018-08-27 17:08:00+00:00,120.0,1.0,2.0,
2018-08-27 18:08:00+00:00,120.0,2.0,3.0,
2018-08-27 19:08:00+00:00,140.0,4.0,5.0,
2018-08-27 20:08:00+00:00,150.0,4.0,5.0,
2018-08-27 21:08:00+00:00,140.0,4.0,5.0,
2018-08-27 22:08:00+00:00,160.0,3.0,4.0,
2018-08-27 23:08:00+00:00,160.0,4.0,5.0,
2018-08-28 00:08:00+00:00,160.0,4.0,5.0,
2018-08-28 01:08:00+00:00,180.0,4.0,5.0,
2018-08-28 02:08:00+00:00,190.0,4.0,6.0,
2018-08-28 03:08:00+00:00,190.0,4.0,5.0,
2018-08-28 04:08:00+00:00,200.0,3.0,4.0,
2018-08-28 05:08:00+00:00,200.0,4.0,5.0,
2018-08-28 06:08:00+00:00,200.0,4.0,5.0,
2018-08-28 07:08:00+00:00,190.0,5.0,6.0,
2018-08-28 08:08:00+00:00,210.0,4.0,5.0,
2018-08-28 09:08:00+00:00,210.0,2.0,3.0,
2018-08-28 10:08:00+00:00,240.0,2.0,3.0,
2018-08-28 11:08:00+00:00,200.0,1.0,2.0,
2018-08-28 12:08:00+00:00,270.0,2.0,3.0,
2018-08-28 13:08:00+00:00,270.0,1.0,2.0,
2018-08-28 14:08:00+00:00,60.0,1.0,2.0,
2018-08-28 15:08:00+00:00,210.0,2.0,3.0,
2018-08-28 16:08:00+00:00,140.0,3.0,4.0,
2018-08-28 17:08:00+00:00,150.0,5.0,6.0,
2018-08-28 18:08:00+00:00,160.0,5.0,6.0,
2018-08-28 19:08:00+00:00,160.0,6.0,8.0,
2018-08-28 20:08:00+00:00,170.0,7.0,8.0,
2018-08-28 21:08:00+00:00,170.0,6.0,8.0,
2018-08-28 22:08:00+00:00,180.0,5.0,7.0,
2018-08-28 23:08:00+00:00,180.0,5.0,7.0,
2018-08-29 00:08:00+00:00,180.0,5.0,6.0,
2018-08-29 01:08:00+00:00,170.0,3.0,4.0,
2018-08-29 02:08:00+00:00,140.0,5.0,5.0,
2018-08-29 03:08:00+00:00,170.0,6.0,8.0,
2018-08-29 04:08:00+00:00,180.0,7.0,8.0,
2018-08-29 05:08:00+00:00,190.0,6.0,8.0,
2018-08-29 06:08:00+00:00,200.0,5.0,6.0,
2018-08-29 07:08:00+00:00,210.0,5.0,7.0,
2018-08-29 08:08:00+00:00,220.0,3.0,4.0,
2018-08-29 09:08:00+00:00,270.0,4.0,5.0,
2018-08-29 10:08:00+00:00,310.0,3.0,5.0,
2018-08-29 11:08:00+00:00,340.0,3.0,5.0,
