date_time,sea_surface_wave_significant_height (m),sea_surface_wave_peak_period (s),sea_surface_wave_mean_period (s),sea_water_temperature (c),sea_surface_wave_to_direction (degree)
2018-08-26 17:00:00+00:00,1.2,6.3,,,292.0
2018-08-26 19:00:00+00:00,1.3,6.1,,,294.0
2018-08-26 23:00:00+00:00,1.0,6.3,,,294.0
2018-08-27 01:00:00+00:00,1.0,6.1,,,292.0
2018-08-27 03:00:00+00:00,1.0,6.3,,,298.0
2018-08-27 05:00:00+00:00,1.0,5.9,,,298.0
2018-08-27 09:00:00+00:00,1.0,6.1,,,304.0
2018-08-27 11:00:00+00:00,1.0,6.5,,,306.0
2018-08-27 13:00:00+00:00,0.9,6.1,,,300.0
2018-08-27 15:00:00+00:00,1.0,6.1,,,294.0
2018-08-27 16:00:00+00:00,0.9,6.7,,,292.0
2018-08-27 18:00:00+00:00,1.1,6.5,,,292.0
2018-08-27 19:00:00+00:00,1.1,6.1,,,294.0
2018-08-27 20:00:00+00:00,1.2,5.6,,,296.0
2018-08-27 22:00:00+00:00,1.1,5.9,,,292.0
2018-08-28 01:00:00+00:00,0.9,5.4,,,294.0
2018-08-28 04:00:00+00:00,0.8,5.9,,,294.0
2018-08-28 06:00:00+00:00,0.9,5.6,,,294.0
2018-08-28 09:00:00+00:00,1.1,5.7,,,294.0
2018-08-28 11:00:00+00:00,1.0,6.1,,,296.0
2018-08-28 12:00:00+00:00,1.0,5.7,,,290.0
2018-08-28 15:00:00+00:00,1.0,5.4,,,290.0
2018-08-28 19:00:00+00:00,1.0,5.6,,,294.0
2018-08-28 22:00:00+00:00,1.0,5.4,,,294.0
2018-08-28 23:00:00+00:00,1.0,5.6,,,296.0
2018-08-29 00:00:00+00:00,0.9,6.1,,,290.0
2018-08-29 01:00:00+00:00,0.8,4.8,,,288.0
2018-08-29 02:00:00+00:00,0.9,6.1,,,290.0
2018-08-29 03:00:00+00:00,0.8,6.1,,,290.0
2018-08-29 04:00:00+00:00,0.8,5.1,,,290.0
2018-08-29 06:00:00+00:00,0.8,5.9,,,286.0
2018-08-29 09:00:00+00:00,0.9,5.9,,,290.0
2018-08-29 10:00:00+00:00,1.0,6.1,,,286.0
2018-08-29 15:00:00+00:00,1.1,6.3,,,288.0
2018-08-29 16:00:00+00:00,1.1,6.5,,,288.0
2018-08-29 18:00:00+00:00,1.4,6.9,,,288.0
