date_time,sea_surface_wave_significant_height (m),sea_surface_wave_peak_period (s),sea_surface_wave_mean_period (s),sea_water_temperature (c),sea_surface_wave_to_direction (degree)
2018-08-26 12:00:00+00:00,0.53,6.25,4.45,,303.0
2018-08-26 14:30:00+00:00,0.52,6.25,3.99,,293.0
2018-08-26 16:00:00+00:00,0.52,7.69,4.58,,307.0
2018-08-26 16:30:00+00:00,0.5,6.67,4.52,,307.0
2018-08-26 18:00:00+00:00,0.46,7.69,4.93,,312.0
2018-08-26 20:30:00+00:00,0.52,6.25,3.87,,306.0
2018-08-26 21:00:00+00:00,0.55,7.69,3.59,,305.0
2018-08-27 00:00:00+00:00,0.62,7.14,3.57,,305.0
2018-08-27 00:30:00+00:00,0.57,6.25,3.81,,305.0
2018-08-27 01:00:00+00:00,0.54,7.14,4.12,,300.0
2018-08-27 03:00:00+00:00,0.49,7.69,4.47,,312.0
2018-08-27 03:30:00+00:00,0.48,6.67,4.51,,309.0
2018-08-27 04:00:00+00:00,0.47,7.14,4.47,,309.0
2018-08-27 04:30:00+00:00,0.47,7.14,4.59,,307.0
2018-08-27 05:00:00+00:00,0.49,7.69,4.7,,307.0
2018-08-27 06:00:00+00:00,0.5,7.14,4.84,,316.0
2018-08-27 07:30:00+00:00,0.46,7.14,5.03,,316.0
2018-08-27 08:30:00+00:00,0.47,7.14,5.13,,317.0
2018-08-27 09:00:00+00:00,0.48,6.25,5.16,,314.0
2018-08-27 09:30:00+00:00,0.48,6.25,5.12,,312.0
2018-08-27 10:00:00+00:00,0.47,6.25,5.14,,320.0
2018-08-27 10:30:00+00:00,0.48,5.88,5.22,,310.0
2018-08-27 11:30:00+00:00,0.5,6.67,5.41,,310.0
2018-08-27 13:30:00+00:00,0.49,6.67,5.38,,309.0
2018-08-27 14:00:00+00:00,0.47,6.25,5.47,,313.0
2018-08-27 14:30:00+00:00,0.46,6.25,5.52,,313.0
2018-08-27 15:00:00+00:00,0.44,6.67,5.46,,307.0
2018-08-27 16:00:00+00:00,0.44,7.14,5.5,,305.0
2018-08-27 17:00:00+00:00,0.44,7.69,5.67,,305.0
2018-08-27 18:30:00+00:00,0.39,7.69,5.6,,312.0
2018-08-27 20:00:00+00:00,0.45,6.67,5.96,,317.0
2018-08-27 20:30:00+00:00,0.4,7.14,5.42,,312.0
2018-08-27 21:00:00+00:00,0.43,7.14,5.5,,314.0
