date_time,sea_surface_wave_significant_height (m),sea_surface_wave_peak_period (s),sea_surface_wave_mean_period (s),sea_water_temperature (c),sea_surface_wave_to_direction (degree)
2018-08-26 12:00:00+00:00,0.54,5.56,5.35,,291.0
2018-08-26 14:30:00+00:00,0.57,7.69,5.1,,296.0
2018-08-26 16:00:00+00:00,0.59,10.53,4.59,,291.0
2018-08-26 16:30:00+00:00,0.55,8.33,4.59,,293.0
2018-08-26 18:00:00+00:00,0.55,7.14,4.8,,309.0
2018-08-26 19:30:00+00:00,0.56,6.67,5.23,,306.0
2018-08-26 20:30:00+00:00,0.52,7.14,5.16,,299.0
2018-08-26 21:00:00+00:00,0.51,6.67,5.49,,307.0
2018-08-27 00:00:00+00:00,0.54,7.69,5.24,,303.0
2018-08-27 00:30:00+00:00,0.53,7.14,5.22,,306.0
2018-08-27 01:00:00+00:00,0.55,7.69,5.46,,286.0
2018-08-27 03:00:00+00:00,0.52,7.14,5.77,,306.0
2018-08-27 03:30:00+00:00,0.5,6.67,5.73,,314.0
2018-08-27 04:00:00+00:00,0.55,7.14,6.16,,314.0
2018-08-27 04:30:00+00:00,0.55,6.67,5.92,,309.0
2018-08-27 05:00:00+00:00,0.54,6.67,5.83,,314.0
2018-08-27 06:00:00+00:00,0.56,6.67,5.75,,310.0
2018-08-27 07:30:00+00:00,0.58,7.69,5.48,,286.0
2018-08-27 08:30:00+00:00,0.55,7.14,5.19,,305.0
2018-08-27 09:00:00+00:00,0.57,7.14,5.39,,298.0
2018-08-27 09:30:00+00:00,0.57,6.25,5.5,,300.0
2018-08-27 10:00:00+00:00,0.56,7.69,5.65,,295.0
2018-08-27 10:30:00+00:00,0.52,7.14,5.67,,303.0
2018-08-27 11:30:00+00:00,0.51,6.67,5.43,,310.0
2018-08-27 13:30:00+00:00,0.52,6.67,5.65,,302.0
2018-08-27 14:00:00+00:00,0.51,6.67,5.79,,303.0
2018-08-27 14:30:00+00:00,0.49,7.69,5.64,,292.0
2018-08-27 15:00:00+00:00,0.5,7.14,5.96,,300.0
2018-08-27 16:00:00+00:00,0.52,7.14,6.15,,314.0
2018-08-27 17:00:00+00:00,0.5,8.33,6.11,,291.0
