date_time,sea_surface_wave_significant_height (m),sea_surface_wave_peak_period (s),sea_surface_wave_mean_period (s),sea_water_temperature (c),sea_surface_wave_to_direction (degree)
2018-08-26 12:18:00+00:00,0.72,7.14,4.97,,252.0
2018-08-26 12:48:00+00:00,0.73,7.69,5.09,,255.0
2018-08-26 13:18:00+00:00,0.68,6.67,5.09,,251.0
2018-08-26 13:48:00+00:00,0.67,6.67,5.37,,263.0
2018-08-26 14:18:00+00:00,0.69,5.88,5.21,,260.0
2018-08-26 14:48:00+00:00,0.66,7.14,5.21,,258.0
2018-08-26 15:18:00+00:00,0.66,7.14,5.3,,248.0
2018-08-26 21:46:00+00:00,0.57,6.67,5.22,,269.0
2018-08-26 22:16:00+00:00,0.58,8.33,5.26,,253.0
2018-08-26 22:46:00+00:00,0.57,7.69,5.19,,260.0
2018-08-26 23:16:00+00:00,0.6,6.67,4.96,,274.0
2018-08-26 23:46:00+00:00,0.57,8.33,4.77,,265.0
2018-08-27 00:16:00+00:00,0.6,7.14,4.74,,276.0
2018-08-27 00:46:00+00:00,0.57,7.69,4.67,,256.0
2018-08-27 01:16:00+00:00,0.58,5.88,4.7,,279.0
2018-08-27 01:46:00+00:00,0.61,7.14,4.73,,273.0
2018-08-27 02:16:00+00:00,0.62,6.25,4.63,,273.0
2018-08-27 02:46:00+00:00,0.58,6.25,4.57,,286.0
2018-08-27 03:16:00+00:00,0.61,6.67,4.8,,274.0
2018-08-27 03:46:00+00:00,0.57,5.88,4.7,,272.0
2018-08-27 04:16:00+00:00,0.58,6.67,4.78,,279.0
2018-08-27 04:46:00+00:00,0.57,7.14,5.22,,274.0
2018-08-27 05:16:00+00:00,0.53,6.25,5.38,,273.0
2018-08-27 05:46:00+00:00,0.53,5.56,5.55,,277.0
2018-08-27 06:16:00+00:00,0.57,5.88,5.58,,265.0
2018-08-27 06:46:00+00:00,0.57,7.14,5.73,,290.0
2018-08-27 07:16:00+00:00,0.55,5.88,5.47,,270.0
2018-08-27 07:46:00+00:00,0.54,6.67,5.15,,297.0
2018-08-27 08:16:00+00:00,0.55,5.88,5.06,,260.0
2018-08-27 08:46:00+00:00,0.54,6.25,5.09,,291.0
2018-08-27 09:16:00+00:00,0.57,6.67,5.2,,301.0
2018-08-27 09:46:00+00:00,0.57,7.14,4.99,,293.0
2018-08-27 10:16:00+00:00,0.56,7.69,4.7,,284.0
2018-08-27 10:46:00+00:00,0.53,6.67,4.75,,290.0
2018-08-27 11:16:00+00:00,0.54,6.25,4.75,,294.0
2018-08-27 11:46:00+00:00,0.53,6.67,4.57,,303.0
2018-08-27 12:16:00+00:00,0.56,7.69,4.44,,282.0
2018-08-27 12:46:00+00:00,0.53,5.88,4.46,,293.0
2018-08-27 13:16:00+00:00,0.51,7.69,4.59,,277.0
2018-08-27 13:46:00+00:00,0.48,7.69,4.25,,297.0
2018-08-27 14:16:00+00:00,0.49,8.33,4.75,,276.0
2018-08-27 14:46:00+00:00,0.51,7.69,4.88,,300.0
2018-08-27 15:16:00+00:00,0.46,7.14,4.8,,310.0
2018-08-27 15:46:00+00:00,0.43,6.67,4.94,,307.0
2018-08-27 16:16:00+00:00,0.44,7.14,5.29,,310.0
2018-08-27 16:46:00+00:00,0.47,7.14,5.4,,297.0
2018-08-27 17:16:00+00:00,0.45,7.69,5.03,,293.0
2018-08-27 17:46:00+00:00,0.49,7.69,4.89,,294.0
2018-08-27 18:16:00+00:00,0.48,6.67,4.96,,305.0
2018-08-27 18:46:00+00:00,0.48,7.14,5.02,,296.0
2018-08-27 19:16:00+00:00,0.46,7.69,4.88,,297.0
2018-08-27 19:46:00+00:00,0.49,7.14,4.87,,300.0
2018-08-27 20:16:00+00:00,0.47,7.14,4.7,,312.0
2018-08-27 20:46:00+00:00,0.5,6.67,4.59,,312.0
2018-08-27 21:16:00+00:00,0.53,7.14,4.29,,310.0
2018-08-27 21:46:00+00:00,0.58,8.33,4.19,,291.0
2018-08-27 22:16:00+00:00,0.55,7.69,4.1,,298.0
2018-08-27 22:46:00+00:00,0.6,6.67,3.99,,314.0
2018-08-27 23:16:00+00:00,0.59,7.69,3.86,,291.0
2018-08-27 23:46:00+00:00,0.61,8.33,3.72,,284.0
2018-08-28 00:16:00+00:00,0.61,7.69,3.69,,300.0
2018-08-28 00:46:00+00:00,0.61,7.69,3.88,,297.0
2018-08-28 01:16:00+00:00,0.59,7.69,3.85,,301.0
2018-08-28 01:46:00+00:00,0.57,7.69,3.99,,296.0
2018-08-28 02:16:00+00:00,0.55,7.69,4.29,,303.0
2018-08-28 02:46:00+00:00,0.52,7.69,4.3,,319.0
2018-08-28 03:16:00+00:00,0.54,7.69,4.5,,304.0
2018-08-28 03:46:00+00:00,0.49,7.69,4.12,,314.0
2018-08-28 04:16:00+00:00,0.53,7.69,4.49,,297.0
2018-08-28 04:46:00+00:00,0.51,7.69,4.39,,290.0
2018-08-28 05:16:00+00:00,0.48,7.69,4.51,,303.0
2018-08-28 05:46:00+00:00,0.47,7.69,4.39,,314.0
2018-08-28 06:16:00+00:00,0.53,7.69,4.95,,308.0
2018-08-28 06:46:00+00:00,0.52,7.14,5.01,,310.0
2018-08-28 07:16:00+00:00,0.51,7.14,5.08,,318.0
2018-08-28 07:46:00+00:00,0.53,6.67,5.24,,319.0
2018-08-28 08:16:00+00:00,0.48,7.14,4.88,,300.0
2018-08-28 08:46:00+00:00,0.53,7.14,5.25,,310.0
2018-08-28 09:16:00+00:00,0.51,7.14,5.17,,307.0
2018-08-28 09:46:00+00:00,0.52,6.67,5.12,,304.0
2018-08-28 10:16:00+00:00,0.51,7.14,4.53,,305.0
2018-08-28 10:46:00+00:00,0.48,7.14,4.4,,311.0
2018-08-28 11:16:00+00:00,0.54,6.67,4.48,,322.0
2018-08-28 11:46:00+00:00,0.51,7.14,4.14,,312.0
2018-08-28 14:46:00+00:00,0.49,7.14,4.52,,314.0
2018-08-28 15:16:00+00:00,0.47,6.67,4.72,,332.0
2018-08-28 15:46:00+00:00,0.44,7.69,4.79,,311.0
2018-08-28 16:16:00+00:00,0.41,7.14,5.04,,314.0
2018-08-28 16:46:00+00:00,0.45,7.14,5.37,,310.0
2018-08-28 17:16:00+00:00,0.41,6.67,5.32,,324.0
2018-08-28 17:46:00+00:00,0.41,7.14,5.22,,312.0
2018-08-28 18:16:00+00:00,0.41,6.67,5.33,,319.0
2018-08-28 18:46:00+00:00,0.41,6.67,4.74,,322.0
2018-08-28 19:16:00+00:00,0.49,7.14,4.5,,311.0
2018-08-28 19:46:00+00:00,0.5,7.14,4.21,,315.0
2018-08-28 20:16:00+00:00,0.51,6.25,4.1,,321.0
2018-08-28 20:46:00+00:00,0.52,6.67,4.05,,305.0
2018-08-28 21:16:00+00:00,0.51,7.14,3.91,,298.0
2018-08-28 21:46:00+00:00,0.57,6.67,3.65,,308.0
2018-08-28 22:16:00+00:00,0.58,6.67,3.55,,311.0
2018-08-28 22:46:00+00:00,0.57,6.67,3.6,,297.0
2018-08-28 23:16:00+00:00,0.58,6.67,3.66,,304.0
2018-08-28 23:46:00+00:00,0.56,6.67,3.62,,301.0
2018-08-29 00:16:00+00:00,0.58,6.67,3.41,,293.0
2018-08-29 00:46:00+00:00,0.63,7.14,3.7,,300.0
2018-08-29 01:16:00+00:00,0.62,6.67,3.65,,301.0
2018-08-29 01:46:00+00:00,0.59,6.25,3.43,,319.0
2018-08-29 02:16:00+00:00,0.59,6.67,3.36,,303.0
2018-08-29 02:46:00+00:00,0.58,6.25,3.35,,305.0
2018-08-29 03:16:00+00:00,0.57,7.14,3.65,,293.0
2018-08-29 03:46:00+00:00,0.58,7.14,3.63,,303.0
2018-08-29 04:16:00+00:00,0.56,6.67,3.86,,301.0
2018-08-29 05:16:00+00:00,0.53,6.25,3.92,,304.0
2018-08-29 05:46:00+00:00,0.53,6.67,3.84,,310.0
2018-08-29 06:16:00+00:00,0.53,6.67,3.72,,310.0
2018-08-29 06:46:00+00:00,0.54,6.67,3.9,,305.0
2018-08-29 07:16:00+00:00,0.53,6.67,3.76,,304.0
2018-08-29 07:46:00+00:00,0.59,6.67,3.5,,308.0
2018-08-29 08:16:00+00:00,0.59,6.67,3.52,,305.0
2018-08-29 08:46:00+00:00,0.62,2.94,3.39,,37.0
2018-08-29 09:16:00+00:00,0.65,2.7,3.57,,62.0
2018-08-29 09:46:00+00:00,0.63,5.88,3.61,,311.0
2018-08-29 10:16:00+00:00,0.64,5.88,3.67,,308.0
2018-08-29 10:46:00+00:00,0.6,5.88,3.62,,305.0
2018-08-29 11:16:00+00:00,0.57,6.67,3.72,,298.0
2018-08-29 11:46:00+00:00,0.56,6.25,3.81,,307.0
2018-08-29 12:16:00+00:00,0.54,6.67,3.94,,310.0
2018-08-29 12:46:00+00:00,0.56,6.25,3.94,,319.0
2018-08-29 13:16:00+00:00,0.52,5.88,3.77,,322.0
2018-08-29 13:46:00+00:00,0.54,5.88,3.82,,318.0
2018-08-29 14:16:00+00:00,0.54,5.88,3.95,,322.0
2018-08-29 14:46:00+00:00,0.51,7.69,3.96,,303.0
2018-08-29 15:16:00+00:00,0.52,7.69,3.92,,290.0
2018-08-29 15:46:00+00:00,0.49,9.09,4.05,,280.0
2018-08-29 16:16:00+00:00,0.51,6.67,3.96,,318.0
2018-08-29 16:46:00+00:00,0.52,7.14,3.77,,300.0
2018-08-29 17:16:00+00:00,0.51,6.67,3.65,,317.0
2018-08-29 17:46:00+00:00,0.54,7.14,3.7,,314.0
2018-08-29 18:16:00+00:00,0.54,6.25,3.58,,329.0
2018-08-29 18:46:00+00:00,0.53,6.67,3.61,,319.0
2018-08-29 19:16:00+00:00,0.53,6.67,3.66,,325.0
2018-08-29 19:46:00+00:00,0.55,6.67,3.5,,329.0
2018-08-29 20:16:00+00:00,0.62,8.33,3.35,,283.0
2018-08-29 20:46:00+00:00,0.62,6.25,3.39,,317.0
2018-08-29 21:16:00+00:00,0.62,7.14,3.38,,305.0
2018-08-29 21:46:00+00:00,0.63,7.69,3.35,,305.0
2018-08-29 22:16:00+00:00,0.63,7.69,3.36,,303.0
2018-08-29 22:46:00+00:00,0.67,3.33,3.28,,357.0
2018-08-29 23:16:00+00:00,0.68,8.33,3.35,,319.0
2018-08-29 23:46:00+00:00,0.68,3.33,3.33,,4.0
2018-08-30 00:16:00+00:00,0.7,7.14,3.34,,317.0
2018-08-30 00:46:00+00:00,0.67,3.23,3.36,,17.0
2018-08-30 01:16:00+00:00,0.68,7.69,3.48,,328.0
