date_time,sea_surface_wave_significant_height (m),sea_surface_wave_peak_period (s),sea_surface_wave_mean_period (s),sea_water_temperature (c),sea_surface_wave_to_direction (degree)
2018-08-28 22:00:00+00:00,0.41,6.67,3.74,,296.0
2018-08-28 22:30:00+00:00,0.38,7.14,4.15,,291.0
2018-08-28 23:00:00+00:00,0.36,6.67,4.4,,298.0
2018-08-28 23:30:00+00:00,0.36,6.67,4.3,,297.0
2018-08-29 00:00:00+00:00,0.37,6.67,4.35,,296.0
2018-08-29 00:30:00+00:00,0.37,7.14,4.15,,297.0
2018-08-29 01:00:00+00:00,0.41,6.67,4.02,,305.0
2018-08-29 01:30:00+00:00,0.43,7.14,3.75,,301.0
2018-08-29 02:00:00+00:00,0.42,6.67,3.47,,301.0
2018-08-29 02:30:00+00:00,0.43,7.14,3.67,,304.0
2018-08-29 03:00:00+00:00,0.47,6.67,3.73,,303.0
2018-08-29 03:30:00+00:00,0.44,6.67,3.77,,301.0
2018-08-29 04:00:00+00:00,0.41,7.14,3.7,,297.0
2018-08-29 04:30:00+00:00,0.41,6.67,3.87,,297.0
2018-08-29 05:00:00+00:00,0.38,7.14,4.0,,304.0
2018-08-29 05:30:00+00:00,0.34,6.67,4.34,,304.0
2018-08-29 06:00:00+00:00,0.35,7.14,4.67,,296.0
2018-08-29 06:30:00+00:00,0.33,6.67,4.09,,303.0
2018-08-29 07:00:00+00:00,0.37,7.69,4.21,,294.0
2018-08-29 07:30:00+00:00,0.35,7.14,3.82,,296.0
2018-08-29 08:00:00+00:00,0.39,6.67,3.38,,298.0
2018-08-29 09:00:00+00:00,0.39,6.67,3.4,,303.0
2018-08-29 09:30:00+00:00,0.38,7.14,3.7,,294.0
2018-08-29 10:00:00+00:00,0.36,7.14,3.68,,301.0
2018-08-29 10:30:00+00:00,0.38,7.14,3.59,,297.0
2018-08-29 11:00:00+00:00,0.35,6.67,4.04,,301.0
2018-08-29 11:30:00+00:00,0.36,12.5,4.16,,284.0
2018-08-29 12:00:00+00:00,0.38,6.25,4.16,,304.0
2018-08-29 12:30:00+00:00,0.36,6.67,3.99,,304.0
2018-08-29 13:00:00+00:00,0.38,6.25,4.03,,305.0
2018-08-29 13:30:00+00:00,0.38,5.88,3.86,,307.0
2018-08-29 14:00:00+00:00,0.35,6.25,3.58,,303.0
2018-08-29 14:30:00+00:00,0.34,13.33,3.93,,315.0
2018-08-29 15:00:00+00:00,0.36,12.5,3.59,,273.0
2018-08-29 15:30:00+00:00,0.35,5.88,3.39,,312.0
2018-08-29 16:00:00+00:00,0.34,6.25,3.63,,310.0
2018-08-29 16:30:00+00:00,0.33,6.25,3.93,,307.0
2018-08-29 17:00:00+00:00,0.31,11.76,4.7,,304.0
2018-08-29 17:30:00+00:00,0.29,6.67,5.18,,305.0
2018-08-29 18:00:00+00:00,0.29,12.5,5.92,,293.0
2018-08-29 18:30:00+00:00,0.28,6.67,6.08,,308.0
2018-08-29 19:00:00+00:00,0.28,9.09,6.25,,284.0
2018-08-29 19:30:00+00:00,0.28,9.09,6.23,,279.0
2018-08-29 20:00:00+00:00,0.28,11.76,6.5,,267.0
2018-08-29 20:30:00+00:00,0.3,8.33,6.7,,284.0
2018-08-29 21:00:00+00:00,0.31,8.33,6.4,,280.0
2018-08-29 21:30:00+00:00,0.32,8.33,5.83,,283.0
2018-08-29 22:00:00+00:00,0.41,8.33,4.1,,289.0
2018-08-29 22:30:00+00:00,0.5,3.33,3.64,,332.0
2018-08-29 23:00:00+00:00,0.52,8.33,3.68,,286.0
2018-08-29 23:30:00+00:00,0.54,8.33,3.68,,280.0
2018-08-30 00:00:00+00:00,0.53,3.45,3.59,,325.0
2018-08-30 00:30:00+00:00,0.53,7.69,3.62,,291.0
2018-08-30 01:00:00+00:00,0.54,7.69,3.66,,287.0
2018-08-30 01:30:00+00:00,0.53,7.69,3.61,,283.0
2018-08-30 02:00:00+00:00,0.52,8.33,3.62,,282.0
2018-08-30 02:30:00+00:00,0.48,7.69,3.44,,282.0
2018-08-30 03:00:00+00:00,0.48,7.69,3.54,,290.0
2018-08-30 03:30:00+00:00,0.47,8.33,3.36,,286.0
2018-08-30 04:00:00+00:00,0.49,7.69,3.32,,291.0
2018-08-30 04:30:00+00:00,0.52,7.14,3.14,,305.0
2018-08-30 05:00:00+00:00,0.5,8.33,3.15,,289.0
2018-08-30 05:30:00+00:00,0.47,7.69,3.29,,298.0
2018-08-30 06:00:00+00:00,0.49,7.69,3.05,,297.0
2018-08-30 06:30:00+00:00,0.48,7.14,3.38,,294.0
2018-08-30 07:00:00+00:00,0.4,7.14,3.43,,298.0
2018-08-30 07:30:00+00:00,0.39,7.14,3.76,,297.0
2018-08-30 08:00:00+00:00,0.39,7.69,3.65,,296.0
2018-08-30 08:30:00+00:00,0.38,7.14,3.39,,297.0
2018-08-30 09:00:00+00:00,0.37,7.69,4.1,,291.0
2018-08-30 09:30:00+00:00,0.35,6.67,4.25,,301.0
2018-08-30 10:00:00+00:00,0.35,7.14,3.87,,298.0
2018-08-30 10:30:00+00:00,0.36,6.67,4.37,,297.0
2018-08-30 11:00:00+00:00,0.35,6.67,4.03,,298.0
2018-08-30 11:30:00+00:00,0.36,6.25,3.79,,303.0
2018-08-30 12:00:00+00:00,0.37,7.14,3.75,,301.0
2018-08-30 12:30:00+00:00,0.38,6.67,3.46,,301.0
2018-08-30 13:00:00+00:00,0.4,6.67,3.51,,311.0
2018-08-30 13:30:00+00:00,0.38,6.67,3.87,,310.0
2018-08-30 14:00:00+00:00,0.38,6.67,3.82,,297.0
2018-08-30 14:30:00+00:00,0.37,6.25,4.18,,307.0
2018-08-30 15:00:00+00:00,0.38,7.14,3.41,,310.0
2018-08-30 15:30:00+00:00,0.36,7.14,4.39,,308.0
2018-08-30 16:00:00+00:00,0.33,7.14,5.09,,301.0
2018-08-30 16:30:00+00:00,0.33,8.33,4.86,,289.0
2018-08-30 17:00:00+00:00,0.32,7.69,4.85,,297.0
2018-08-30 17:30:00+00:00,0.35,5.26,4.96,,321.0
2018-08-30 18:00:00+00:00,0.35,4.76,4.9,,322.0
2018-08-30 18:30:00+00:00,0.34,7.69,4.85,,301.0
2018-08-30 19:00:00+00:00,0.33,11.76,4.93,,283.0
2018-08-30 19:30:00+00:00,0.33,7.14,4.87,,304.0
2018-08-30 20:00:00+00:00,0.32,7.14,5.03,,303.0
2018-08-30 20:30:00+00:00,0.31,4.35,4.76,,324.0
2018-08-30 21:00:00+00:00,0.32,7.14,4.97,,300.0
2018-08-30 21:30:00+00:00,0.31,7.14,4.81,,301.0
2018-08-30 22:00:00+00:00,0.33,11.76,3.82,,298.0
2018-08-30 22:30:00+00:00,0.35,7.14,3.72,,310.0
2018-08-30 23:00:00+00:00,0.35,7.14,3.71,,304.0
2018-08-30 23:30:00+00:00,0.38,6.67,3.77,,300.0
2018-08-31 00:00:00+00:00,0.36,7.14,3.83,,303.0
2018-08-31 00:30:00+00:00,0.35,13.33,3.92,,289.0
2018-08-31 01:00:00+00:00,0.36,7.14,4.31,,301.0
2018-08-31 01:30:00+00:00,0.36,7.14,4.31,,300.0
2018-08-31 02:00:00+00:00,0.35,6.25,4.28,,308.0
2018-08-31 02:30:00+00:00,0.36,6.67,4.45,,301.0
2018-08-31 03:00:00+00:00,0.36,13.33,4.36,,290.0
2018-08-31 03:30:00+00:00,0.36,6.67,4.12,,301.0
2018-08-31 04:00:00+00:00,0.35,7.69,4.12,,301.0
2018-08-31 04:30:00+00:00,0.35,7.14,4.29,,308.0
2018-08-31 05:00:00+00:00,0.33,7.69,4.17,,296.0
2018-08-31 05:30:00+00:00,0.33,6.67,4.78,,300.0
2018-08-31 06:00:00+00:00,0.31,7.14,4.84,,298.0
2018-08-31 06:30:00+00:00,0.32,7.14,5.28,,300.0
2018-08-31 07:00:00+00:00,0.32,7.14,5.55,,307.0
2018-08-31 07:30:00+00:00,0.29,7.14,5.14,,304.0
2018-08-31 08:00:00+00:00,0.33,7.14,4.67,,311.0
2018-08-31 08:30:00+00:00,0.33,9.09,4.12,,291.0
2018-08-31 09:00:00+00:00,0.4,4.17,4.03,,193.0
2018-08-31 09:30:00+00:00,0.53,4.17,3.74,,190.0
2018-08-31 10:00:00+00:00,0.51,3.85,3.71,,196.0
2018-08-31 10:30:00+00:00,0.46,3.45,3.81,,196.0
2018-08-31 11:00:00+00:00,0.41,3.33,3.83,,197.0
2018-08-31 11:30:00+00:00,0.4,7.14,4.14,,312.0
2018-08-31 12:00:00+00:00,0.38,7.14,4.29,,303.0
2018-08-31 12:30:00+00:00,0.38,7.14,4.19,,311.0
2018-08-31 13:00:00+00:00,0.39,12.5,4.33,,298.0
2018-08-31 13:30:00+00:00,0.37,12.5,4.45,,297.0
2018-08-31 14:00:00+00:00,0.38,11.11,4.67,,298.0
2018-08-31 14:30:00+00:00,0.37,13.33,4.73,,286.0
2018-08-31 15:00:00+00:00,0.37,8.33,4.86,,293.0
2018-08-31 15:30:00+00:00,0.37,13.33,5.05,,305.0
2018-08-31 16:00:00+00:00,0.36,8.33,5.11,,291.0
2018-08-31 16:30:00+00:00,0.35,13.33,4.83,,310.0
2018-08-31 17:00:00+00:00,0.34,7.69,4.96,,298.0
2018-08-31 17:30:00+00:00,0.33,8.33,4.89,,290.0
2018-08-31 18:00:00+00:00,0.34,9.09,5.18,,296.0
2018-08-31 18:30:00+00:00,0.33,9.09,5.36,,296.0
2018-08-31 19:00:00+00:00,0.33,12.5,5.49,,297.0
2018-08-31 19:30:00+00:00,0.32,8.33,5.54,,290.0
2018-08-31 20:00:00+00:00,0.31,9.09,5.52,,298.0
2018-08-31 20:30:00+00:00,0.34,8.33,5.55,,300.0
2018-08-31 21:00:00+00:00,0.38,9.09,4.09,,296.0
2018-08-31 21:30:00+00:00,0.39,9.09,3.91,,293.0
2018-08-31 22:00:00+00:00,0.4,8.33,4.22,,294.0
2018-08-31 22:30:00+00:00,0.4,8.33,4.39,,296.0
2018-08-31 23:00:00+00:00,0.38,9.09,4.54,,290.0
2018-08-31 23:30:00+00:00,0.4,9.09,4.31,,290.0
2018-09-01 00:00:00+00:00,0.42,7.14,4.22,,301.0
2018-09-01 00:30:00+00:00,0.45,9.09,4.15,,296.0
2018-09-01 01:00:00+00:00,0.4,11.11,4.62,,300.0
2018-09-01 01:30:00+00:00,0.42,10.53,4.42,,290.0
2018-09-01 02:00:00+00:00,0.41,8.33,4.35,,298.0
2018-09-01 02:30:00+00:00,0.43,7.69,4.74,,300.0
2018-09-01 03:00:00+00:00,0.44,8.33,4.46,,287.0
2018-09-01 03:30:00+00:00,0.43,12.5,4.8,,293.0
2018-09-01 04:00:00+00:00,0.42,8.33,4.65,,287.0
2018-09-01 04:30:00+00:00,0.46,8.33,5.15,,296.0
2018-09-01 05:00:00+00:00,0.46,7.69,5.04,,304.0
2018-09-01 05:30:00+00:00,0.44,8.33,5.19,,291.0
2018-09-01 06:00:00+00:00,0.46,8.33,5.34,,282.0
2018-09-01 06:30:00+00:00,0.47,9.09,5.2,,283.0
2018-09-01 07:00:00+00:00,0.45,7.69,5.36,,282.0
2018-09-01 07:30:00+00:00,0.43,7.14,5.76,,259.0
2018-09-01 08:00:00+00:00,0.46,7.14,5.93,,234.0
2018-09-01 08:30:00+00:00,0.49,6.67,6.05,,228.0
2018-09-01 09:00:00+00:00,0.5,6.67,5.96,,217.0
2018-09-01 09:30:00+00:00,0.51,6.67,6.02,,222.0
2018-09-01 10:00:00+00:00,0.52,6.67,6.0,,225.0
2018-09-01 10:30:00+00:00,0.64,6.67,6.06,,214.0
2018-09-01 11:00:00+00:00,0.67,7.14,6.32,,232.0
2018-09-01 11:30:00+00:00,0.72,6.67,6.44,,229.0
2018-09-01 12:00:00+00:00,0.73,6.67,6.28,,225.0
2018-09-01 12:30:00+00:00,0.83,6.67,6.35,,221.0
2018-09-01 13:00:00+00:00,0.76,6.67,6.28,,225.0
2018-09-01 13:30:00+00:00,0.85,6.67,6.29,,237.0
2018-09-01 14:00:00+00:00,0.86,7.14,6.36,,222.0
2018-09-01 14:30:00+00:00,0.8,7.14,6.19,,228.0
2018-09-01 15:00:00+00:00,0.79,7.14,6.29,,231.0
2018-09-01 15:30:00+00:00,0.87,7.69,6.18,,224.0
2018-09-01 16:00:00+00:00,0.88,7.14,6.17,,227.0
2018-09-01 16:30:00+00:00,0.87,7.14,6.13,,224.0
2018-09-01 17:00:00+00:00,0.79,7.69,6.19,,232.0
2018-09-01 17:30:00+00:00,0.78,7.14,6.15,,229.0
2018-09-01 18:00:00+00:00,0.77,7.69,6.08,,238.0
2018-09-01 18:30:00+00:00,0.8,7.14,5.97,,234.0
2018-09-01 19:00:00+00:00,0.83,7.14,5.86,,238.0
2018-09-01 19:30:00+00:00,0.8,7.69,5.79,,242.0
2018-09-01 20:00:00+00:00,0.78,7.14,5.61,,241.0
2018-09-01 20:30:00+00:00,0.8,7.69,5.36,,249.0
2018-09-01 21:00:00+00:00,0.92,7.14,5.78,,235.0
2018-09-01 21:30:00+00:00,0.83,7.69,5.55,,245.0
2018-09-01 22:00:00+00:00,0.83,7.69,5.55,,234.0
2018-09-01 22:30:00+00:00,0.83,7.14,5.57,,245.0
2018-09-01 23:00:00+00:00,0.82,7.14,5.64,,239.0
2018-09-01 23:30:00+00:00,0.84,7.14,5.79,,231.0
2018-09-02 00:00:00+00:00,0.86,6.67,5.87,,242.0
2018-09-02 00:30:00+00:00,0.91,7.14,6.1,,246.0
2018-09-02 01:00:00+00:00,0.9,6.67,6.13,,241.0
2018-09-02 01:30:00+00:00,0.9,7.14,6.11,,241.0
2018-09-02 02:00:00+00:00,0.83,7.14,6.1,,239.0
2018-09-02 02:30:00+00:00,0.92,6.67,6.19,,245.0
2018-09-02 03:00:00+00:00,0.86,6.67,6.15,,241.0
2018-09-02 03:30:00+00:00,0.95,6.67,6.23,,239.0
2018-09-02 04:00:00+00:00,0.94,6.67,6.18,,237.0
2018-09-02 04:30:00+00:00,0.86,6.67,6.09,,238.0
2018-09-02 05:00:00+00:00,0.91,7.14,6.23,,241.0
2018-09-02 05:30:00+00:00,0.88,7.14,6.14,,239.0
2018-09-02 06:00:00+00:00,0.86,7.14,6.15,,249.0
2018-09-02 06:30:00+00:00,0.82,6.67,6.03,,244.0
2018-09-02 07:00:00+00:00,0.82,7.14,6.23,,249.0
2018-09-02 07:30:00+00:00,0.87,7.14,6.19,,242.0
2018-09-02 08:00:00+00:00,0.82,7.14,6.19,,258.0
2018-09-02 08:30:00+00:00,0.78,8.33,6.38,,286.0
2018-09-02 09:00:00+00:00,0.8,9.88,6.44,,290.0
2018-09-02 09:30:00+00:00,0.73,7.14,6.31,,255.0
2018-09-02 10:00:00+00:00,0.78,7.14,6.51,,258.0
2018-09-02 10:30:00+00:00,0.74,7.69,6.26,,282.0
2018-09-02 11:00:00+00:00,0.75,7.14,6.21,,265.0
2018-09-02 11:30:00+00:00,0.78,7.69,6.43,,272.0
2018-09-02 12:00:00+00:00,0.74,7.69,6.39,,280.0
2018-09-02 12:30:00+00:00,0.74,7.14,6.41,,260.0
2018-09-02 13:00:00+00:00,0.75,9.09,6.44,,286.0
2018-09-02 13:30:00+00:00,0.83,8.33,6.55,,284.0
2018-09-02 14:00:00+00:00,0.74,7.69,6.31,,277.0
2018-09-02 14:30:00+00:00,0.76,8.33,6.4,,290.0
2018-09-02 15:00:00+00:00,0.8,9.09,6.32,,282.0
2018-09-02 15:30:00+00:00,0.78,6.67,6.23,,256.0
2018-09-02 16:00:00+00:00,0.76,8.33,6.32,,289.0
2018-09-02 16:30:00+00:00,0.81,7.14,6.49,,266.0
2018-09-02 17:00:00+00:00,0.78,8.33,6.4,,284.0
2018-09-02 17:30:00+00:00,0.8,7.14,6.41,,270.0
2018-09-02 18:00:00+00:00,0.78,9.09,6.41,,280.0
2018-09-02 18:30:00+00:00,0.74,8.33,6.37,,277.0
2018-09-02 19:00:00+00:00,0.78,8.33,6.49,,280.0
2018-09-02 19:30:00+00:00,0.76,7.69,6.35,,270.0
2018-09-02 20:00:00+00:00,0.76,7.69,6.47,,274.0
2018-09-02 20:30:00+00:00,0.75,7.69,6.47,,269.0
2018-09-02 21:00:00+00:00,0.73,7.69,6.45,,277.0
2018-09-02 21:30:00+00:00,0.7,7.14,6.52,,267.0
2018-09-02 22:00:00+00:00,0.72,6.67,6.49,,242.0
2018-09-02 22:30:00+00:00,0.74,7.14,6.32,,252.0
2018-09-02 23:00:00+00:00,0.75,8.33,5.71,,276.0
2018-09-02 23:30:00+00:00,0.7,8.33,5.58,,272.0
2018-09-03 00:00:00+00:00,0.71,8.33,5.79,,274.0
2018-09-03 00:30:00+00:00,0.71,8.33,5.69,,272.0
2018-09-03 01:00:00+00:00,0.72,8.33,5.86,,273.0
2018-09-03 01:30:00+00:00,0.75,7.69,5.88,,267.0
2018-09-03 02:00:00+00:00,0.75,7.14,5.95,,260.0
2018-09-03 02:30:00+00:00,0.74,7.14,6.06,,262.0
2018-09-03 03:00:00+00:00,0.78,8.33,6.21,,277.0
2018-09-03 03:30:00+00:00,0.76,8.33,6.1,,276.0
2018-09-03 04:00:00+00:00,0.74,9.09,6.25,,274.0
2018-09-03 04:30:00+00:00,0.76,8.33,6.07,,272.0
2018-09-03 05:00:00+00:00,0.75,8.33,6.26,,272.0
2018-09-03 05:30:00+00:00,0.71,8.33,6.14,,282.0
2018-09-03 06:00:00+00:00,0.71,8.33,6.09,,280.0
2018-09-03 06:30:00+00:00,0.8,8.33,6.46,,279.0
2018-09-03 07:00:00+00:00,0.69,8.33,6.18,,279.0
2018-09-03 07:30:00+00:00,0.73,8.33,6.36,,276.0
2018-09-03 08:00:00+00:00,0.73,8.33,6.41,,277.0
2018-09-03 08:30:00+00:00,0.71,7.69,6.49,,272.0
2018-09-03 09:00:00+00:00,0.65,7.69,6.54,,279.0
2018-09-03 09:30:00+00:00,0.64,8.33,6.56,,279.0
2018-09-03 10:00:00+00:00,0.61,8.33,6.46,,270.0
2018-09-03 10:30:00+00:00,0.66,8.33,6.69,,277.0
2018-09-03 11:00:00+00:00,0.63,8.33,6.69,,282.0
2018-09-03 11:30:00+00:00,0.63,8.33,6.71,,274.0
2018-09-03 12:00:00+00:00,0.62,7.69,6.69,,276.0
2018-09-03 12:30:00+00:00,0.63,7.14,6.69,,276.0
2018-09-03 13:00:00+00:00,0.64,9.09,6.79,,274.0
2018-09-03 13:30:00+00:00,0.69,7.69,6.82,,274.0
2018-09-03 14:00:00+00:00,0.65,7.69,6.71,,272.0
2018-09-03 14:30:00+00:00,0.64,7.14,6.62,,267.0
2018-09-03 15:00:00+00:00,0.63,7.69,6.77,,272.0
2018-09-03 15:30:00+00:00,0.67,8.33,6.68,,267.0
2018-09-03 16:00:00+00:00,0.66,7.14,6.52,,267.0
2018-09-03 16:30:00+00:00,0.63,6.25,6.45,,253.0
2018-09-03 17:00:00+00:00,0.67,7.69,6.54,,265.0
2018-09-03 17:30:00+00:00,0.74,7.69,6.65,,260.0
2018-09-03 18:00:00+00:00,0.67,7.69,6.53,,269.0
2018-09-03 18:30:00+00:00,0.67,8.33,6.7,,270.0
2018-09-03 19:00:00+00:00,0.63,7.14,6.55,,269.0
2018-09-03 19:30:00+00:00,0.66,7.69,6.42,,263.0
2018-09-03 20:00:00+00:00,0.66,7.14,6.48,,265.0
2018-09-03 20:30:00+00:00,0.68,7.69,6.25,,266.0
2018-09-03 21:00:00+00:00,0.62,7.69,6.31,,266.0
2018-09-03 21:30:00+00:00,0.65,7.14,6.25,,272.0
2018-09-03 22:00:00+00:00,0.63,7.14,6.22,,269.0
2018-09-03 22:30:00+00:00,0.61,8.33,6.18,,272.0
2018-09-03 23:00:00+00:00,0.61,8.33,6.24,,270.0
2018-09-03 23:30:00+00:00,0.6,8.33,6.03,,266.0
2018-09-04 00:00:00+00:00,0.64,8.33,6.12,,279.0
2018-09-04 00:30:00+00:00,0.62,8.33,5.96,,262.0
2018-09-04 01:00:00+00:00,0.65,7.69,6.22,,272.0
2018-09-04 01:30:00+00:00,0.61,7.69,5.84,,272.0
2018-09-04 02:00:00+00:00,0.61,8.33,5.88,,263.0
2018-09-04 02:30:00+00:00,0.59,9.88,5.91,,282.0
2018-09-04 03:00:00+00:00,0.62,8.33,6.27,,267.0
2018-09-04 03:30:00+00:00,0.56,7.69,5.94,,266.0
2018-09-04 04:00:00+00:00,0.6,7.69,6.19,,270.0
2018-09-04 04:30:00+00:00,0.63,9.09,6.53,,267.0
2018-09-04 05:00:00+00:00,0.59,8.33,6.37,,269.0
2018-09-04 05:30:00+00:00,0.61,8.33,6.35,,266.0
2018-09-04 06:00:00+00:00,0.61,7.69,6.61,,267.0
2018-09-04 06:30:00+00:00,0.65,7.69,6.7,,276.0
2018-09-04 07:00:00+00:00,0.61,7.14,6.51,,267.0
2018-09-04 07:30:00+00:00,0.61,9.88,6.75,,287.0
2018-09-04 08:00:00+00:00,0.6,10.53,6.8,,279.0
2018-09-04 08:30:00+00:00,0.58,8.33,6.52,,277.0
2018-09-04 09:00:00+00:00,0.58,7.69,6.71,,272.0
2018-09-04 09:30:00+00:00,0.6,7.14,6.74,,262.0
2018-09-04 10:00:00+00:00,0.57,9.88,6.71,,274.0
2018-09-04 10:30:00+00:00,0.59,6.67,6.66,,260.0
2018-09-04 11:00:00+00:00,0.56,7.69,6.71,,276.0
2018-09-04 11:30:00+00:00,0.57,7.69,6.74,,277.0
2018-09-04 12:00:00+00:00,0.57,7.14,6.79,,277.0
2018-09-04 12:30:00+00:00,0.55,6.67,6.65,,256.0
2018-09-04 13:00:00+00:00,0.56,10.53,6.94,,287.0
2018-09-04 13:30:00+00:00,0.58,7.69,6.75,,270.0
2018-09-04 14:00:00+00:00,0.56,10.53,6.88,,270.0
2018-09-04 14:30:00+00:00,0.6,7.14,6.84,,266.0
2018-09-04 15:00:00+00:00,0.57,8.33,6.73,,265.0
2018-09-04 15:30:00+00:00,0.59,9.88,6.43,,276.0
2018-09-04 16:00:00+00:00,0.63,9.88,6.27,,276.0
2018-09-04 16:30:00+00:00,0.61,10.53,6.1,,276.0
2018-09-04 17:00:00+00:00,0.62,9.88,6.03,,274.0
2018-09-04 17:30:00+00:00,0.61,9.09,6.06,,273.0
2018-09-04 18:00:00+00:00,0.6,10.53,6.15,,273.0
2018-09-04 18:30:00+00:00,0.64,10.53,6.31,,286.0
2018-09-04 19:00:00+00:00,0.59,9.09,6.05,,267.0
2018-09-04 19:30:00+00:00,0.6,7.69,6.09,,263.0
2018-09-04 20:00:00+00:00,0.59,7.69,6.1,,269.0
2018-09-04 20:30:00+00:00,0.59,9.88,6.33,,272.0
2018-09-04 21:00:00+00:00,0.55,9.88,6.13,,293.0
2018-09-04 21:30:00+00:00,0.59,9.88,6.59,,293.0
