date_time,sea_surface_wave_significant_height (m),sea_surface_wave_peak_period (s),sea_surface_wave_mean_period (s),sea_water_temperature (c),sea_surface_wave_to_direction (degree)
2018-08-26 12:00:00+00:00,0.7,5.56,4.76,,237.0
2018-08-26 12:30:00+00:00,0.67,5.26,4.74,,239.0
2018-08-26 14:30:00+00:00,0.65,5.56,4.96,,239.0
2018-08-26 16:00:00+00:00,0.63,5.56,4.82,,236.0
2018-08-26 16:30:00+00:00,0.59,6.25,4.97,,243.0
2018-08-26 18:00:00+00:00,0.56,5.88,5.15,,256.0
2018-08-26 20:30:00+00:00,0.57,6.67,5.06,,274.0
2018-08-26 21:00:00+00:00,0.58,5.26,4.74,,249.0
2018-08-26 23:00:00+00:00,0.61,5.0,4.31,,251.0
2018-08-27 00:00:00+00:00,0.62,5.0,4.37,,251.0
2018-08-27 00:30:00+00:00,0.64,5.26,4.38,,256.0
2018-08-27 01:00:00+00:00,0.62,5.0,4.42,,244.0
2018-08-27 03:00:00+00:00,0.54,5.26,4.47,,258.0
2018-08-27 03:30:00+00:00,0.53,5.26,4.38,,244.0
2018-08-27 04:00:00+00:00,0.52,7.14,4.6,,284.0
2018-08-27 04:30:00+00:00,0.49,7.69,4.66,,278.0
2018-08-27 05:00:00+00:00,0.49,9.09,4.75,,278.0
2018-08-27 06:00:00+00:00,0.48,7.69,4.87,,289.0
2018-08-27 06:30:00+00:00,0.48,8.33,4.91,,275.0
2018-08-27 07:30:00+00:00,0.46,6.67,4.85,,284.0
2018-08-27 08:00:00+00:00,0.47,7.69,4.89,,284.0
2018-08-27 08:30:00+00:00,0.47,7.14,4.93,,279.0
2018-08-27 09:00:00+00:00,0.49,7.14,4.38,,288.0
2018-08-27 09:30:00+00:00,0.49,7.69,4.24,,288.0
2018-08-27 10:00:00+00:00,0.48,7.69,4.86,,287.0
2018-08-27 10:30:00+00:00,0.52,7.14,4.92,,284.0
2018-08-27 11:30:00+00:00,0.47,6.67,4.63,,287.0
2018-08-27 12:00:00+00:00,0.5,7.69,4.63,,285.0
2018-08-27 13:30:00+00:00,0.5,7.14,4.79,,291.0
2018-08-27 14:00:00+00:00,0.5,7.69,4.57,,281.0
2018-08-27 14:30:00+00:00,0.52,7.69,4.56,,284.0
2018-08-27 15:00:00+00:00,0.51,7.69,4.61,,278.0
2018-08-27 16:00:00+00:00,0.48,7.69,4.78,,282.0
2018-08-27 16:30:00+00:00,0.47,6.67,4.77,,287.0
2018-08-27 17:00:00+00:00,0.46,7.14,4.95,,294.0
2018-08-27 18:00:00+00:00,0.46,7.14,4.82,,289.0
2018-08-27 18:30:00+00:00,0.42,7.14,4.44,,282.0
2018-08-27 19:00:00+00:00,0.44,7.14,4.6,,292.0
2018-08-27 19:30:00+00:00,0.46,6.67,4.99,,292.0
2018-08-27 20:00:00+00:00,0.44,8.33,4.76,,285.0
2018-08-27 20:30:00+00:00,0.44,7.69,4.49,,272.0
2018-08-27 21:00:00+00:00,0.47,6.67,4.26,,292.0
2018-08-27 21:30:00+00:00,0.5,7.69,4.04,,278.0
2018-08-27 22:00:00+00:00,0.56,6.67,4.06,,285.0
2018-08-27 23:00:00+00:00,0.59,7.14,3.66,,287.0
2018-08-27 23:30:00+00:00,0.62,7.69,3.75,,288.0
