date_time,sea_surface_wave_significant_height (m),sea_surface_wave_peak_period (s),sea_surface_wave_mean_period (s),sea_water_temperature (c),sea_surface_wave_to_direction (degree)
2018-08-26 12:00:00+00:00,1.4,5.0,,,277.0
2018-08-26 13:00:00+00:00,1.4,6.5,,,278.0
2018-08-26 14:00:00+00:00,1.2,5.6,,,283.0
2018-08-26 15:00:00+00:00,1.1,6.1,,,286.0
2018-08-26 16:00:00+00:00,1.2,5.7,,,288.0
2018-08-26 17:00:00+00:00,1.1,6.9,,,282.0
2018-08-26 18:00:00+00:00,1.1,7.1,,,284.0
2018-08-26 19:00:00+00:00,1.1,6.3,,,288.0
2018-08-26 20:00:00+00:00,1.2,6.9,,,284.0
2018-08-26 21:00:00+00:00,1.0,6.1,,,287.0
2018-08-26 22:00:00+00:00,1.1,6.5,,,283.0
2018-08-26 23:00:00+00:00,1.1,5.6,,,283.0
2018-08-27 00:00:00+00:00,1.0,5.7,,,284.0
2018-08-27 01:00:00+00:00,1.0,6.1,,,283.0
2018-08-27 02:00:00+00:00,1.1,6.1,,,281.0
2018-08-27 03:00:00+00:00,1.0,6.3,,,280.0
2018-08-27 04:00:00+00:00,1.0,7.7,,,277.0
2018-08-27 05:00:00+00:00,1.0,6.1,,,275.0
2018-08-27 06:00:00+00:00,1.0,5.7,,,276.0
2018-08-27 07:00:00+00:00,1.0,5.4,,,277.0
2018-08-27 08:00:00+00:00,1.0,5.1,,,276.0
2018-08-27 09:00:00+00:00,1.0,6.1,,,278.0
2018-08-27 10:00:00+00:00,1.1,5.7,,,279.0
2018-08-27 11:00:00+00:00,1.0,5.3,,,281.0
2018-08-27 12:00:00+00:00,1.0,5.1,,,279.0
2018-08-27 13:00:00+00:00,0.9,5.7,,,281.0
2018-08-27 14:00:00+00:00,0.9,5.6,,,284.0
2018-08-27 15:00:00+00:00,1.0,7.1,,,279.0
2018-08-27 16:00:00+00:00,1.0,5.7,,,277.0
2018-08-27 17:00:00+00:00,1.0,5.7,,,280.0
2018-08-27 18:00:00+00:00,1.0,7.1,,,276.0
2018-08-27 19:00:00+00:00,1.0,5.6,,,280.0
2018-08-27 20:00:00+00:00,1.1,5.0,,,283.0
2018-08-27 21:00:00+00:00,1.1,5.4,,,279.0
2018-08-27 22:00:00+00:00,0.9,5.7,,,282.0
2018-08-27 23:00:00+00:00,1.0,5.1,,,285.0
2018-08-28 00:00:00+00:00,0.9,5.9,,,283.0
2018-08-28 01:00:00+00:00,1.0,5.1,,,280.0
2018-08-28 02:00:00+00:00,1.0,6.7,,,278.0
2018-08-28 03:00:00+00:00,1.0,5.3,,,275.0
2018-08-28 04:00:00+00:00,1.0,6.7,,,276.0
2018-08-28 05:00:00+00:00,1.1,5.4,,,275.0
2018-08-28 06:00:00+00:00,1.1,5.7,,,276.0
2018-08-28 07:00:00+00:00,1.1,7.1,,,273.0
2018-08-28 08:00:00+00:00,1.1,7.4,,,276.0
2018-08-28 09:00:00+00:00,1.0,5.6,,,279.0
2018-08-28 10:00:00+00:00,1.1,5.4,,,276.0
2018-08-28 11:00:00+00:00,1.1,7.4,,,270.0
2018-08-28 12:00:00+00:00,1.2,5.1,,,270.0
2018-08-28 13:00:00+00:00,1.3,5.1,,,268.0
2018-08-28 14:00:00+00:00,1.2,6.1,,,271.0
2018-08-28 15:00:00+00:00,1.2,5.4,,,272.0
2018-08-28 16:00:00+00:00,1.2,5.7,,,276.0
2018-08-28 17:00:00+00:00,1.0,5.6,,,279.0
2018-08-28 18:00:00+00:00,1.0,7.1,,,276.0
2018-08-28 19:00:00+00:00,1.1,5.3,,,277.0
2018-08-28 20:00:00+00:00,1.0,5.3,,,274.0
2018-08-28 21:00:00+00:00,1.1,5.4,,,271.0
2018-08-28 22:00:00+00:00,1.1,5.6,,,273.0
2018-08-28 23:00:00+00:00,1.0,5.7,,,273.0
2018-08-29 00:00:00+00:00,1.1,5.0,,,271.0
2018-08-29 01:00:00+00:00,1.2,5.9,,,269.0
2018-08-29 02:00:00+00:00,1.2,5.4,,,269.0
2018-08-29 03:00:00+00:00,1.3,5.9,,,269.0
2018-08-29 04:00:00+00:00,1.3,5.7,,,271.0
2018-08-29 05:00:00+00:00,1.2,5.7,,,272.0
2018-08-29 06:00:00+00:00,1.3,5.7,,,275.0
2018-08-29 07:00:00+00:00,1.2,6.3,,,272.0
2018-08-29 08:00:00+00:00,1.3,5.9,,,273.0
2018-08-29 09:00:00+00:00,1.2,7.4,,,271.0
2018-08-29 10:00:00+00:00,1.3,7.4,,,273.0
2018-08-29 11:00:00+00:00,1.3,5.9,,,272.0
2018-08-29 12:00:00+00:00,1.4,5.6,,,274.0
2018-08-29 13:00:00+00:00,1.5,6.5,,,276.0
2018-08-29 14:00:00+00:00,1.5,6.7,,,279.0
2018-08-29 15:00:00+00:00,1.4,6.9,,,277.0
2018-08-29 16:00:00+00:00,1.5,5.7,,,274.0
2018-08-29 17:00:00+00:00,1.6,5.6,,,276.0
2018-08-29 18:00:00+00:00,1.5,6.7,,,277.0
2018-08-29 19:00:00+00:00,1.6,6.9,,,276.0
2018-08-29 20:00:00+00:00,1.6,6.9,,,274.0
2018-08-29 21:00:00+00:00,1.6,7.4,,,272.0
2018-08-29 22:00:00+00:00,1.6,8.0,,,273.0
2018-08-29 23:00:00+00:00,1.7,8.0,,,270.0
2018-08-30 00:00:00+00:00,1.7,7.7,,,271.0
2018-08-30 01:00:00+00:00,1.5,6.1,,,277.0
2018-08-30 02:00:00+00:00,1.4,6.3,,,272.0
2018-08-30 03:00:00+00:00,1.5,6.9,,,274.0
2018-08-30 04:00:00+00:00,1.5,7.1,,,277.0
2018-08-30 05:00:00+00:00,1.5,8.0,,,275.0
2018-08-30 06:00:00+00:00,1.4,5.9,,,273.0
2018-08-30 07:00:00+00:00,1.3,8.7,,,273.0
2018-08-30 08:00:00+00:00,1.2,6.1,,,276.0
2018-08-30 09:00:00+00:00,1.3,6.3,,,271.0
2018-08-30 10:00:00+00:00,1.2,6.1,,,273.0
2018-08-30 11:00:00+00:00,1.5,5.4,,,273.0
2018-08-30 12:00:00+00:00,1.4,5.7,,,273.0
2018-08-30 13:00:00+00:00,1.4,5.7,,,278.0
2018-08-30 14:00:00+00:00,1.5,5.7,,,276.0
2018-08-30 15:00:00+00:00,1.5,5.9,,,278.0
2018-08-30 16:00:00+00:00,1.4,5.7,,,273.0
2018-08-30 17:00:00+00:00,1.4,6.9,,,274.0
2018-08-30 18:00:00+00:00,1.4,6.9,,,276.0
2018-08-30 19:00:00+00:00,1.3,6.3,,,277.0
2018-08-30 20:00:00+00:00,1.2,7.4,,,280.0
2018-08-30 21:00:00+00:00,1.2,6.7,,,282.0
2018-08-30 22:00:00+00:00,1.1,6.3,,,280.0
2018-08-30 23:00:00+00:00,1.2,5.9,,,273.0
2018-08-31 00:00:00+00:00,1.5,7.4,,,274.0
2018-08-31 01:00:00+00:00,1.5,6.7,,,277.0
2018-08-31 02:00:00+00:00,1.3,6.9,,,279.0
2018-08-31 03:00:00+00:00,1.2,6.9,,,280.0
2018-08-31 04:00:00+00:00,1.2,6.7,,,283.0
2018-08-31 05:00:00+00:00,1.1,7.1,,,280.0
2018-08-31 06:00:00+00:00,1.0,7.1,,,282.0
2018-08-31 07:00:00+00:00,1.0,7.1,,,275.0
2018-08-31 08:00:00+00:00,1.2,7.7,,,272.0
2018-08-31 09:00:00+00:00,1.2,6.9,,,271.0
2018-08-31 10:00:00+00:00,1.0,6.9,,,271.0
2018-08-31 11:00:00+00:00,1.3,6.3,,,273.0
2018-08-31 12:00:00+00:00,1.4,5.6,,,278.0
2018-08-31 13:00:00+00:00,1.4,6.7,,,277.0
