,0
lon,-82.425700000000006
station_code,8726679
standard_name,wind_speed
units,m/s
depth,
station,urn:ioos:station:NOAA.NOS.CO-OPS:8726679
lat,27.928899999999999
station_name,"East Bay Causeway, FL"
sensor,urn:ioos:sensor:NOAA.NOS.CO-OPS:8726679:C1
