,0
lon,-75.988399999999999
station_code,8632200
standard_name,wind_speed
units,m/s
depth,
station,urn:ioos:station:NOAA.NOS.CO-OPS:8632200
lat,37.165199999999999
station_name,"Kiptopeke, VA"
sensor,urn:ioos:sensor:NOAA.NOS.CO-OPS:8632200:C1
